layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(50, 'lin'), (5, 'lin')]",OneSidedSelection,0.72333665209409892,0.71222740898737802,0.8631402944889265,0.9359069275515601,0.7903736614262931,0.20962633857370697,0.06409307244843998,0.8109994711792702,0.7755753018910915,0.11220095693779904,0.058646218931782124,0.058646218931782124,0.13499673207600912
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",RandomUnderSampler,0.69052737530989006,0.68609657579828687,0.8474792065255201,0.8871320289088666,0.8078263841421736,0.19217361585782636,0.11286797109113345,0.7210118103296317,0.6990544543176123,0.10700615174299384,0.06626123744050767,0.06626123744050767,0.18022990226745605
"[(50, 'tanh'), (5, 'tanh')]",OneSidedSelection,0.71037112319187001,0.70751726775103563,0.8573093591630151,0.8859333685880487,0.8286853497379814,0.17131465026201873,0.11406663141195135,0.7207826546800634,0.7356687172476647,0.08345864661654134,0.06849991186321171,0.06849991186321171,0.06571547190348308
"[(5, 'tanh'), (50, 'tanh')]",ADASYN,0.69120905685494183,0.68761347498391068,0.8477326615418409,0.881544156530936,0.8139211665527455,0.1860788334472545,0.11845584346906397,0.6732416710735061,0.7059808612440192,0.08259284575074048,0.051066455138374746,0.051066455138374746,0.19841631253560385
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",ADASYN,0.41176126689002324,0.40571480254553499,0.700670631797994,0.614613079499383,0.7867281840966052,0.21327181590339483,0.3853869205006169,0.10738586285915741,0.12691957165641374,0.02173615857826384,0.02501322051824432,0.02501322051824432,0.10574499766031902
"[(50, 'sigm'), (5, 'sigm')]",RandomUnderSampler,0.69640398280193549,0.69254205311299721,0.8503601680032974,0.8859333685880486,0.8147869674185464,0.18521303258145363,0.11406663141195135,0.7403137669663318,0.7320346320346321,0.09652540442014125,0.0717433456724837,0.0717433456724837,0.24168928464253744
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",TomekLinks,0.71094681293038342,0.70566701117999375,0.8575895202888718,0.9022034197073858,0.8129756208703579,0.1870243791296423,0.09779658029261414,0.7392737528644456,0.7573251310093415,0.09391660970608338,0.056495681297373514,0.056495681297373514,0.05267492930094401
"[(50, 'lin'), (5, 'lin')]",RandomUnderSampler,0.71763761012183724,0.70876129896679918,0.8606360982018528,0.9239379517010399,0.7973342447026658,0.20266575529733424,0.07606204829895997,0.7947999294905692,0.7485873775347459,0.11389838231943494,0.05866384628944121,0.05866384628944121,0.28331557909647626
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",TomekLinks,0.69659139879637066,0.69262070930028763,0.8505063919353212,0.8871144015512074,0.8138983823194349,0.18610161768056507,0.11288559844879253,0.7036664903930901,0.7311916154021417,0.0974025974025974,0.06626123744050767,0.06626123744050767,0.03453675905863444
"[(50, 'tanh'), (5, 'tanh')]",RandomUnderSampler,0.69518556924763508,0.69216193838827067,0.8496871565722633,0.8793583641812092,0.8200159489633174,0.1799840510366826,0.12064163581879077,0.7065926317644985,0.7051150603782181,0.08177261335156072,0.069575180680416,0.069575180680416,0.2008511225382487
"[(5, 'lin'), (50, 'lin')]",SMOTEENN,0.72074790075093398,0.72012375854856547,0.8586053494873668,0.8250484752335625,0.8921622237411712,0.10783777625882889,0.1749515247664375,0.5894235854045479,0.7817270448849397,0.04348370927318296,0.0738938833068923,0.0738938833068923,0.12607081731160483
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",RandomOverSampler,0.41771259459620297,0.41552799852592309,0.7071568156485633,0.6580821434866914,0.7562314878104351,0.24376851218956483,0.3419178565133087,0.11283271637581527,0.13040555935292777,0.022601959444064706,0.02392032434338093,0.02392032434338093,0.17572681109110513
"[(5, 'tanh'), (50, 'tanh')]",RandomOverSampler,0.69867681090421618,0.69651875521680839,0.8513300281134063,0.8739291380222105,0.8287309182046024,0.1712690817953976,0.12607086197778952,0.687220165697162,0.7294827979038505,0.0834358623832308,0.06084963863916799,0.06084963863916799,0.15111311276753744
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",ADASYN,0.72125378108194493,0.71618192612837805,0.8627905667490684,0.9065221223338621,0.8190590111642745,0.1809409888357257,0.09347787766613785,0.71641106998061,0.7338345864661653,0.08954203691045796,0.056495681297373514,0.056495681297373514,0.1982130209604899
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",ADASYN,0.68192543787586424,0.67807922331651282,0.8431200923080743,0.8784593689405957,0.8077808156755525,0.19221918432444748,0.1215406310594042,0.6589635113696457,0.6955001139211666,0.08695602642971063,0.05755332275691874,0.05755332275691874,0.1771534283955892
"[(50, 'sigm'), (5, 'sigm')]",TomekLinks,0.70739532597706722,0.70328419058810843,0.8558961613687601,0.893530759739115,0.818261562998405,0.18173843700159487,0.10646924026088489,0.7457782478406486,0.7643084985190248,0.08782182729551151,0.06740701568834832,0.06740701568834832,0.0522923469543457
"[(50, 'lin'), (5, 'lin')]",TomekLinks,0.724463986863224,0.71321695760598514,0.8636867425763581,0.9369998237264235,0.7903736614262931,0.20962633857370697,0.06300017627357658,0.8077207826546801,0.7738095238095238,0.1113237639553429,0.05755332275691873,0.05755332275691873,0.06752610206604004
"[(50, 'tanh'), (5, 'tanh')]",TomekLinks,0.71179762785464351,0.70928632460446872,0.8579651528947364,0.8837475762383219,0.8321827295511506,0.16781727044884942,0.11625242376167812,0.71641106998061,0.7374117110959216,0.07997265892002735,0.06849991186321171,0.06849991186321171,0.054540157318115234
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",SMOTE,0.42559384223623836,0.42432455468241054,0.7120677125485219,0.6775074916270052,0.7466279334700388,0.25337206652996125,0.32249250837299487,0.11283271637581527,0.1312485759854181,0.025210754158122576,0.02284505552617663,0.02284505552617663,0.03506366411844889
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",RandomOverSampler,0.71837813347525359,0.71394901464798632,0.8613191462623676,0.9000705094306364,0.8225677830940988,0.17743221690590114,0.09992949056936366,0.7294905693636524,0.7494759626338574,0.08606744133059922,0.05757095011457782,0.05757095011457782,0.19483566284179688
"[(5, 'tanh'), (50, 'tanh')]",SMOTE,0.70027338334426348,0.69771733613727704,0.8521943349311213,0.8783007227216638,0.8260879471405786,0.17391205285942127,0.12169927727833597,0.6948351842058876,0.7381863750284804,0.08345864661654134,0.06084963863916798,0.06084963863916798,0.056879281997680664
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",RandomOverSampler,0.6970428146523977,0.69342479401564017,0.8507355204751459,0.8849638639167989,0.8165071770334928,0.18349282296650715,0.11503613608320112,0.6829543451436629,0.7320460241512873,0.09219640009113693,0.06624361008284858,0.06624361008284858,0.15464162826538086
"[(50, 'sigm'), (5, 'sigm')]",ADASYN,0.71147375156753956,0.70721270226872113,0.8579652884434538,0.8967918209060461,0.8191387559808612,0.18086124401913875,0.10320817909395381,0.7013220518244315,0.725187969924812,0.08868762816131237,0.06084963863916798,0.06084963863916798,0.23294544219970703
"[(5, 'lin'), (50, 'lin')]",SMOTETomek,0.71790905171477926,0.7095720702077335,0.8608678051795033,0.9217697867089724,0.7999658236500342,0.20003417634996581,0.07823021329102768,0.7448087431693988,0.7738209159261791,0.08000683526999317,0.05757095011457782,0.05757095011457782,0.054538726806640625
"[(50, 'lin'), (5, 'lin')]",ADASYN,0.72273725901402985,0.71210505184031936,0.8629308265375232,0.9337563899171514,0.7921052631578949,0.20789473684210527,0.06624361008284858,0.7567072095892824,0.7607655502392344,0.10434039644565961,0.05757095011457782,0.05757095011457782,0.2965246836344401
"[(50, 'tanh'), (5, 'tanh')]",ADASYN,0.69926669891238868,0.69672551137777938,0.8516592789603449,0.8772078265468006,0.8261107313738894,0.17388926862611073,0.12279217345319937,0.6783536047946414,0.7025860104807474,0.07997265892002733,0.06414595452141723,0.06414595452141723,0.15083932876586914
"[(50, 'sigm'), (5, 'sigm')]",RandomOverSampler,0.70159097869236964,0.69816215571573503,0.8529513353596961,0.8858981138727304,0.8200045568466621,0.1799954431533379,0.11410188612726951,0.7186144896879959,0.7530416951469583,0.0808840282524493,0.06629649215582584,0.06629649215582584,0.25218788782755536
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTE,0.69392261599517757,0.69109765206298901,0.8490982094436128,0.8773488454080733,0.8208475734791524,0.1791524265208476,0.12265115459192667,0.6894588401198659,0.7294258373205741,0.09218500797448165,0.07059756742464306,0.07059756742464306,0.040081183115641274
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",SMOTE,0.7152720473436478,0.71100650016202527,0.8597555165014598,0.8978318350079323,0.8216791979949876,0.17832080200501252,0.10216816499206767,0.7230037017451085,0.7564365459102301,0.08694463431305537,0.059739115106645514,0.059739115106645514,0.025687376658121746
"[(50, 'lin'), (5, 'lin')]",RandomOverSampler,0.72604249320631631,0.71582039569773326,0.8646707027652782,0.9337387625594924,0.7956026429710641,0.204397357028936,0.06626123744050767,0.7676185439802574,0.7712349054454317,0.09563681932102985,0.056478053939714425,0.056478053939714425,0.2860448360443115
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",None,0.4062262573772904,0.38138144353835779,0.6841632107768097,0.4911334390974793,0.8771929824561404,0.12280701754385964,0.5088665609025208,0.057711968975850514,0.15838459785828204,0.008726361357940306,0.04015512074739996,0.04015512074739996,0.23871239026387533
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",SMOTEENN,0.37073370949515039,0.3435896861402073,0.6653859059937716,0.45610787942887354,0.8746639325586694,0.1253360674413306,0.5438921205711265,0.08577472236911687,0.1799612668033721,0.015652768284347234,0.04339855455667196,0.04339855455667196,0.03169369697570801
"[(50, 'tanh'), (5, 'tanh')]",RandomOverSampler,0.70737970240145309,0.70522049669449649,0.8556829010654611,0.878283095364005,0.8330827067669172,0.1669172932330827,0.12171690463599506,0.6914331041776838,0.7270107085896559,0.07652084757347916,0.07068570421293847,0.07068570421293847,0.17705718676249185
"[(5, 'tanh'), (50, 'tanh')]",SMOTEENN,0.66622124441980646,0.6627424815815679,0.8277097423622516,0.7589282566543275,0.8964912280701753,0.10350877192982455,0.24107174334567252,0.5395734179446501,0.792982456140351,0.03999772157666894,0.10876079675656619,0.10876079675656619,0.06910347938537598
"[(50, 'sigm'), (5, 'sigm')]",SMOTE,0.70044838156245026,0.69778252530402707,0.8523047649651506,0.8793759915388684,0.8252335383914331,0.17476646160856688,0.12062400846113168,0.721910805570245,0.7582592845750741,0.08089542036910458,0.06738938833068923,0.06738938833068923,0.04042259852091471
"[(50, 'lin'), (5, 'lin')]",SMOTE,0.72580964695853323,0.71501533541646722,0.8644446918459555,0.9359069275515601,0.792982456140351,0.20701754385964913,0.06409307244843998,0.7773135906927551,0.7703577124629758,0.09131920710868079,0.05757095011457782,0.05757095011457782,0.09162966410319011
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTEENN,0.67658088722405585,0.67228848737141089,0.8321024816982122,0.7589987660849639,0.9052061973114603,0.09479380268853953,0.24100123391503614,0.5353252247488102,0.796434267486899,0.04522670312143997,0.11508901815617838,0.11508901815617838,0.03306682904561361
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",SMOTEENN,0.69397809334762062,0.69049869986539358,0.8414895617246086,0.7751983077736648,0.9077808156755526,0.09221918432444748,0.22480169222633525,0.5502379693283976,0.8103668261563,0.03651173388015493,0.10437158469945355,0.10437158469945355,0.02057337760925293
"[(50, 'tanh'), (5, 'tanh')]",SMOTE,0.71087678407862664,0.70833940555197561,0.8575348308996616,0.8837299488806628,0.8313397129186603,0.16866028708133973,0.11627005111933719,0.6946412832716375,0.7278309409888356,0.07566643882433356,0.06849991186321171,0.06849991186321171,0.047504266103108726
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",SMOTETomek,0.42138648977643306,0.41900237666246926,0.7079203194033833,0.6396615547329456,0.7761790840738211,0.22382091592617911,0.3603384452670544,0.11066455138374758,0.1399749373433584,0.023479152426520846,0.02608848933544862,0.02608848933544862,0.026782751083374023
"[(5, 'tanh'), (50, 'tanh')]",SMOTETomek,0.69642897345020272,0.69445742223266527,0.8500976824301993,0.8706328221399612,0.8295625427204375,0.17043745727956253,0.1293671778600388,0.6753040719196193,0.7538277511961722,0.07999544315333788,0.06737176097303015,0.06737176097303015,0.02729010581970215
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",None,0.70649849667575759,0.70427379680622459,0.8552323732749016,0.8782478406486868,0.8322169059011165,0.1677830940988836,0.12175215935131323,0.6948175568482284,0.7678058783321942,0.06697425381635908,0.06196016217169046,0.06196016217169046,0.10976203282674153
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",None,0.6899957052216914,0.6883642371698615,0.846767681185561,0.8631411951348493,0.8303941672362726,0.1696058327637275,0.1368588048651507,0.6317821258593338,0.725142401458191,0.06961722488038277,0.06842940243257535,0.06842940243257535,0.13047138849894205
"[(50, 'lin'), (5, 'lin')]",SMOTEENN,0.72074790075093398,0.72012375854856547,0.8586053494873668,0.8250484752335625,0.8921622237411712,0.10783777625882889,0.1749515247664375,0.5894235854045479,0.7817270448849397,0.04348370927318296,0.0738938833068923,0.0738938833068923,0.017288605372111004
"[(50, 'sigm'), (5, 'sigm')]",SMOTEENN,0.69001336139644875,0.68472820062698381,0.8377524805716517,0.7598977613255773,0.9156071998177261,0.08439280018227387,0.2401022386744227,0.5503966155473295,0.8069491911597174,0.03217133743449533,0.11958399435924555,0.11958399435924555,0.01718004544576009
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTETomek,0.69363303496866058,0.69156557612842962,0.8487450899736241,0.8697161995416888,0.8277739804055594,0.17222601959444064,0.1302838004583113,0.6808214348669134,0.7486329460013671,0.07737525632262474,0.07493389740877843,0.07493389740877843,0.028649330139160156
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",SMOTETomek,0.72120126793704309,0.71819969454671551,0.8627286872534444,0.8924202362065926,0.8330371383002962,0.16696286169970379,0.10757976379340735,0.7142605323462013,0.7712235133287765,0.07565504670767828,0.06737176097303015,0.06737176097303015,0.04160920778910319
"[(50, 'tanh'), (5, 'tanh')]",SMOTEENN,0.67687347712056578,0.67195268859427326,0.8315192035181459,0.7543803983782831,0.9086580086580086,0.09134199134199134,0.24561960162171692,0.546042658205535,0.7956709956709958,0.03219412166780588,0.1162876784769963,0.1162876784769963,0.03933223088582357
"[(50, 'lin'), (100, 'lin')]",None,0.72680424811227129,0.7182580440751668,0.8653399218444169,0.9272166402256302,0.8034632034632034,0.19653679653679654,0.07278335977436982,0.7220518244315177,0.7729437229437229,0.07566643882433356,0.05757095011457782,0.05757095011457782,0.13488594690958658
"[(50, 'sigm'), (100, 'sigm')]",None,0.65052511158420645,0.650118874229213,0.8262427106418033,0.8229684470297901,0.8295169742538165,0.17048302574618365,0.17703155297020978,0.6602855631940773,0.7408179539758487,0.09044201412622466,0.07823021329102768,0.07823021329102768,0.315811554590861
"[(50, 'lin'), (5, 'lin')]",SMOTETomek,0.71790905171477926,0.7095720702077335,0.8608678051795033,0.9217697867089724,0.7999658236500342,0.20003417634996581,0.07823021329102768,0.7448087431693988,0.7738209159261791,0.08000683526999317,0.05757095011457782,0.05757095011457782,0.02406787872314453
"[(50, 'sigm'), (5, 'sigm')]",SMOTETomek,0.70807828605524004,0.7060983247033974,0.8560167635809875,0.8772078265468006,0.8348257006151742,0.16517429938482572,0.12279217345319937,0.6914859862506609,0.7704260651629072,0.07223741171109592,0.07063282213996122,0.07063282213996122,0.06688880920410156
"[(50, 'tanh'), (5, 'tanh')]",SMOTETomek,0.71296515614459655,0.71154174033572737,0.8582849153314517,0.8739291380222105,0.8426406926406926,0.15735930735930737,0.12607086197778952,0.6730125154239378,0.7469810890863523,0.06349965823650033,0.07609730301427815,0.07609730301427815,0.07427310943603516
"[(50, 'tanh'), (100, 'tanh')]",None,0.67093641353303235,0.67054130047188654,0.836438459255682,0.8337563899171515,0.8391205285942128,0.1608794714057872,0.16624361008284858,0.6363652388506963,0.7347231715652768,0.08523581681476418,0.08476996298254891,0.08476996298254891,0.3705477714538574
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",None,0.49866157907842218,0.49307882161147359,0.7426817036582127,0.6429049885422174,0.8424584187742082,0.15754158122579173,0.35709501145778244,0.14003172924378637,0.3359079516974253,0.03047391205285942,0.0651507139079852,0.0651507139079852,0.37870319684346515
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",None,0.70327666796919763,0.70283287526459792,0.8527327766076409,0.853358011634056,0.8521075415812258,0.14789245841877421,0.14664198836594391,0.6927375286444563,0.7346662109820005,0.08174982911825017,0.06631411951348493,0.06631411951348493,0.4092576503753662
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",ClusterCentroids,0.40562553942831175,0.39541217679339091,0.6935487997673141,0.5638462894412127,0.8232513100934155,0.17674868990658466,0.4361537105587872,0.06751277983430283,0.1401458190931875,0.011335156071998179,0.03689405958046889,0.03689405958046889,0.07877405484517415
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",EditedNearestNeighbours,0.39494921959605495,0.38994346588701062,0.6965547341504089,0.7039661554732944,0.6891433128275232,0.31085668717247666,0.29603384452670545,0.08596862330336681,0.13049669628616997,0.023524720893141945,0.02929666842940243,0.02929666842940243,0.03932666778564453
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",ClusterCentroids,0.68759051199486587,0.68569255681543861,0.8456966143785983,0.8653622421998941,0.8260309865573023,0.17396901344269766,0.13463775780010576,0.663282213996122,0.7051036682615631,0.07742082478924583,0.06731887890005288,0.06731887890005288,0.12595907847086588
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",ClusterCentroids,0.71023963428334402,0.70746095984090329,0.8572419191577811,0.8848757271285036,0.8296081111870587,0.17039188881294143,0.11512427287149657,0.7187026264762912,0.7582478924584187,0.0722032353611301,0.06086726599682707,0.06086726599682707,0.13825194040934244
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",EditedNearestNeighbours,0.68189786094366467,0.66957602103311276,0.8419530208628153,0.9196545037898819,0.7642515379357485,0.2357484620642515,0.08034549621011809,0.8576414595452141,0.6859193438140808,0.17132604237867397,0.05859333685880488,0.05859333685880488,0.03716198603312174
"[(50, 'sigm'), (100, 'sigm')]",ClusterCentroids,0.6420636954925476,0.64106916707948625,0.8223160932232991,0.8273047770139256,0.8173274094326727,0.18267259056732743,0.1726952229860744,0.6777013925612551,0.7147755753018911,0.09568238778765094,0.07824784064868676,0.07824784064868676,0.1938337484995524
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",EditedNearestNeighbours,0.72328529546051323,0.71067769328047581,0.862804398742638,0.9413185263528998,0.7842902711323765,0.2157097288676236,0.0586814736471003,0.9098184382161113,0.7451811346548188,0.20088858509911142,0.05217697867089723,0.05217697867089723,0.043893655141194664
"[(50, 'lin'), (100, 'lin')]",ClusterCentroids,0.72709908538251344,0.71756507657663626,0.8653296141175013,0.9315705975674246,0.799088630667578,0.20091136933242196,0.06842940243257535,0.7329279041071745,0.7598997493734335,0.08001822738664843,0.05866384628944121,0.05866384628944121,0.1091171105702718
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",InstanceHardnessThreshold,0.40158801147480688,0.39557199113418662,0.6972245707292606,0.6531641106998061,0.741285030758715,0.25871496924128506,0.34683588930019393,0.08704389212057112,0.14447482342219184,0.019150148097516518,0.033650625771196895,0.033650625771196895,0.21361351013183594
"[(50, 'tanh'), (100, 'tanh')]",ClusterCentroids,0.65111268873896444,0.65049411037731997,0.8267575668414823,0.8283271637581526,0.825187969924812,0.17481203007518797,0.17167283624184734,0.6439978847170809,0.7060719981772614,0.0939166097060834,0.0858628591574123,0.0858628591574123,0.16561039288838705
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",ClusterCentroids,0.52308332124599033,0.52190331275242663,0.759511489651488,0.7070156883483166,0.8120072909546594,0.18799270904534063,0.2929843116516834,0.15089018156178388,0.3011506037821827,0.03568010936431989,0.05212409659791998,0.05212409659791998,0.18700178464253744
"[(50, 'sigm'), (100, 'sigm')]",EditedNearestNeighbours,0.6971153743265327,0.68484645854040149,0.849594938261475,0.9271461307949939,0.7720437457279562,0.22795625427204377,0.07285386920500617,0.8653622421998942,0.6886192754613808,0.1809409888357257,0.0586814736471003,0.0586814736471003,0.057187954584757485
"[(50, 'lin'), (100, 'lin')]",EditedNearestNeighbours,0.725091404377879,0.71333784705912107,0.8639081418270931,0.9391856160761503,0.788630667578036,0.21136933242196398,0.06081438392384982,0.935924554909219,0.785144679881522,0.20874914559125082,0.05757095011457782,0.05757095011457782,0.06404709815979004
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",NearMiss,0.40439561699220361,0.3965466073796784,0.6942621474844749,0.566913449673894,0.8216108452950558,0.17838915470494418,0.4330865503261061,0.0718667371760973,0.14889496468443836,0.013078149920255184,0.0336506257711969,0.0336506257711969,0.03631711006164551
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",ClusterCentroids,0.70004611043406506,0.69931148616661198,0.8514616007351682,0.8577648510488278,0.8451583504215083,0.1548416495784917,0.1422351489511722,0.710153358011634,0.7181590339485077,0.08523581681476418,0.06196016217169046,0.06196016217169046,0.19499286015828451
"[(50, 'tanh'), (100, 'tanh')]",EditedNearestNeighbours,0.69258320233804627,0.6808734084558884,0.8474614888020494,0.9228450555261767,0.772077922077922,0.22792207792207794,0.07715494447382339,0.863070685704213,0.6711551606288447,0.17393483709273183,0.05542041248016922,0.05542041248016922,0.08128555615743001
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",EditedNearestNeighbours,0.51684834544296976,0.51076974517784568,0.7594953563419149,0.8026088489335447,0.7163818637502848,0.28361813624971516,0.19739115106645513,0.22041248016922257,0.26376167691957164,0.07478924584187742,0.03907985193019566,0.03907985193019566,0.08881068229675293
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",InstanceHardnessThreshold,0.69736530938530661,0.68788347532931182,0.8503558274321447,0.9163758152652918,0.7843358395989974,0.21566416040100247,0.08362418473470827,0.8652564780539397,0.7216336295283664,0.1817498291182502,0.06294729420059934,0.06294729420059934,0.1939848264058431
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",InstanceHardnessThreshold,0.71884650941933248,0.70826479937509956,0.8609835216135141,0.9315705975674247,0.7903964456596037,0.20960355434039646,0.06842940243257535,0.9043539573417944,0.7721234905445432,0.2008544087491456,0.055402785122510144,0.055402785122510144,0.17856812477111816
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",EditedNearestNeighbours,0.70795697916740841,0.69463121131299099,0.8548778922933505,0.9358893001939009,0.7738664843928001,0.22613351560719983,0.06411069980609907,0.8935131323814561,0.6790043290043289,0.18525860104807476,0.049991186321170465,0.049991186321170465,0.07543094952901204
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",NeighbourhoodCleaningRule,0.40756498283784343,0.40289069738510869,0.7017440631770282,0.6769786708972325,0.7265094554568239,0.2734905445431761,0.3230213291027675,0.08489335448616253,0.13918888129414445,0.020038733196627936,0.02818614489687996,0.02818614489687996,0.03709928194681803
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",NearMiss,0.68326955271465284,0.67915008282730227,0.8437038825610731,0.88050414242905,0.8069036226930963,0.19309637730690363,0.11949585757095012,0.6860743874493215,0.7007974481658691,0.09655958077010708,0.0597567424643046,0.0597567424643046,0.03490320841471354
"[(50, 'lin'), (100, 'lin')]",InstanceHardnessThreshold,0.72334121566725929,0.71222676207896252,0.8631491081677561,0.9359245549092191,0.7903736614262931,0.20962633857370694,0.06407544509078089,0.9250308478759034,0.7860218728639782,0.2026315789473684,0.05757095011457782,0.05757095011457782,0.19729185104370117
"[(50, 'sigm'), (100, 'sigm')]",InstanceHardnessThreshold,0.71607127870092635,0.70541662792190252,0.8595510668647967,0.9304600740349022,0.7886420596946913,0.21135794030530874,0.06953992596509784,0.9021505376344087,0.7616541353383459,0.19740259740259739,0.05866384628944121,0.05866384628944121,0.30150842666625977
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",NearMiss,0.71050569754008797,0.70553824750523697,0.8573701602932863,0.8999647452846817,0.8147755753018912,0.18522442469810893,0.10003525471531816,0.7143486691344968,0.7520961494645707,0.08606744133059922,0.05762383218755509,0.05762383218755509,0.05388164520263672
"[(50, 'tanh'), (100, 'tanh')]",InstanceHardnessThreshold,0.71434790135158954,0.70430226567663901,0.8587920332054596,0.9271990128679711,0.7903850535429483,0.20961494645705173,0.0728009871320289,0.884787590340208,0.759045340624288,0.19130781499202554,0.05649568129737353,0.05649568129737353,0.24585771560668945
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",InstanceHardnessThreshold,0.54460586571688385,0.54348619815524024,0.773215052317588,0.7700687466948706,0.7763613579403054,0.22363864205969472,0.22993125330512953,0.2107174334567248,0.2959216222374117,0.06263385737069947,0.048810153358011636,0.048810153358011636,0.19742282231648764
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",OneSidedSelection,0.40343277210635864,0.38912752256160621,0.6895565044769031,0.536700158646219,0.8424128503075871,0.15758714969241286,0.463299841353781,0.06858804865150714,0.15056960583276371,0.010469355206197314,0.03474352194606029,0.03474352194606029,0.036883274714152016
"[(50, 'lin'), (100, 'lin')]",NearMiss,0.72155714348746225,0.71186441153887081,0.862493724094381,0.929384805217698,0.7956026429710641,0.204397357028936,0.07061519478230213,0.7599153886832363,0.7720665299612669,0.09305080884028251,0.05758857747223691,0.05758857747223691,0.03609840075174967
"[(50, 'sigm'), (100, 'sigm')]",NearMiss,0.66920087819512519,0.66780872114449641,0.8362048485715996,0.8490216816499206,0.8233880154932787,0.17661198450672133,0.15097831835007933,0.6797461660497092,0.7129528366370472,0.10354294827979038,0.07613255772959633,0.07613255772959633,0.05695637067159017
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",NeighbourhoodCleaningRule,0.67562686919063575,0.66447661235769184,0.8390284006492362,0.9120394852811563,0.766017316017316,0.233982683982684,0.08796051471884365,0.8456548563370352,0.6955115060378217,0.1652084757347915,0.05968623303366826,0.05968623303366826,0.02334896723429362
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",InstanceHardnessThreshold,0.71711307805323632,0.70486464047812181,0.8597937563007562,0.9370174510840824,0.78257006151743,0.21742993848257006,0.0629825489159175,0.9108408249603385,0.7607997265892003,0.20260879471405788,0.053234620130442445,0.053234620130442445,0.20557181040445963
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",RandomUnderSampler,0.42114212633342052,0.41422163499564962,0.7043874348628169,0.6118279569892473,0.7969469127363865,0.2030530872636136,0.3881720430107527,0.07842411422527762,0.15656185919343815,0.012200956937799044,0.034708267230742114,0.034708267230742114,0.09308155377705891
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",NeighbourhoodCleaningRule,0.72037913085604854,0.70857611823928668,0.861522240411856,0.9369998237264235,0.7860446570972887,0.21395534290271132,0.06300017627357658,0.8956460426582055,0.7564251537935748,0.18955342902711325,0.054327516305305835,0.054327516305305835,0.03233186403910319
"[(50, 'tanh'), (100, 'tanh')]",NearMiss,0.66205783274190688,0.66089380116318208,0.8326409836186062,0.8435572007756038,0.8217247664616085,0.1782752335383914,0.15644279922439627,0.657006874669487,0.7034290271132377,0.10003417634996582,0.08258417063282214,0.08258417063282214,0.03810564676920573
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",NearMiss,0.51473490551403167,0.51358991376102137,0.755155493054544,0.698360655737705,0.8119503303713831,0.188049669628617,0.30163934426229505,0.15097831835007933,0.32033492822966503,0.038300296195033036,0.05644279922439627,0.05644279922439627,0.09163061777750652
