activation,hidden_layer_sizes,max_iter,solver,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
tanh,"(50, 5)",1000,sgd,SMOTE,0.704047619047619,0.6666666666666666,0.7414285714285714,0.2585714285714286,0.3333333333333333,0.4788888888888889,0.6142857142857143,0.14666666666666664,0.22444444444444445,0.22444444444444445
relu,"(5,)",1000,sgd,OneSidedSelection,0.6660317460317461,0.4777777777777777,0.8542857142857142,0.1457142857142857,0.5222222222222221,0.12444444444444443,0.6704761904761906,0.02380952380952381,0.2511111111111111,0.2511111111111111
tanh,"(4, 4)",1000,adam,SMOTE,0.6707142857142857,0.6,0.7414285714285714,0.2585714285714286,0.39999999999999997,0.5133333333333334,0.6785714285714285,0.1980952380952381,0.32111111111111107,0.32111111111111107
relu,"(5,)",1000,sgd,RandomUnderSampler,0.6983333333333333,0.7166666666666667,0.68,0.32,0.2833333333333333,0.45444444444444443,0.44857142857142857,0.14619047619047618,0.12444444444444443,0.12444444444444443
relu,"(5,)",1000,adam,ClusterCentroids,0.6826190476190477,0.6833333333333332,0.6819047619047619,0.31809523809523804,0.31666666666666665,0.5599999999999999,0.5652380952380952,0.22571428571428573,0.21666666666666667,0.21666666666666667
relu,"(5,)",1000,sgd,TomekLinks,0.6753174603174603,0.4977777777777778,0.8528571428571429,0.14714285714285716,0.5022222222222222,0.16555555555555554,0.6819047619047619,0.029523809523809525,0.2611111111111111,0.2611111111111111
tanh,"(4, 4)",1000,adam,SMOTEENN,0.6615079365079365,0.5277777777777778,0.7952380952380952,0.20476190476190473,0.47222222222222227,0.43777777777777777,0.7352380952380951,0.15523809523809523,0.38999999999999996,0.38999999999999996
relu,"(5,)",1000,adam,EditedNearestNeighbours,0.6929365079365079,0.7177777777777777,0.6680952380952382,0.33190476190476187,0.2822222222222222,0.65,0.5952380952380953,0.2671428571428571,0.20777777777777776,0.20777777777777776
relu,"(5,)",1000,sgd,ADASYN,0.7019047619047619,0.6733333333333333,0.7304761904761904,0.26952380952380955,0.3266666666666666,0.42111111111111105,0.5323809523809523,0.10809523809523809,0.13777777777777778,0.13777777777777778
relu,"(5,)",1000,adam,InstanceHardnessThreshold,0.6824603174603174,0.8744444444444444,0.4904761904761905,0.5095238095238095,0.12555555555555556,0.8366666666666666,0.42857142857142855,0.44571428571428573,0.09222222222222222,0.09222222222222222
tanh,"(4, 4)",1000,adam,SMOTETomek,0.6530158730158729,0.5688888888888889,0.7371428571428572,0.26285714285714284,0.43111111111111117,0.4877777777777778,0.669047619047619,0.19333333333333333,0.34888888888888886,0.34888888888888886
tanh,"(50, 5)",1000,sgd,SMOTEENN,0.6837301587301586,0.5555555555555556,0.811904761904762,0.1880952380952381,0.4444444444444444,0.4000000000000001,0.6995238095238095,0.11047619047619046,0.2988888888888889,0.2988888888888889
relu,"(50, 50)",1000,lbgfs,None,0.6440476190476191,0.49666666666666665,0.7914285714285715,0.20857142857142855,0.5033333333333334,0.49222222222222217,0.7838095238095238,0.20142857142857143,0.4988888888888889,0.4988888888888889
relu,"(5,)",1000,adam,NearMiss,0.673968253968254,0.7388888888888889,0.609047619047619,0.390952380952381,0.2611111111111111,0.601111111111111,0.48809523809523814,0.28809523809523807,0.17111111111111107,0.17111111111111107
relu,"(5,)",1000,sgd,RandomOverSampler,0.705952380952381,0.6966666666666667,0.7152380952380953,0.28476190476190477,0.3033333333333333,0.4366666666666667,0.508095238095238,0.13190476190476189,0.12555555555555553,0.12555555555555553
relu,"(50, 50)",1000,lbgfs,ClusterCentroids,0.6430158730158729,0.6422222222222222,0.6438095238095238,0.35619047619047617,0.35777777777777775,0.6333333333333334,0.638095238095238,0.34714285714285714,0.34555555555555556,0.34555555555555556
relu,"(50, 50)",1000,lbgfs,EditedNearestNeighbours,0.670952380952381,0.7033333333333333,0.6385714285714285,0.3614285714285714,0.2966666666666667,0.6944444444444443,0.6304761904761904,0.3538095238095238,0.28444444444444444,0.28444444444444444
relu,"(5,)",1000,adam,NeighbourhoodCleaningRule,0.7029365079365079,0.6944444444444445,0.7114285714285714,0.2885714285714286,0.3055555555555555,0.5955555555555556,0.6185714285714287,0.21285714285714288,0.2188888888888889,0.2188888888888889
relu,"(5,)",1000,sgd,SMOTE,0.7146825396825397,0.708888888888889,0.7204761904761905,0.27952380952380956,0.2911111111111111,0.4855555555555555,0.5295238095238095,0.13809523809523808,0.14555555555555555,0.14555555555555555
relu,"(50, 50)",1000,lbgfs,InstanceHardnessThreshold,0.6758730158730158,0.8588888888888887,0.4928571428571429,0.5071428571428571,0.1411111111111111,0.8566666666666666,0.4871428571428571,0.5014285714285714,0.13888888888888887,0.13888888888888887
relu,"(50, 50)",1000,lbgfs,NearMiss,0.6564285714285715,0.7266666666666666,0.5861904761904762,0.4138095238095238,0.2733333333333333,0.7144444444444445,0.5780952380952381,0.4071428571428571,0.26666666666666666,0.26666666666666666
relu,"(50, 50)",1000,lbgfs,NeighbourhoodCleaningRule,0.6835714285714287,0.6866666666666666,0.6804761904761905,0.31952380952380954,0.3133333333333333,0.6822222222222223,0.6742857142857143,0.3119047619047619,0.30777777777777776,0.30777777777777776
relu,"(50, 50)",1000,lbgfs,OneSidedSelection,0.6673015873015874,0.5455555555555556,0.789047619047619,0.21095238095238097,0.4544444444444444,0.5355555555555556,0.780952380952381,0.2042857142857143,0.4488888888888889,0.4488888888888889
relu,"(5,)",1000,sgd,SMOTEENN,0.693968253968254,0.5988888888888889,0.7890476190476189,0.21095238095238097,0.40111111111111114,0.3811111111111111,0.6347619047619047,0.1019047619047619,0.22666666666666666,0.22666666666666666
relu,"(50, 50)",1000,lbgfs,RandomUnderSampler,0.6662698412698412,0.7111111111111109,0.6214285714285714,0.37857142857142856,0.28888888888888886,0.7022222222222222,0.611904761904762,0.3719047619047619,0.28444444444444444,0.28444444444444444
relu,"(5,)",1000,adam,OneSidedSelection,0.6743650793650794,0.5377777777777778,0.8109523809523811,0.18904761904761905,0.46222222222222226,0.38000000000000006,0.7133333333333333,0.11761904761904762,0.3311111111111111,0.3311111111111111
relu,"(50, 50)",1000,lbgfs,TomekLinks,0.665952380952381,0.5533333333333333,0.7785714285714285,0.22142857142857145,0.4466666666666667,0.5466666666666667,0.7714285714285715,0.2147619047619048,0.44222222222222224,0.44222222222222224
relu,"(50, 50)",1000,lbgfs,ADASYN,0.6553174603174604,0.5211111111111112,0.7895238095238094,0.21047619047619048,0.4788888888888889,0.5133333333333333,0.7828571428571428,0.20047619047619047,0.4733333333333334,0.4733333333333334
relu,"(50, 50)",1000,lbgfs,RandomOverSampler,0.6557142857142857,0.5199999999999999,0.7914285714285714,0.20857142857142855,0.48,0.5122222222222222,0.7842857142857144,0.20000000000000004,0.47444444444444445,0.47444444444444445
relu,"(50, 50)",1000,lbgfs,SMOTE,0.6584920634920635,0.5222222222222223,0.7947619047619048,0.20523809523809522,0.47777777777777786,0.5044444444444446,0.7861904761904762,0.19857142857142854,0.46777777777777785,0.46777777777777785
relu,"(5,)",1000,adam,RandomUnderSampler,0.6661904761904762,0.6733333333333333,0.6590476190476191,0.3409523809523809,0.3266666666666666,0.5666666666666667,0.5323809523809525,0.24619047619047618,0.2188888888888889,0.2188888888888889
relu,"(5,)",1000,sgd,SMOTETomek,0.7101587301587302,0.6988888888888889,0.7214285714285715,0.27857142857142864,0.3011111111111111,0.4722222222222223,0.5404761904761904,0.13285714285714287,0.14888888888888888,0.14888888888888888
relu,"(50, 50)",1000,lbgfs,SMOTEENN,0.6403174603174603,0.42777777777777776,0.8528571428571429,0.14714285714285713,0.5722222222222223,0.42111111111111116,0.848095238095238,0.14142857142857143,0.5655555555555556,0.5655555555555556
relu,"(50, 50)",1000,lbgfs,SMOTETomek,0.6676984126984126,0.5311111111111111,0.8042857142857143,0.1957142857142857,0.4688888888888889,0.5255555555555557,0.8004761904761905,0.19142857142857142,0.4611111111111111,0.4611111111111111
relu,"(5,)",1000,adam,TomekLinks,0.6776190476190477,0.5499999999999999,0.8052380952380952,0.19476190476190477,0.45,0.4177777777777778,0.7085714285714285,0.11190476190476191,0.30777777777777776,0.30777777777777776
relu,"(50, 50)",1000,adam,None,0.6673809523809524,0.5033333333333333,0.8314285714285715,0.1685714285714286,0.49666666666666676,0.4611111111111111,0.7947619047619048,0.14333333333333334,0.44111111111111106,0.44111111111111106
tanh,"(50, 5)",1000,sgd,SMOTETomek,0.7021428571428571,0.65,0.7542857142857141,0.2457142857142857,0.35000000000000003,0.4733333333333334,0.6147619047619047,0.13428571428571429,0.2222222222222222,0.2222222222222222
relu,"(100,)",1000,lbgfs,None,0.6542857142857142,0.5066666666666667,0.8019047619047619,0.1980952380952381,0.49333333333333335,0.4977777777777777,0.7914285714285715,0.1923809523809524,0.4877777777777778,0.4877777777777778
relu,"(5,)",1000,adam,ADASYN,0.6742857142857144,0.5800000000000001,0.7685714285714287,0.23142857142857143,0.4200000000000001,0.43333333333333335,0.6404761904761904,0.1357142857142857,0.28444444444444444,0.28444444444444444
relu,"(50, 50)",1000,adam,ClusterCentroids,0.6723015873015873,0.6622222222222222,0.6823809523809524,0.31761904761904763,0.3377777777777778,0.6188888888888889,0.6423809523809524,0.27904761904761904,0.2922222222222222,0.2922222222222222
relu,"(100,)",1000,lbgfs,ClusterCentroids,0.65015873015873,0.6488888888888888,0.6514285714285714,0.34857142857142853,0.3511111111111111,0.6377777777777778,0.6366666666666666,0.34095238095238095,0.33777777777777773,0.33777777777777773
relu,"(100,)",1000,lbgfs,EditedNearestNeighbours,0.6744444444444445,0.6988888888888889,0.65,0.35000000000000003,0.3011111111111111,0.6911111111111111,0.6404761904761904,0.34,0.29444444444444445,0.29444444444444445
relu,"(50, 50)",1000,adam,EditedNearestNeighbours,0.6935714285714285,0.7366666666666667,0.6504761904761905,0.3495238095238095,0.26333333333333336,0.7055555555555554,0.6214285714285714,0.3133333333333333,0.22888888888888892,0.22888888888888892
relu,"(100,)",1000,lbgfs,InstanceHardnessThreshold,0.6815873015873016,0.8722222222222222,0.490952380952381,0.5090476190476191,0.1277777777777778,0.8644444444444446,0.4823809523809524,0.4985714285714286,0.12444444444444443,0.12444444444444443
relu,"(100,)",1000,lbgfs,NearMiss,0.6384126984126984,0.7011111111111111,0.5757142857142857,0.4242857142857143,0.29888888888888887,0.6922222222222222,0.5680952380952382,0.4180952380952381,0.2888888888888889,0.2888888888888889
relu,"(5,)",1000,adam,RandomOverSampler,0.683968253968254,0.6222222222222222,0.7457142857142857,0.2542857142857143,0.37777777777777777,0.4677777777777778,0.6233333333333334,0.15428571428571428,0.26666666666666666,0.26666666666666666
relu,"(100,)",1000,lbgfs,NeighbourhoodCleaningRule,0.6859523809523811,0.6766666666666666,0.6952380952380951,0.30476190476190473,0.3233333333333333,0.6644444444444445,0.6842857142857142,0.2947619047619047,0.3133333333333333,0.3133333333333333
relu,"(100,)",1000,lbgfs,OneSidedSelection,0.662936507936508,0.5344444444444445,0.7914285714285715,0.20857142857142855,0.46555555555555556,0.5244444444444444,0.7833333333333332,0.20238095238095236,0.4566666666666666,0.4566666666666666
relu,"(100,)",1000,lbgfs,RandomUnderSampler,0.6587301587301587,0.6988888888888888,0.6185714285714287,0.3814285714285714,0.30111111111111116,0.6844444444444443,0.6095238095238096,0.3738095238095238,0.2922222222222222,0.2922222222222222
relu,"(100,)",1000,lbgfs,TomekLinks,0.662063492063492,0.5455555555555555,0.7785714285714286,0.2214285714285714,0.4544444444444445,0.5277777777777778,0.7685714285714286,0.21095238095238097,0.4466666666666667,0.4466666666666667
relu,"(50, 50)",1000,sgd,None,0.6783333333333333,0.5033333333333334,0.8533333333333334,0.14666666666666667,0.49666666666666665,0.30888888888888894,0.730952380952381,0.05238095238095238,0.30444444444444446,0.30444444444444446
relu,"(50, 50)",1000,adam,InstanceHardnessThreshold,0.6796825396825398,0.8655555555555555,0.49380952380952375,0.5061904761904761,0.13444444444444445,0.8533333333333334,0.46571428571428575,0.47523809523809524,0.11888888888888888,0.11888888888888888
relu,"(100,)",1000,lbgfs,ADASYN,0.6529365079365079,0.4911111111111111,0.8147619047619048,0.18523809523809523,0.508888888888889,0.48333333333333334,0.81,0.17904761904761904,0.5044444444444445,0.5044444444444445
relu,"(100,)",1000,lbgfs,RandomOverSampler,0.6457142857142857,0.49333333333333335,0.7980952380952382,0.20190476190476192,0.5066666666666666,0.4877777777777778,0.7885714285714286,0.1938095238095238,0.48888888888888893,0.48888888888888893
relu,"(100,)",1000,lbgfs,SMOTE,0.6531746031746032,0.4977777777777778,0.8085714285714287,0.19142857142857142,0.5022222222222222,0.49000000000000005,0.7980952380952381,0.18523809523809523,0.4855555555555555,0.4855555555555555
relu,"(5,)",1000,adam,SMOTE,0.6766666666666666,0.5933333333333334,0.7600000000000001,0.24,0.4066666666666667,0.45444444444444443,0.6552380952380952,0.16380952380952382,0.2866666666666667,0.2866666666666667
relu,"(100,)",1000,lbgfs,SMOTEENN,0.6481746031746032,0.4344444444444444,0.861904761904762,0.13809523809523808,0.5655555555555556,0.4166666666666667,0.8533333333333332,0.13285714285714287,0.5544444444444444,0.5544444444444444
relu,"(50, 50)",1000,adam,NearMiss,0.6562698412698412,0.721111111111111,0.5914285714285715,0.40857142857142853,0.2788888888888889,0.6822222222222223,0.5542857142857143,0.3761904761904762,0.2466666666666667,0.2466666666666667
relu,"(100,)",1000,lbgfs,SMOTETomek,0.6527777777777778,0.5122222222222222,0.7933333333333333,0.20666666666666667,0.4877777777777778,0.4988888888888889,0.7876190476190476,0.2023809523809524,0.4755555555555555,0.4755555555555555
relu,"(50, 50)",1000,adam,NeighbourhoodCleaningRule,0.690952380952381,0.6966666666666667,0.6852380952380952,0.31476190476190474,0.3033333333333333,0.6666666666666666,0.6442857142857144,0.26999999999999996,0.26666666666666666,0.26666666666666666
relu,"(5,)",1000,adam,SMOTEENN,0.6603968253968254,0.5022222222222222,0.8185714285714285,0.1814285714285714,0.4977777777777778,0.39222222222222225,0.7333333333333334,0.10999999999999999,0.38333333333333336,0.38333333333333336
relu,"(50, 50)",1000,adam,OneSidedSelection,0.6769841269841269,0.5477777777777778,0.806190476190476,0.19380952380952385,0.45222222222222225,0.5111111111111111,0.7742857142857144,0.16904761904761903,0.41,0.41
relu,"(100,)",1000,sgd,None,0.6749206349206349,0.4688888888888889,0.880952380952381,0.11904761904761903,0.5311111111111111,0.18000000000000002,0.710952380952381,0.022857142857142864,0.2733333333333334,0.2733333333333334
relu,"(50, 50)",1000,adam,RandomUnderSampler,0.6626190476190477,0.69,0.6352380952380953,0.3647619047619048,0.31,0.648888888888889,0.5933333333333334,0.3190476190476191,0.26666666666666666,0.26666666666666666
relu,"(5,)",1000,adam,SMOTETomek,0.6755555555555555,0.6044444444444445,0.7466666666666667,0.25333333333333335,0.3955555555555555,0.47444444444444445,0.6504761904761905,0.17523809523809522,0.2922222222222222,0.2922222222222222
relu,"(50, 50)",1000,sgd,ClusterCentroids,0.6942857142857143,0.69,0.6985714285714287,0.30142857142857143,0.31,0.5255555555555557,0.5395238095238095,0.17857142857142858,0.1922222222222222,0.1922222222222222
relu,"(50, 50)",1000,adam,TomekLinks,0.669047619047619,0.5399999999999999,0.7980952380952381,0.2019047619047619,0.46,0.49444444444444446,0.7561904761904762,0.17,0.42444444444444446,0.42444444444444446
relu,"(50, 50)",1000,adam,ADASYN,0.6623015873015873,0.5022222222222222,0.8223809523809523,0.1776190476190476,0.4977777777777779,0.45888888888888896,0.7938095238095239,0.15523809523809523,0.4633333333333334,0.4633333333333334
relu,"(100,)",1000,adam,None,0.6828571428571428,0.53,0.8357142857142857,0.16428571428571428,0.47,0.45999999999999996,0.7933333333333333,0.12,0.4066666666666667,0.4066666666666667
relu,"(50, 50)",1000,adam,RandomOverSampler,0.6684920634920634,0.5222222222222223,0.8147619047619047,0.1852380952380952,0.4777777777777778,0.4855555555555556,0.7857142857142857,0.15523809523809526,0.44777777777777783,0.44777777777777783
relu,"(100,)",1000,sgd,ClusterCentroids,0.7038888888888888,0.7044444444444444,0.7033333333333333,0.2966666666666667,0.29555555555555557,0.48888888888888893,0.501904761904762,0.14285714285714288,0.1411111111111111,0.1411111111111111
relu,"(100,)",1000,adam,ClusterCentroids,0.6842857142857143,0.6666666666666665,0.7019047619047619,0.29809523809523814,0.3333333333333333,0.5866666666666668,0.6366666666666666,0.23809523809523805,0.2677777777777777,0.2677777777777777
relu,"(50, 50)",1000,adam,SMOTE,0.6721428571428572,0.5266666666666667,0.8176190476190476,0.1823809523809524,0.47333333333333333,0.4877777777777777,0.7833333333333332,0.1538095238095238,0.42444444444444446,0.42444444444444446
relu,"(50, 50)",1000,sgd,EditedNearestNeighbours,0.7071428571428572,0.7399999999999999,0.6742857142857144,0.3257142857142857,0.25999999999999995,0.6477777777777779,0.5647619047619047,0.2361904761904762,0.16666666666666666,0.16666666666666666
relu,"(50, 50)",1000,adam,SMOTEENN,0.6535714285714286,0.45,0.8571428571428571,0.14285714285714288,0.5499999999999999,0.39777777777777773,0.8261904761904763,0.12095238095238092,0.5033333333333334,0.5033333333333334
relu,"(100,)",1000,sgd,EditedNearestNeighbours,0.7219841269841268,0.7544444444444446,0.6895238095238095,0.31047619047619046,0.24555555555555553,0.6,0.5261904761904762,0.20619047619047617,0.13555555555555554,0.13555555555555554
relu,"(100,)",1000,adam,EditedNearestNeighbours,0.6962698412698414,0.7344444444444446,0.6580952380952381,0.34190476190476193,0.26555555555555554,0.6833333333333332,0.6114285714285714,0.2842857142857143,0.21000000000000005,0.21000000000000005
relu,"(50, 50)",1000,adam,SMOTETomek,0.6696825396825398,0.518888888888889,0.8204761904761905,0.17952380952380953,0.4811111111111111,0.47555555555555556,0.7880952380952381,0.1538095238095238,0.43111111111111117,0.43111111111111117
relu,"(100,)",1000,adam,InstanceHardnessThreshold,0.6846825396825397,0.8722222222222223,0.49714285714285716,0.5028571428571428,0.12777777777777777,0.8566666666666666,0.4552380952380952,0.46095238095238095,0.11222222222222222,0.11222222222222222
relu,"(50, 50)",1000,sgd,InstanceHardnessThreshold,0.6749206349206349,0.8688888888888888,0.48095238095238096,0.5190476190476191,0.1311111111111111,0.8366666666666668,0.4166666666666667,0.45142857142857146,0.09000000000000001,0.09000000000000001
relu,"(5, 5, 5)",1000,lbgfs,None,0.6422222222222221,0.49444444444444446,0.79,0.21,0.5055555555555555,0.4122222222222222,0.7233333333333333,0.15428571428571428,0.40888888888888886,0.40888888888888886
relu,"(100,)",1000,sgd,InstanceHardnessThreshold,0.6915873015873016,0.8788888888888889,0.5042857142857142,0.4957142857142857,0.12111111111111111,0.8033333333333333,0.4047619047619048,0.3980952380952381,0.07888888888888888,0.07888888888888888
relu,"(100,)",1000,adam,NearMiss,0.6769047619047619,0.7433333333333333,0.6104761904761904,0.38952380952380955,0.25666666666666665,0.6844444444444444,0.5585714285714286,0.33666666666666667,0.2111111111111111,0.2111111111111111
relu,"(5, 5, 5)",1000,lbgfs,ClusterCentroids,0.6418253968253969,0.6188888888888888,0.6647619047619049,0.3352380952380953,0.3811111111111112,0.5988888888888889,0.6338095238095238,0.32095238095238093,0.3633333333333333,0.3633333333333333
relu,"(5, 5, 5)",1000,lbgfs,EditedNearestNeighbours,0.666111111111111,0.668888888888889,0.6633333333333332,0.3366666666666666,0.3311111111111111,0.6477777777777778,0.5804761904761905,0.319047619047619,0.24555555555555555,0.24555555555555555
relu,"(100,)",1000,adam,NeighbourhoodCleaningRule,0.6972222222222223,0.6877777777777777,0.7066666666666667,0.29333333333333333,0.31222222222222223,0.6377777777777777,0.6466666666666666,0.24476190476190474,0.25666666666666665,0.25666666666666665
relu,"(5, 5, 5)",1000,lbgfs,InstanceHardnessThreshold,0.6784126984126985,0.8577777777777778,0.499047619047619,0.5009523809523809,0.14222222222222222,0.8522222222222222,0.4852380952380952,0.49523809523809526,0.13777777777777778,0.13777777777777778
relu,"(100,)",1000,sgd,NearMiss,0.6838095238095239,0.7466666666666667,0.6209523809523809,0.3790476190476191,0.25333333333333335,0.5455555555555557,0.4204761904761905,0.22666666666666666,0.11333333333333334,0.11333333333333334
relu,"(5, 5, 5)",1000,lbgfs,NearMiss,0.648015873015873,0.6955555555555556,0.6004761904761905,0.39952380952380945,0.30444444444444446,0.68,0.5666666666666668,0.3833333333333333,0.2688888888888889,0.2688888888888889
relu,"(50, 50)",1000,sgd,NearMiss,0.6773809523809525,0.7433333333333333,0.6114285714285714,0.38857142857142857,0.25666666666666665,0.6122222222222222,0.469047619047619,0.26380952380952377,0.1411111111111111,0.1411111111111111
relu,"(5, 5, 5)",1000,lbgfs,NeighbourhoodCleaningRule,0.6646825396825397,0.6622222222222222,0.6671428571428571,0.33285714285714285,0.33777777777777773,0.6355555555555555,0.6428571428571428,0.30428571428571427,0.3055555555555555,0.3055555555555555
relu,"(100,)",1000,adam,OneSidedSelection,0.6875396825396826,0.5555555555555555,0.8195238095238095,0.18047619047619048,0.4444444444444445,0.5011111111111112,0.7695238095238096,0.13999999999999999,0.38999999999999996,0.38999999999999996
relu,"(5, 5, 5)",1000,lbgfs,OneSidedSelection,0.6343650793650794,0.49444444444444446,0.7742857142857144,0.22571428571428573,0.5055555555555556,0.4488888888888889,0.729047619047619,0.18952380952380954,0.4411111111111112,0.4411111111111112
relu,"(100,)",1000,sgd,NeighbourhoodCleaningRule,0.7172222222222221,0.7144444444444443,0.7200000000000001,0.28,0.28555555555555556,0.5222222222222223,0.5714285714285713,0.1580952380952381,0.1622222222222222,0.1622222222222222
relu,"(5, 5, 5)",1000,lbgfs,RandomUnderSampler,0.6275396825396825,0.6455555555555555,0.6095238095238096,0.3904761904761904,0.3544444444444445,0.6188888888888888,0.5757142857142857,0.35619047619047617,0.31666666666666665,0.31666666666666665
relu,"(100,)",1000,adam,RandomUnderSampler,0.6802380952380952,0.7233333333333333,0.6371428571428571,0.3628571428571428,0.27666666666666667,0.6666666666666666,0.5671428571428572,0.2980952380952381,0.22555555555555554,0.22555555555555554
relu,"(5, 5, 5)",1000,lbgfs,TomekLinks,0.6484920634920636,0.5322222222222223,0.7647619047619049,0.23523809523809525,0.4677777777777778,0.4288888888888889,0.7409523809523811,0.17809523809523808,0.4388888888888889,0.4388888888888889
relu,"(50, 50)",1000,sgd,NeighbourhoodCleaningRule,0.705952380952381,0.7033333333333335,0.7085714285714285,0.2914285714285714,0.2966666666666667,0.5455555555555556,0.5942857142857143,0.18904761904761905,0.17333333333333334,0.17333333333333334
relu,"(5, 5, 5)",1000,lbgfs,ADASYN,0.6327777777777778,0.5188888888888888,0.7466666666666667,0.25333333333333335,0.4811111111111111,0.47,0.6485714285714286,0.22523809523809524,0.3733333333333333,0.3733333333333333
relu,"(100,)",1000,adam,TomekLinks,0.6843650793650794,0.5444444444444444,0.8242857142857143,0.1757142857142857,0.45555555555555555,0.4788888888888889,0.7671428571428572,0.14047619047619048,0.39666666666666667,0.39666666666666667
relu,"(5, 5, 5)",1000,lbgfs,RandomOverSampler,0.6704761904761903,0.5933333333333334,0.7476190476190476,0.2523809523809524,0.40666666666666673,0.4966666666666666,0.7114285714285714,0.18952380952380954,0.3688888888888889,0.3688888888888889
relu,"(100,)",1000,sgd,OneSidedSelection,0.6798412698412699,0.5177777777777778,0.8419047619047619,0.1580952380952381,0.4822222222222223,0.2733333333333334,0.6871428571428569,0.047142857142857146,0.24444444444444446,0.24444444444444446
relu,"(5, 5, 5)",1000,lbgfs,SMOTE,0.649047619047619,0.5733333333333334,0.7247619047619048,0.2752380952380952,0.4266666666666667,0.48444444444444446,0.6828571428571428,0.2080952380952381,0.36999999999999994,0.36999999999999994
relu,"(100,)",1000,adam,ADASYN,0.6773809523809525,0.5266666666666667,0.828095238095238,0.17190476190476192,0.47333333333333333,0.46666666666666673,0.7804761904761904,0.13476190476190478,0.40888888888888886,0.40888888888888886
relu,"(5, 5, 5)",1000,lbgfs,SMOTEENN,0.6421428571428572,0.5066666666666667,0.7776190476190475,0.22238095238095237,0.49333333333333335,0.4655555555555555,0.7633333333333332,0.19666666666666666,0.4811111111111111,0.4811111111111111
relu,"(100,)",1000,sgd,RandomUnderSampler,0.710079365079365,0.7344444444444443,0.6857142857142856,0.3142857142857143,0.26555555555555554,0.518888888888889,0.49380952380952386,0.16857142857142857,0.12,0.12
relu,"(5, 5, 5)",1000,lbgfs,SMOTETomek,0.6514285714285716,0.5733333333333334,0.7295238095238096,0.2704761904761905,0.4266666666666667,0.5455555555555556,0.6933333333333334,0.24666666666666662,0.3844444444444444,0.3844444444444444
relu,"(50, 50)",1000,sgd,OneSidedSelection,0.6867460317460318,0.5477777777777778,0.8257142857142857,0.1742857142857143,0.45222222222222225,0.3644444444444444,0.7004761904761905,0.08285714285714285,0.27999999999999997,0.27999999999999997
relu,"(100,)",1000,adam,RandomOverSampler,0.6765873015873015,0.5322222222222223,0.8209523809523809,0.17904761904761904,0.4677777777777778,0.47333333333333333,0.7780952380952382,0.14333333333333334,0.41111111111111115,0.41111111111111115
relu,"(5, 5, 5)",1000,sgd,None,0.6127777777777778,0.33222222222222225,0.8933333333333334,0.10666666666666667,0.6677777777777778,0.03888888888888889,0.6166666666666666,0.006666666666666667,0.31555555555555553,0.31555555555555553
relu,"(100,)",1000,sgd,TomekLinks,0.6911904761904761,0.5433333333333333,0.8390476190476189,0.16095238095238096,0.4566666666666666,0.2688888888888889,0.6890476190476189,0.043809523809523805,0.24666666666666667,0.24666666666666667
relu,"(100,)",1000,adam,SMOTE,0.669047619047619,0.5233333333333333,0.8147619047619048,0.18523809523809528,0.4766666666666666,0.47888888888888886,0.7695238095238096,0.1438095238095238,0.42555555555555563,0.42555555555555563
relu,"(5, 5, 5)",1000,sgd,ClusterCentroids,0.6002380952380952,0.5099999999999999,0.6904761904761906,0.30952380952380953,0.48999999999999994,0.28777777777777774,0.2866666666666667,0.09238095238095238,0.09555555555555556,0.09555555555555556
relu,"(50, 50)",1000,sgd,RandomUnderSampler,0.6997619047619049,0.7333333333333334,0.6661904761904762,0.33380952380952383,0.26666666666666666,0.5822222222222222,0.5285714285714286,0.21523809523809523,0.13888888888888887,0.13888888888888887
relu,"(100,)",1000,adam,SMOTEENN,0.6592857142857143,0.4533333333333333,0.8652380952380953,0.13476190476190478,0.5466666666666667,0.3766666666666667,0.8319047619047618,0.09523809523809523,0.4755555555555555,0.4755555555555555
relu,"(5, 5, 5)",1000,sgd,EditedNearestNeighbours,0.6629365079365078,0.601111111111111,0.7247619047619048,0.2752380952380952,0.3988888888888889,0.5166666666666667,0.4423809523809524,0.1957142857142857,0.1411111111111111,0.1411111111111111
relu,"(100,)",1000,adam,SMOTETomek,0.673015873015873,0.5288888888888889,0.8171428571428572,0.18285714285714286,0.4711111111111112,0.47000000000000003,0.7742857142857144,0.14238095238095239,0.4133333333333333,0.4133333333333333
relu,"(5, 5, 5)",1000,sgd,InstanceHardnessThreshold,0.6826984126984126,0.8744444444444444,0.490952380952381,0.5090476190476191,0.12555555555555556,0.8433333333333334,0.43761904761904763,0.45714285714285713,0.08888888888888889,0.08888888888888889
relu,"(5, 5, 5)",1000,adam,None,0.6586507936507937,0.5044444444444444,0.8128571428571431,0.18714285714285714,0.4955555555555556,0.3866666666666667,0.7352380952380951,0.12142857142857144,0.3988888888888889,0.3988888888888889
relu,"(5, 5, 5)",1000,sgd,NearMiss,0.6236507936507937,0.5711111111111111,0.6761904761904761,0.3238095238095238,0.42888888888888893,0.4177777777777778,0.31761904761904763,0.17809523809523808,0.10111111111111111,0.10111111111111111
