layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",RandomOverSampler,0.049760350043708067,0.047359433838564814,0.5265079365079365,0.5244444444444445,0.5285714285714286,0.47142857142857136,0.47555555555555556,0.03,0.01857142857142857,0.004285714285714286,0.006666666666666665,0.006666666666666665,0.2890946865081787
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",RandomOverSampler,0.34966033968111287,0.33940011217583477,0.6876984126984126,0.6744444444444445,0.7009523809523809,0.29904761904761906,0.32555555555555554,0.3355555555555556,0.3976190476190476,0.10809523809523808,0.11111111111111112,0.11111111111111112,0.3603356679280599
"[(50, 'sigm'), (5, 'sigm')]",ADASYN,0.37358044522685757,0.36874943405576549,0.6969841269841269,0.6477777777777778,0.7461904761904762,0.25380952380952376,0.3522222222222222,0.3111111111111111,0.44428571428571434,0.08904761904761904,0.10777777777777776,0.10777777777777776,0.2904595534006755
"[(50, 'tanh'), (5, 'tanh')]",TomekLinks,0.34341878104517964,0.33946239890722746,0.6600793650793652,0.46444444444444444,0.8557142857142859,0.14428571428571427,0.5355555555555555,0.16,0.590952380952381,0.030000000000000002,0.22444444444444445,0.22444444444444445,0.0482332706451416
"[(5, 'lin'), (50, 'lin')]",SMOTE,0.39487955601944585,0.38362409795652858,0.711904761904762,0.7066666666666666,0.7171428571428571,0.28285714285714286,0.2933333333333333,0.43111111111111117,0.4661904761904762,0.10809523809523809,0.11222222222222222,0.11222222222222222,0.22060449918111166
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",RandomOverSampler,0.36877925314066889,0.35866568426805845,0.6976984126984127,0.6844444444444445,0.7109523809523809,0.289047619047619,0.31555555555555553,0.3855555555555556,0.4423809523809524,0.10904761904761905,0.11777777777777777,0.11777777777777777,0.32635966936747235
"[(50, 'lin'), (5, 'lin')]",ADASYN,0.40228721874061396,0.39118721482477187,0.7157142857142856,0.71,0.7214285714285715,0.2785714285714285,0.29,0.33777777777777773,0.4204761904761905,0.07285714285714286,0.08666666666666667,0.08666666666666667,0.26102368036905926
"[(5, 'tanh'), (50, 'tanh')]",SMOTE,0.34117226579990545,0.33100384467795524,0.6832539682539683,0.668888888888889,0.6976190476190475,0.30238095238095236,0.33111111111111113,0.34555555555555556,0.42142857142857143,0.11428571428571428,0.11666666666666665,0.11666666666666665,0.1078353722890218
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",SMOTE,0.058644325932456352,0.047786769992167723,0.530952380952381,0.6966666666666667,0.3652380952380952,0.6347619047619047,0.30333333333333334,0.034444444444444444,0.016666666666666666,0.004761904761904762,0.005555555555555556,0.005555555555555556,0.14311003684997559
"[(50, 'sigm'), (5, 'sigm')]",RandomOverSampler,0.37588508278510241,0.36472282394044614,0.7017460317460317,0.6944444444444445,0.709047619047619,0.29095238095238096,0.3055555555555556,0.3833333333333333,0.44571428571428573,0.09999999999999999,0.11666666666666665,0.11666666666666665,0.34849198659261066
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTE,0.3341165198919358,0.32717108175393572,0.677936507936508,0.6411111111111111,0.7147619047619047,0.28523809523809524,0.35888888888888887,0.32888888888888884,0.4452380952380952,0.1057142857142857,0.14444444444444446,0.14444444444444446,0.12610236803690592
"[(50, 'lin'), (5, 'lin')]",RandomOverSampler,0.39639318555042008,0.38405810928918527,0.7130952380952381,0.7133333333333333,0.7128571428571427,0.28714285714285714,0.2866666666666667,0.4011111111111112,0.45285714285714285,0.10047619047619048,0.11333333333333333,0.11333333333333333,0.13081876436869302
"[(50, 'tanh'), (5, 'tanh')]",ADASYN,0.33456176559278172,0.32775597359193648,0.6781746031746033,0.6411111111111111,0.7152380952380951,0.2847619047619047,0.35888888888888887,0.32222222222222224,0.41809523809523813,0.09285714285714286,0.11333333333333333,0.11333333333333333,0.26644229888916016
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",SMOTE,0.36003631332944092,0.35382383950171709,0.691031746031746,0.6511111111111111,0.730952380952381,0.26904761904761904,0.34888888888888886,0.3655555555555556,0.47523809523809524,0.10476190476190476,0.13333333333333333,0.13333333333333333,0.09553837776184082
"[(5, 'lin'), (50, 'lin')]",SMOTEENN,0.37653695482491628,0.3746970659275799,0.6949206349206349,0.6155555555555555,0.7742857142857144,0.22571428571428567,0.3844444444444444,0.3444444444444444,0.5466666666666667,0.07904761904761905,0.17555555555555555,0.17555555555555555,0.08181357383728027
"[(50, 'tanh'), (5, 'tanh')]",RandomOverSampler,0.33172772726809691,0.32301042249022766,0.6776190476190477,0.6533333333333333,0.7019047619047619,0.29809523809523814,0.3466666666666667,0.3644444444444444,0.4166666666666667,0.09476190476190477,0.11666666666666665,0.11666666666666665,0.21055706342061362
"[(50, 'sigm'), (5, 'sigm')]",SMOTE,0.37814314458858139,0.36869754965586071,0.7023015873015872,0.6855555555555556,0.7190476190476192,0.280952380952381,0.31444444444444447,0.3855555555555556,0.4576190476190476,0.1019047619047619,0.12555555555555556,0.12555555555555556,0.0371552308400472
"[(50, 'lin'), (5, 'lin')]",SMOTE,0.39487955601944585,0.38362409795652858,0.711904761904762,0.7066666666666666,0.7171428571428571,0.28285714285714286,0.2933333333333333,0.43111111111111117,0.4661904761904762,0.10809523809523809,0.11222222222222222,0.11222222222222222,0.051159063975016274
"[(5, 'tanh'), (50, 'tanh')]",SMOTEENN,0.31742858293296522,0.31673779910636585,0.6624603174603173,0.5544444444444445,0.7704761904761904,0.22952380952380955,0.44555555555555565,0.2688888888888889,0.5190476190476191,0.08285714285714285,0.18555555555555556,0.18555555555555556,0.04798587163289388
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",SMOTEENN,0.042517636561614724,0.040918028207101741,0.5223015873015874,0.4488888888888889,0.5957142857142856,0.40428571428571436,0.5511111111111111,0.034444444444444444,0.017619047619047618,0.0038095238095238095,0.008888888888888889,0.008888888888888889,0.08728496233622234
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTEENN,0.3240913132545114,0.32389108146727058,0.6640476190476191,0.5433333333333333,0.7847619047619047,0.21523809523809523,0.4566666666666667,0.2488888888888889,0.54,0.07380952380952381,0.21777777777777782,0.21777777777777782,0.11150137583414714
"[(50, 'tanh'), (5, 'tanh')]",SMOTE,0.35343593522059208,0.34569057618498955,0.6884920634920636,0.658888888888889,0.7180952380952381,0.28190476190476194,0.3411111111111111,0.35666666666666663,0.4280952380952381,0.09380952380952383,0.12111111111111111,0.12111111111111111,0.20667783419291177
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",SMOTEENN,0.34325446274459698,0.34315936419959497,0.6728571428571429,0.55,0.7957142857142857,0.2042857142857143,0.45,0.2777777777777778,0.560952380952381,0.06952380952380953,0.22666666666666666,0.22666666666666666,0.10742489496866862
"[(5, 'lin'), (50, 'lin')]",SMOTETomek,0.39439068381452236,0.38345987710154589,0.7115079365079365,0.7044444444444444,0.7185714285714285,0.2814285714285714,0.29555555555555557,0.42555555555555563,0.4680952380952381,0.10619047619047617,0.11222222222222222,0.11222222222222222,0.02625131607055664
"[(50, 'sigm'), (5, 'sigm')]",SMOTEENN,0.34551833513535879,0.34501691705998899,0.6760317460317459,0.5677777777777778,0.7842857142857144,0.21571428571428566,0.43222222222222223,0.2933333333333333,0.5447619047619048,0.07333333333333332,0.18888888888888888,0.18888888888888888,0.04758771260579427
"[(50, 'lin'), (5, 'lin')]",SMOTEENN,0.37653695482491628,0.3746970659275799,0.6949206349206349,0.6155555555555555,0.7742857142857144,0.22571428571428567,0.3844444444444444,0.3444444444444444,0.5466666666666667,0.07904761904761905,0.17555555555555555,0.17555555555555555,0.025397300720214844
"[(5, 'tanh'), (50, 'tanh')]",SMOTETomek,0.33673904019360484,0.32686784024143817,0.6807936507936508,0.6644444444444444,0.6971428571428572,0.3028571428571429,0.3355555555555556,0.34111111111111114,0.4271428571428571,0.11428571428571428,0.11666666666666665,0.11666666666666665,0.08721240361531575
"[(5, 'rbf_l1'), (50, 'rbf_l1')]",SMOTETomek,0.051338367192238554,0.042648827734904082,0.5273809523809524,0.6866666666666666,0.3680952380952381,0.631904761904762,0.31333333333333335,0.034444444444444444,0.016666666666666666,0.004285714285714286,0.005555555555555556,0.005555555555555556,0.14186835289001465
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",None,0.029012126173057613,0.010641220456309405,0.5041269841269841,0.044444444444444446,0.9638095238095238,0.03619047619047619,0.9555555555555556,0.0022222222222222222,0.032857142857142856,0.0,0.021111111111111112,0.021111111111111112,0.1579295794169108
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTETomek,0.32866872699248589,0.32230073082300914,0.6747619047619048,0.6333333333333334,0.7161904761904762,0.28380952380952384,0.3666666666666667,0.3244444444444444,0.44714285714285706,0.10523809523809524,0.14888888888888888,0.14888888888888888,0.08668025334676106
"[(50, 'tanh'), (5, 'tanh')]",SMOTEENN,0.34464607807970932,0.34414770296515657,0.6753968253968253,0.5655555555555555,0.7852380952380953,0.21476190476190474,0.4344444444444444,0.27,0.5161904761904762,0.06952380952380953,0.20333333333333334,0.20333333333333334,0.033190647761027016
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",None,0.34532947600843977,0.33796964735190976,0.6563492063492063,0.4388888888888889,0.8738095238095238,0.1261904761904762,0.5611111111111111,0.12333333333333334,0.6171428571428572,0.017619047619047618,0.2233333333333333,0.2233333333333333,0.19844953219095865
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",SMOTETomek,0.36313327173251947,0.35729585618878373,0.6923809523809524,0.65,0.7347619047619048,0.2652380952380952,0.3499999999999999,0.36333333333333334,0.47666666666666674,0.10476190476190476,0.13888888888888887,0.13888888888888887,0.09957742691040039
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",None,0.31673437541890853,0.30714830692265621,0.64,0.4033333333333333,0.8766666666666666,0.12333333333333334,0.5966666666666667,0.10666666666666665,0.6204761904761904,0.018095238095238095,0.2833333333333333,0.2833333333333333,0.24484403928120932
"[(50, 'sigm'), (100, 'sigm')]",None,0.31561301866494834,0.31272427216245308,0.6484126984126984,0.45444444444444443,0.8423809523809523,0.15761904761904763,0.5455555555555556,0.21666666666666665,0.6333333333333333,0.05238095238095238,0.2811111111111111,0.2811111111111111,0.2921883265177409
"[(50, 'sigm'), (5, 'sigm')]",SMOTETomek,0.37324044269737505,0.36467265104622221,0.6992857142857143,0.6766666666666667,0.7219047619047619,0.2780952380952381,0.3233333333333333,0.3833333333333333,0.4585714285714286,0.09857142857142857,0.1311111111111111,0.1311111111111111,0.043245553970336914
"[(50, 'lin'), (5, 'lin')]",SMOTETomek,0.39439068381452236,0.38345987710154589,0.7115079365079365,0.7044444444444444,0.7185714285714285,0.2814285714285714,0.29555555555555557,0.42555555555555563,0.4680952380952381,0.10619047619047617,0.11222222222222222,0.11222222222222222,0.07736341158548991
"[(50, 'lin'), (100, 'lin')]",None,0.37186964375701476,0.36432572103900429,0.6687301587301588,0.45888888888888885,0.8785714285714287,0.12142857142857143,0.5411111111111111,0.13888888888888887,0.6428571428571428,0.01761904761904762,0.20666666666666664,0.20666666666666664,0.2826179663340251
"[(50, 'tanh'), (5, 'tanh')]",SMOTETomek,0.34998294693591242,0.34286272001678081,0.6863492063492064,0.6522222222222221,0.7204761904761906,0.2795238095238095,0.3477777777777778,0.3544444444444445,0.42999999999999994,0.09333333333333334,0.12111111111111111,0.12111111111111111,0.09466369946797688
"[(50, 'tanh'), (100, 'tanh')]",None,0.29850353514166211,0.29561590179679548,0.640079365079365,0.44111111111111106,0.8390476190476189,0.16095238095238096,0.5588888888888889,0.20333333333333334,0.6209523809523809,0.04238095238095237,0.2855555555555555,0.2855555555555555,0.4273839791615804
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",None,0.055769335881404265,0.015078565564922672,0.5054761904761905,0.016666666666666666,0.9942857142857143,0.005714285714285714,0.9833333333333334,0.013333333333333334,0.08238095238095239,0.0,0.05444444444444444,0.05444444444444444,0.537124236424764
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",None,0.34069365010900815,0.336650483552355,0.6587301587301587,0.46222222222222226,0.8552380952380952,0.14476190476190476,0.5377777777777779,0.22111111111111112,0.6438095238095238,0.045714285714285714,0.25666666666666665,0.25666666666666665,0.4738580385843913
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",ClusterCentroids,0.025618909199424712,0.013663327822619883,0.5052380952380954,0.13,0.8804761904761905,0.11952380952380952,0.87,0.0033333333333333327,0.020476190476190478,0.0009523809523809524,0.014444444444444446,0.014444444444444446,0.12137866020202637
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",ClusterCentroids,0.32859976652162293,0.30491119962895125,0.6791269841269841,0.7344444444444443,0.6238095238095238,0.3761904761904762,0.26555555555555554,0.41888888888888887,0.33809523809523806,0.15857142857142856,0.09777777777777778,0.09777777777777778,0.22277339299519858
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",ClusterCentroids,0.23034441126402339,0.20944681642622151,0.6256349206349207,0.6855555555555556,0.5657142857142857,0.43428571428571433,0.31444444444444447,0.3844444444444444,0.2823809523809524,0.16380952380952382,0.10444444444444445,0.10444444444444445,0.1487421989440918
"[(50, 'sigm'), (100, 'sigm')]",ClusterCentroids,0.25611577049664686,0.24300125664744246,0.639047619047619,0.6466666666666666,0.6314285714285716,0.3685714285714286,0.35333333333333333,0.4266666666666667,0.4328571428571429,0.19047619047619047,0.17,0.17,0.195512056350708
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",EditedNearestNeighbours,0.015294807095984258,0.010137421652975709,0.5049206349206349,0.2588888888888889,0.7509523809523809,0.24904761904761905,0.7411111111111112,0.007777777777777777,0.021428571428571425,0.0014285714285714286,0.013333333333333336,0.013333333333333336,0.05463361740112305
"[(50, 'lin'), (100, 'lin')]",ClusterCentroids,0.35837011890656312,0.34505683294734552,0.6934126984126984,0.6977777777777779,0.6890476190476189,0.3109523809523809,0.3022222222222222,0.42444444444444446,0.4309523809523809,0.11714285714285715,0.11555555555555556,0.11555555555555556,0.14428329467773438
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",EditedNearestNeighbours,0.39405305215630965,0.37370392370050881,0.7139682539682539,0.7522222222222222,0.6757142857142857,0.3242857142857143,0.24777777777777776,0.4988888888888889,0.42904761904761896,0.14904761904761907,0.10777777777777776,0.10777777777777776,0.041267712910970054
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",EditedNearestNeighbours,0.3292395684058112,0.3136241093440954,0.6784920634920635,0.6955555555555556,0.6614285714285714,0.3385714285714285,0.30444444444444446,0.4466666666666667,0.4171428571428571,0.1514285714285714,0.12444444444444445,0.12444444444444445,0.04983639717102051
"[(50, 'sigm'), (100, 'sigm')]",EditedNearestNeighbours,0.35418698048990088,0.33549231686878672,0.6923809523809524,0.7233333333333333,0.6614285714285714,0.3385714285714285,0.27666666666666667,0.47666666666666674,0.4652380952380953,0.18952380952380954,0.13666666666666663,0.13666666666666663,0.06617903709411621
"[(50, 'tanh'), (100, 'tanh')]",ClusterCentroids,0.26273053175649019,0.25117214346495481,0.6422222222222222,0.6377777777777778,0.6466666666666666,0.35333333333333333,0.3622222222222222,0.4222222222222222,0.4390476190476191,0.18380952380952378,0.1877777777777778,0.1877777777777778,0.15200201670328775
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",ClusterCentroids,0.097508971728765145,0.096203419132266488,0.5461904761904761,0.31333333333333335,0.7790476190476191,0.22095238095238093,0.6866666666666665,0.021111111111111112,0.05047619047619047,0.004761904761904762,0.013333333333333336,0.013333333333333336,0.2776024341583252
"[(50, 'lin'), (100, 'lin')]",EditedNearestNeighbours,0.3999070049100717,0.38074878550341223,0.7169047619047619,0.75,0.6838095238095239,0.3161904761904762,0.25,0.5055555555555556,0.44857142857142857,0.14142857142857143,0.09000000000000001,0.09000000000000001,0.0352171262105306
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",ClusterCentroids,0.2739428522451231,0.25044514657534789,0.6494444444444445,0.7122222222222222,0.5866666666666668,0.4133333333333334,0.28777777777777774,0.49,0.3747619047619048,0.21952380952380954,0.15888888888888889,0.15888888888888889,0.2915170192718506
"[(50, 'tanh'), (100, 'tanh')]",EditedNearestNeighbours,0.33003186734156248,0.31339200007257212,0.6791269841269841,0.7011111111111111,0.6571428571428571,0.3428571428571428,0.2988888888888889,0.4911111111111111,0.45714285714285713,0.18857142857142858,0.13888888888888887,0.13888888888888887,0.05274605751037598
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",EditedNearestNeighbours,0.095720904417044825,0.09308049463866952,0.5465079365079365,0.3311111111111111,0.7619047619047619,0.23809523809523805,0.668888888888889,0.03222222222222222,0.06523809523809525,0.004285714285714286,0.027777777777777776,0.027777777777777776,0.07959723472595215
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",EditedNearestNeighbours,0.35296808739070018,0.3366378627514699,0.6912698412698411,0.7111111111111111,0.6714285714285714,0.32857142857142857,0.28888888888888886,0.5011111111111111,0.45714285714285713,0.17,0.12888888888888886,0.12888888888888886,0.08460299173990886
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",InstanceHardnessThreshold,0.019730013317427905,0.016255378912832241,0.5094444444444445,0.3622222222222222,0.6566666666666666,0.34333333333333343,0.6377777777777778,0.008888888888888889,0.019523809523809527,0.004285714285714286,0.011111111111111112,0.011111111111111112,0.10933581988016765
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",InstanceHardnessThreshold,0.36903830231588497,0.31682631413574769,0.6992857142857143,0.85,0.5485714285714286,0.45142857142857146,0.15,0.68,0.3485714285714286,0.26,0.05777777777777778,0.05777777777777778,0.13417935371398926
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",InstanceHardnessThreshold,0.34147002545065047,0.29595007396039813,0.6847619047619048,0.82,0.5495238095238095,0.4504761904761905,0.18000000000000002,0.6288888888888889,0.3452380952380952,0.26666666666666666,0.08111111111111112,0.08111111111111112,0.12026286125183105
"[(50, 'sigm'), (100, 'sigm')]",InstanceHardnessThreshold,0.35069593790913672,0.30985202145385421,0.6906349206349206,0.8088888888888889,0.5723809523809525,0.4276190476190476,0.1911111111111111,0.6577777777777777,0.36999999999999994,0.2861904761904762,0.09222222222222222,0.09222222222222222,0.1543583869934082
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",NearMiss,-0.0032456391348993276,-0.0024702737980352163,0.4988888888888889,0.3277777777777778,0.6699999999999999,0.33,0.6722222222222222,0.011111111111111112,0.02238095238095238,0.002380952380952381,0.011111111111111112,0.011111111111111112,0.06006773312886556
"[(50, 'lin'), (100, 'lin')]",InstanceHardnessThreshold,0.38932579318044463,0.33664593049781527,0.7106349206349206,0.8588888888888889,0.5623809523809524,0.43761904761904763,0.1411111111111111,0.6722222222222222,0.3633333333333333,0.2595238095238095,0.05555555555555555,0.05555555555555555,0.31980323791503906
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",NearMiss,0.31324108416346497,0.29293663014013344,0.6706349206349206,0.7122222222222222,0.6290476190476191,0.3709523809523809,0.28777777777777774,0.46555555555555556,0.36999999999999994,0.1823809523809524,0.09777777777777778,0.09777777777777778,0.021407604217529297
"[(50, 'tanh'), (100, 'tanh')]",InstanceHardnessThreshold,0.34093769135156277,0.29730200926485401,0.6848412698412698,0.8144444444444446,0.5552380952380952,0.44476190476190486,0.18555555555555556,0.6588888888888889,0.37142857142857144,0.28095238095238095,0.08,0.08,0.15573827425638834
"[(50, 'sigm'), (100, 'sigm')]",NearMiss,0.24982413118008806,0.2340186235528694,0.6358730158730158,0.6588888888888889,0.6128571428571429,0.3871428571428572,0.34111111111111114,0.45,0.4242857142857143,0.22904761904761906,0.17555555555555555,0.17555555555555555,0.0506134033203125
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",NearMiss,0.26512801162800975,0.24582653705423094,0.6445238095238095,0.6866666666666666,0.6023809523809524,0.3976190476190477,0.31333333333333335,0.4288888888888889,0.34809523809523807,0.19428571428571428,0.12,0.12,0.0512846310933431
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",InstanceHardnessThreshold,0.12749180355701445,0.11519963928914778,0.567936507936508,0.5644444444444444,0.5714285714285714,0.4285714285714286,0.43555555555555553,0.05444444444444444,0.04999999999999999,0.02,0.01333333333333333,0.01333333333333333,0.18920405705769858
"[(50, 'lin'), (100, 'lin')]",NearMiss,0.33881963384471137,0.31931515922339543,0.6842857142857145,0.7200000000000001,0.6485714285714286,0.3514285714285714,0.28,0.4411111111111112,0.40523809523809523,0.18285714285714286,0.08666666666666667,0.08666666666666667,0.038433472315470375
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",NeighbourhoodCleaningRule,0.021984764738488455,0.016467554468789558,0.5072222222222224,0.18444444444444444,0.8300000000000001,0.17,0.8155555555555556,0.007777777777777777,0.024761904761904763,0.0009523809523809524,0.014444444444444446,0.014444444444444446,0.03610102335611979
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",InstanceHardnessThreshold,0.35619519802490623,0.30858274259727853,0.6927777777777777,0.8322222222222222,0.5533333333333333,0.4466666666666667,0.1677777777777778,0.6622222222222222,0.36952380952380953,0.28,0.07222222222222223,0.07222222222222223,0.22907869021097818
"[(50, 'tanh'), (100, 'tanh')]",NearMiss,0.22761094177812527,0.21222499455530694,0.623968253968254,0.648888888888889,0.599047619047619,0.40095238095238095,0.3511111111111111,0.48222222222222216,0.4042857142857142,0.2276190476190476,0.17777777777777773,0.17777777777777773,0.06491923332214355
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",NeighbourhoodCleaningRule,0.39704633713109766,0.3859355028144596,0.712857142857143,0.7066666666666667,0.719047619047619,0.2809523809523809,0.2933333333333333,0.4166666666666667,0.4661904761904762,0.11285714285714284,0.12444444444444443,0.12444444444444443,0.04593221346537272
"[(50, 'sigm'), (100, 'sigm')]",NeighbourhoodCleaningRule,0.33850356277328969,0.3277241996378556,0.681984126984127,0.6711111111111111,0.6928571428571427,0.30714285714285716,0.3288888888888889,0.44222222222222224,0.499047619047619,0.1442857142857143,0.14333333333333334,0.14333333333333334,0.07143592834472656
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",NeighbourhoodCleaningRule,0.33031167691193974,0.32252212171673805,0.6763492063492063,0.6455555555555555,0.7071428571428572,0.29285714285714287,0.3544444444444444,0.37666666666666665,0.449047619047619,0.11809523809523809,0.1388888888888889,0.1388888888888889,0.033172607421875
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",NearMiss,0.083907798400409184,0.083871100708686641,0.5422222222222223,0.36111111111111116,0.7233333333333333,0.27666666666666667,0.6388888888888888,0.03888888888888889,0.06571428571428571,0.008095238095238095,0.022222222222222227,0.022222222222222227,0.08321428298950195
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",OneSidedSelection,0.017462171808159427,0.00048123926212987705,0.4999206349206349,0.06222222222222223,0.9376190476190476,0.06238095238095238,0.9377777777777778,0.0033333333333333327,0.0319047619047619,0.0,0.021111111111111112,0.021111111111111112,0.05100512504577637
"[(50, 'lin'), (100, 'lin')]",NeighbourhoodCleaningRule,0.40236018234757442,0.39155746642024464,0.7155555555555556,0.7077777777777777,0.7233333333333333,0.27666666666666667,0.2922222222222222,0.4466666666666666,0.489047619047619,0.11238095238095237,0.10444444444444445,0.10444444444444445,0.1237950325012207
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",NearMiss,0.24252269637854271,0.22548049732320061,0.6320634920634921,0.6655555555555556,0.5985714285714286,0.40142857142857147,0.3344444444444445,0.4711111111111111,0.3947619047619047,0.21952380952380954,0.1677777777777778,0.1677777777777778,0.12004828453063965
"[(50, 'tanh'), (100, 'tanh')]",NeighbourhoodCleaningRule,0.32156879862836535,0.30979728721688199,0.6734920634920636,0.668888888888889,0.6780952380952381,0.3219047619047619,0.33111111111111113,0.43333333333333335,0.48380952380952386,0.14333333333333334,0.16,0.16,0.0505975087483724
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",OneSidedSelection,0.3722243933189589,0.37027916887905882,0.677936507936508,0.5077777777777778,0.8480952380952381,0.1519047619047619,0.49222222222222217,0.16777777777777778,0.5771428571428571,0.03333333333333333,0.20333333333333328,0.20333333333333328,0.0486596425374349
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",RandomUnderSampler,0.0057695380579672354,0.003516029920166678,0.501904761904762,0.36000000000000004,0.6438095238095238,0.35619047619047617,0.64,0.011111111111111112,0.020952380952380955,0.0014285714285714286,0.006666666666666665,0.006666666666666665,0.1895751158396403
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",OneSidedSelection,0.33691278108942885,0.33353380018073331,0.6582539682539683,0.4688888888888889,0.8476190476190477,0.1523809523809524,0.5311111111111112,0.15333333333333332,0.5833333333333334,0.029523809523809525,0.24,0.24,0.05784527460734049
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",NeighbourhoodCleaningRule,0.10521746739228889,0.099020211208711517,0.5449999999999999,0.2333333333333333,0.8566666666666668,0.1433333333333333,0.7666666666666667,0.031111111111111107,0.06904761904761905,0.002857142857142857,0.031111111111111117,0.031111111111111117,0.06480646133422852
"[(50, 'sigm'), (100, 'sigm')]",OneSidedSelection,0.32423091605496351,0.32390495056518692,0.6596825396825398,0.5088888888888888,0.8104761904761905,0.18952380952380954,0.49111111111111105,0.2722222222222222,0.5966666666666667,0.06333333333333334,0.23888888888888885,0.23888888888888885,0.08691040674845378
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",RandomUnderSampler,0.34067407303766645,0.32670775795992091,0.6842063492063492,0.6922222222222222,0.6761904761904761,0.3238095238095238,0.30777777777777776,0.4277777777777778,0.4038095238095238,0.1376190476190476,0.09444444444444444,0.09444444444444444,0.1593309243520101
"[(50, 'lin'), (100, 'lin')]",OneSidedSelection,0.37352804466207506,0.37169791707272704,0.6788888888888889,0.5111111111111112,0.8466666666666667,0.15333333333333332,0.4888888888888889,0.19000000000000003,0.6004761904761905,0.025714285714285717,0.18666666666666668,0.18666666666666668,0.060576438903808594
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",NeighbourhoodCleaningRule,0.35417916241315101,0.34334099750329433,0.6902380952380952,0.68,0.7004761904761905,0.2995238095238095,0.32,0.4488888888888889,0.49333333333333335,0.13857142857142854,0.1411111111111111,0.1411111111111111,0.148820161819458
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",RandomUnderSampler,0.28678030668399729,0.27318545822555951,0.6554761904761904,0.6633333333333334,0.6476190476190475,0.3523809523809524,0.3366666666666667,0.3866666666666667,0.3738095238095238,0.1457142857142857,0.11888888888888889,0.11888888888888889,0.17132067680358887
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",TomekLinks,0.021076300014162812,0.0037948959623683351,0.5013492063492063,0.06222222222222223,0.9404761904761904,0.05952380952380953,0.9377777777777778,0.0033333333333333327,0.0319047619047619,0.0,0.021111111111111112,0.021111111111111112,0.04786531130472819
"[(50, 'sigm'), (100, 'sigm')]",RandomUnderSampler,0.2998933749646831,0.28790586898047338,0.6620634920634921,0.6588888888888889,0.6652380952380952,0.33476190476190476,0.34111111111111114,0.45,0.47095238095238096,0.18476190476190477,0.18666666666666668,0.18666666666666668,0.254149595896403
"[(50, 'tanh'), (100, 'tanh')]",OneSidedSelection,0.3237380412271228,0.3233497200891377,0.6593650793650794,0.5077777777777779,0.810952380952381,0.18904761904761905,0.4922222222222223,0.27,0.5876190476190476,0.06142857142857144,0.26333333333333336,0.26333333333333336,0.11644601821899414
