layers,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(5, 'rbf_linf')]",NearMiss,0.5453174603174603,0.48444444444444446,0.6061904761904762,0.39380952380952383,0.5155555555555554,0.13888888888888887,0.018095238095238095,0.09142857142857143,0.014444444444444446,0.014444444444444446
"[(5, 'sigm'), (5, 'sigm')]",InstanceHardnessThreshold,0.625,0.7166666666666667,0.5333333333333333,0.4666666666666666,0.2833333333333333,0.3977777777777778,0.22857142857142856,0.17714285714285716,0.09333333333333334,0.09333333333333334
"[(5, 'lin'), (5, 'lin')]",NearMiss,0.5549206349206349,0.47555555555555556,0.6342857142857143,0.3657142857142857,0.5244444444444445,0.008888888888888889,0.0,0.0038095238095238095,0.0,0.0
"[(5, 'rbf_linf')]",NeighbourhoodCleaningRule,0.5666666666666668,0.2866666666666667,0.8466666666666667,0.15333333333333332,0.7133333333333333,0.049999999999999996,0.15904761904761902,0.014761904761904763,0.09888888888888887,0.09888888888888887
"[(5, 'sigm'), (5, 'sigm')]",NearMiss,0.5842063492063492,0.6022222222222222,0.5661904761904761,0.4338095238095238,0.3977777777777778,0.25333333333333335,0.18619047619047616,0.1466666666666667,0.10444444444444444,0.10444444444444444
"[(5, 'lin'), (5, 'lin')]",NeighbourhoodCleaningRule,0.5757142857142857,0.5666666666666667,0.5847619047619047,0.41523809523809524,0.43333333333333335,0.0,0.0,0.0,0.0,0.0
"[(5, 'tanh'), (5, 'tanh')]",InstanceHardnessThreshold,0.61,0.6633333333333332,0.5566666666666666,0.4433333333333333,0.3366666666666667,0.2855555555555555,0.1785714285714286,0.15,0.07222222222222223,0.07222222222222223
"[(5, 'sigm'), (5, 'sigm')]",NeighbourhoodCleaningRule,0.6176984126984126,0.47444444444444445,0.7609523809523809,0.23904761904761904,0.5255555555555556,0.16333333333333333,0.3657142857142857,0.049523809523809526,0.16,0.16
"[(5, 'tanh'), (5, 'tanh')]",NearMiss,0.5806349206349206,0.5788888888888889,0.5823809523809524,0.4176190476190476,0.42111111111111116,0.17555555555555555,0.13523809523809524,0.10142857142857142,0.07555555555555556,0.07555555555555556
"[(5, 'rbf_linf')]",OneSidedSelection,0.5173015873015873,0.052222222222222225,0.9823809523809525,0.017619047619047618,0.9477777777777777,0.005555555555555556,0.4566666666666667,0.0009523809523809524,0.31777777777777777,0.31777777777777777
"[(5, 'rbf_linf')]",RandomUnderSampler,0.5764285714285714,0.5233333333333333,0.6295238095238096,0.37047619047619046,0.47666666666666674,0.05555555555555555,0.029047619047619044,0.024285714285714285,0.011111111111111112,0.011111111111111112
"[(5, 'lin'), (5, 'lin')]",OneSidedSelection,0.5761111111111111,0.5688888888888889,0.5833333333333334,0.4166666666666667,0.43111111111111117,0.0,0.0,0.0,0.0,0.0
"[(5, 'lin'), (5, 'lin')]",RandomUnderSampler,0.5797619047619048,0.58,0.5795238095238094,0.42047619047619045,0.42,0.0022222222222222222,0.0,0.0,0.0,0.0
"[(5, 'rbf_linf')]",TomekLinks,0.5245238095238095,0.06999999999999999,0.979047619047619,0.020952380952380955,0.93,0.011111111111111112,0.45285714285714285,0.0019047619047619048,0.3444444444444444,0.3444444444444444
"[(5, 'tanh'), (5, 'tanh')]",NeighbourhoodCleaningRule,0.6087301587301587,0.4255555555555555,0.791904761904762,0.20809523809523808,0.5744444444444444,0.0922222222222222,0.34095238095238095,0.03619047619047619,0.17999999999999997,0.17999999999999997
"[(5, 'sigm'), (5, 'sigm')]",OneSidedSelection,0.535,0.15,0.92,0.08,0.85,0.007777777777777777,0.49666666666666665,0.0038095238095238095,0.31777777777777777,0.31777777777777777
"[(5, 'sigm'), (5, 'sigm')]",RandomUnderSampler,0.6362698412698413,0.6244444444444445,0.6480952380952381,0.35190476190476194,0.3755555555555556,0.2288888888888889,0.20476190476190478,0.08952380952380952,0.0811111111111111,0.0811111111111111
"[(5, 'rbf_linf')]",ADASYN,0.5430952380952381,0.3866666666666667,0.6995238095238095,0.30047619047619045,0.6133333333333333,0.052222222222222225,0.02,0.017619047619047618,0.016666666666666666,0.016666666666666666
"[(5, 'rbf_linf')]",RandomOverSampler,0.5938888888888888,0.5777777777777778,0.61,0.39000000000000007,0.4222222222222222,0.044444444444444446,0.041428571428571426,0.02238095238095238,0.014444444444444446,0.014444444444444446
"[(5, 'lin'), (5, 'lin')]",TomekLinks,0.5755555555555555,0.5677777777777778,0.5833333333333334,0.4166666666666667,0.4322222222222221,0.0,0.0,0.0,0.0,0.0
"[(5, 'rbf_linf')]",SMOTE,0.556984126984127,0.5444444444444444,0.5695238095238097,0.43047619047619046,0.45555555555555555,0.03666666666666667,0.030476190476190473,0.012857142857142857,0.014444444444444442,0.014444444444444442
"[(5, 'lin'), (5, 'lin')]",ADASYN,0.5792063492063492,0.5555555555555555,0.6028571428571429,0.3971428571428572,0.4444444444444445,0.0,0.0,0.0,0.0,0.0
"[(5, 'sigm'), (5, 'sigm')]",TomekLinks,0.5472222222222222,0.16777777777777778,0.9266666666666666,0.07333333333333333,0.8322222222222223,0.02,0.5076190476190475,0.004285714285714286,0.3144444444444444,0.3144444444444444
"[(5, 'lin'), (5, 'lin')]",RandomOverSampler,0.5830158730158731,0.5855555555555555,0.5804761904761905,0.41952380952380947,0.41444444444444445,0.0,0.0,0.0,0.0,0.0
"[(5, 'sigm'), (5, 'sigm')]",ADASYN,0.623968253968254,0.5988888888888889,0.649047619047619,0.35095238095238096,0.40111111111111114,0.12333333333333334,0.14714285714285716,0.05142857142857143,0.06222222222222223,0.06222222222222223
"[(5, 'sigm'), (5, 'sigm')]",RandomOverSampler,0.6207142857142857,0.5966666666666667,0.6447619047619048,0.3552380952380952,0.4033333333333333,0.18666666666666668,0.18047619047619046,0.05333333333333334,0.07,0.07
"[(5, 'tanh'), (5, 'tanh')]",OneSidedSelection,0.5675396825396825,0.23222222222222222,0.9028571428571429,0.09714285714285714,0.7677777777777779,0.011111111111111112,0.48,0.0023809523809523807,0.3277777777777778,0.3277777777777778
"[(5, 'tanh'), (5, 'tanh')]",RandomUnderSampler,0.6046031746031746,0.5677777777777777,0.6414285714285716,0.35857142857142854,0.43222222222222223,0.13111111111111112,0.1257142857142857,0.05428571428571428,0.04888888888888889,0.04888888888888889
"[(5, 'lin'), (5, 'lin')]",SMOTE,0.5816666666666667,0.6033333333333334,0.5599999999999999,0.43999999999999995,0.39666666666666667,0.0011111111111111111,0.0,0.0,0.0,0.0
"[(5, 'sigm'), (5, 'sigm')]",SMOTE,0.5992857142857143,0.5833333333333334,0.6152380952380953,0.3847619047619047,0.4166666666666667,0.16,0.19047619047619047,0.06999999999999999,0.0911111111111111,0.0911111111111111
"[(5, 'rbf_linf')]",SMOTEENN,0.5468253968253968,0.2588888888888889,0.8347619047619048,0.1652380952380952,0.741111111111111,0.03666666666666667,0.10809523809523809,0.01523809523809524,0.061111111111111116,0.061111111111111116
"[(5, 'tanh'), (5, 'tanh')]",TomekLinks,0.5504761904761905,0.19333333333333336,0.9076190476190477,0.09238095238095238,0.8066666666666666,0.006666666666666668,0.4776190476190476,0.0009523809523809524,0.3022222222222222,0.3022222222222222
"[(5, 'tanh'), (5, 'tanh')]",ADASYN,0.6028571428571429,0.5433333333333333,0.6623809523809524,0.33761904761904765,0.4566666666666666,0.09777777777777778,0.13857142857142857,0.04238095238095238,0.056666666666666664,0.056666666666666664
"[(5, 'tanh'), (5, 'tanh')]",RandomOverSampler,0.5907936507936508,0.5744444444444444,0.6071428571428571,0.39285714285714285,0.4255555555555555,0.14222222222222222,0.12999999999999998,0.05285714285714286,0.06555555555555556,0.06555555555555556
"[(5, 'lin'), (5, 'lin')]",SMOTEENN,0.5823809523809523,0.6166666666666668,0.5480952380952381,0.45190476190476186,0.3833333333333333,0.0033333333333333327,0.0,0.0004761904761904762,0.0,0.0
"[(5, 'sigm'), (5, 'sigm')]",SMOTEENN,0.606904761904762,0.49,0.7238095238095239,0.27619047619047615,0.51,0.11222222222222222,0.30809523809523814,0.03857142857142857,0.17222222222222225,0.17222222222222225
"[(5, 'tanh'), (5, 'tanh')]",SMOTE,0.6171428571428571,0.6433333333333334,0.5909523809523809,0.4090476190476191,0.3566666666666667,0.16777777777777778,0.13285714285714287,0.0757142857142857,0.06666666666666667,0.06666666666666667
"[(5, 'rbf_linf')]",SMOTETomek,0.5619841269841269,0.5144444444444445,0.6095238095238096,0.3904761904761904,0.4855555555555555,0.04222222222222222,0.028095238095238093,0.01619047619047619,0.02,0.02
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",None,0.5074603174603175,0.061111111111111116,0.9538095238095238,0.04619047619047619,0.9388888888888888,0.0,0.004285714285714286,0.0,0.0022222222222222222,0.0022222222222222222
"[(5, 'lin'), (5, 'lin')]",SMOTETomek,0.5844444444444444,0.6088888888888889,0.5600000000000002,0.43999999999999995,0.39111111111111113,0.0011111111111111111,0.0,0.0,0.0,0.0
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",None,0.5258730158730158,0.0888888888888889,0.962857142857143,0.037142857142857144,0.9111111111111111,0.006666666666666667,0.559047619047619,0.0014285714285714286,0.3522222222222222,0.3522222222222222
"[(5, 'tanh'), (5, 'tanh')]",SMOTEENN,0.6046031746031745,0.47444444444444445,0.7347619047619048,0.26523809523809533,0.5255555555555556,0.10333333333333332,0.29571428571428576,0.03238095238095238,0.15,0.15
"[(5, 'sigm'), (5, 'sigm')]",SMOTETomek,0.6250793650793651,0.6044444444444445,0.6457142857142856,0.3542857142857143,0.3955555555555556,0.17666666666666667,0.20142857142857143,0.05809523809523809,0.08333333333333333,0.08333333333333333
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",None,0.5404761904761904,0.12333333333333334,0.9576190476190477,0.04238095238095238,0.8766666666666666,0.016666666666666666,0.5871428571428572,0.0038095238095238095,0.32888888888888884,0.32888888888888884
"[(5, 'tanh'), (5, 'tanh')]",SMOTETomek,0.6335714285714286,0.6466666666666666,0.6204761904761904,0.3795238095238096,0.35333333333333333,0.1922222222222222,0.17476190476190476,0.06857142857142856,0.06666666666666667,0.06666666666666667
"[(25, 'sigm'), (25, 'sigm')]",None,0.6597619047619048,0.43,0.8895238095238095,0.11047619047619046,0.5700000000000001,0.11666666666666665,0.6257142857142858,0.018095238095238095,0.22666666666666666,0.22666666666666666
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",ClusterCentroids,0.5727777777777777,0.5555555555555555,0.59,0.41,0.4444444444444445,0.06888888888888889,0.04571428571428571,0.035238095238095235,0.025555555555555554,0.025555555555555554
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",ClusterCentroids,0.49785714285714294,0.28,0.7157142857142856,0.28428571428571425,0.7199999999999999,0.0022222222222222222,0.0033333333333333335,0.0004761904761904762,0.0,0.0
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",ClusterCentroids,0.6045238095238096,0.6566666666666667,0.5523809523809523,0.44761904761904764,0.34333333333333327,0.16111111111111112,0.12666666666666668,0.06761904761904762,0.05444444444444444,0.05444444444444444
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",EditedNearestNeighbours,0.607063492063492,0.5155555555555554,0.6985714285714287,0.30142857142857143,0.48444444444444446,0.1822222222222222,0.27285714285714285,0.07095238095238096,0.12444444444444443,0.12444444444444443
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",EditedNearestNeighbours,0.49722222222222223,0.3644444444444444,0.63,0.36999999999999994,0.6355555555555555,0.007777777777777778,0.005714285714285714,0.0004761904761904762,0.0,0.0
"[(25, 'sigm'), (25, 'sigm')]",ClusterCentroids,0.6726984126984127,0.6711111111111111,0.6742857142857143,0.32571428571428573,0.3288888888888889,0.3811111111111111,0.3685714285714285,0.1257142857142857,0.11777777777777776,0.11777777777777776
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",EditedNearestNeighbours,0.6140476190476191,0.5266666666666667,0.7014285714285714,0.29857142857142854,0.47333333333333333,0.15222222222222223,0.2752380952380952,0.059523809523809514,0.11222222222222222,0.11222222222222222
"[(25, 'sigm'), (25, 'sigm')]",EditedNearestNeighbours,0.6958730158730159,0.7255555555555556,0.6661904761904762,0.3338095238095238,0.27444444444444444,0.46444444444444444,0.4266666666666667,0.1495238095238095,0.10999999999999999,0.10999999999999999
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",InstanceHardnessThreshold,0.606031746031746,0.6711111111111112,0.540952380952381,0.4590476190476191,0.32888888888888884,0.35111111111111115,0.21095238095238092,0.18428571428571427,0.07444444444444444,0.07444444444444444
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",InstanceHardnessThreshold,0.5,0.5333333333333333,0.4666666666666666,0.5333333333333333,0.4666666666666666,0.0011111111111111111,0.0023809523809523807,0.0,0.0011111111111111111,0.0011111111111111111
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",InstanceHardnessThreshold,0.6232539682539682,0.7322222222222221,0.5142857142857143,0.4857142857142857,0.2677777777777777,0.4033333333333333,0.2119047619047619,0.19428571428571428,0.0811111111111111,0.0811111111111111
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",NearMiss,0.5649206349206349,0.5588888888888889,0.570952380952381,0.42904761904761907,0.44111111111111106,0.22,0.0880952380952381,0.14142857142857143,0.044444444444444446,0.044444444444444446
"[(25, 'sigm'), (25, 'sigm')]",InstanceHardnessThreshold,0.6871428571428572,0.8266666666666668,0.5476190476190476,0.4523809523809524,0.17333333333333334,0.6411111111111111,0.3385714285714285,0.2614285714285714,0.05888888888888888,0.05888888888888888
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",NearMiss,0.503015873015873,0.27555555555555555,0.7304761904761904,0.2695238095238095,0.7244444444444444,0.0044444444444444444,0.0033333333333333335,0.0,0.0011111111111111111,0.0011111111111111111
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",NearMiss,0.5677777777777778,0.6088888888888889,0.5266666666666667,0.47333333333333333,0.39111111111111113,0.24666666666666662,0.1657142857142857,0.15714285714285714,0.08888888888888889,0.08888888888888889
"[(25, 'sigm'), (25, 'sigm')]",NearMiss,0.6700793650793649,0.7111111111111111,0.629047619047619,0.370952380952381,0.2888888888888889,0.45,0.36190476190476195,0.18000000000000002,0.10333333333333333,0.10333333333333333
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",NeighbourhoodCleaningRule,0.5706349206349206,0.34555555555555556,0.7957142857142857,0.20428571428571426,0.6544444444444444,0.07777777777777777,0.25523809523809526,0.03095238095238095,0.14444444444444443,0.14444444444444443
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",NeighbourhoodCleaningRule,0.49706349206349204,0.33888888888888885,0.6552380952380953,0.34476190476190477,0.6611111111111111,0.0,0.0014285714285714286,0.0,0.0,0.0
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",NeighbourhoodCleaningRule,0.602936507936508,0.4444444444444444,0.7614285714285715,0.23857142857142857,0.5555555555555555,0.09666666666666666,0.3138095238095238,0.03571428571428572,0.15666666666666665,0.15666666666666665
"[(25, 'sigm'), (25, 'sigm')]",NeighbourhoodCleaningRule,0.6885714285714286,0.6733333333333333,0.7038095238095238,0.29619047619047617,0.3266666666666667,0.39111111111111113,0.46142857142857147,0.11761904761904761,0.12,0.12
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",OneSidedSelection,0.5579365079365078,0.17777777777777773,0.938095238095238,0.06190476190476191,0.8222222222222223,0.016666666666666666,0.5380952380952381,0.006190476190476191,0.31,0.31
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",RandomUnderSampler,0.5928571428571429,0.5633333333333334,0.6223809523809524,0.3776190476190476,0.4366666666666667,0.13333333333333333,0.12238095238095237,0.04904761904761904,0.04888888888888889,0.04888888888888889
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",OneSidedSelection,0.5083333333333334,0.10666666666666669,0.91,0.09000000000000001,0.8933333333333334,0.0011111111111111111,0.00761904761904762,0.0,0.0044444444444444444,0.0044444444444444444
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",RandomUnderSampler,0.5044444444444445,0.31555555555555553,0.6933333333333334,0.30666666666666664,0.6844444444444445,0.0022222222222222222,0.0033333333333333335,0.0,0.0,0.0
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",OneSidedSelection,0.5542857142857143,0.17333333333333334,0.9352380952380953,0.06476190476190476,0.8266666666666667,0.005555555555555556,0.5099999999999999,0.0019047619047619048,0.31666666666666665,0.31666666666666665
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",RandomUnderSampler,0.5861904761904763,0.57,0.6023809523809524,0.3976190476190476,0.43,0.11111111111111109,0.15619047619047619,0.06666666666666667,0.07111111111111111,0.07111111111111111
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",TomekLinks,0.5330952380952381,0.11333333333333334,0.9528571428571428,0.047142857142857146,0.8866666666666667,0.016666666666666666,0.5095238095238095,0.004761904761904762,0.3133333333333333,0.3133333333333333
"[(25, 'sigm'), (25, 'sigm')]",OneSidedSelection,0.6537301587301587,0.46555555555555556,0.8419047619047619,0.1580952380952381,0.5344444444444445,0.1622222222222222,0.5819047619047618,0.03238095238095238,0.21444444444444444,0.21444444444444444
"[(25, 'sigm'), (25, 'sigm')]",RandomUnderSampler,0.6784126984126985,0.6911111111111111,0.6657142857142857,0.33428571428571424,0.30888888888888894,0.4066666666666667,0.3919047619047619,0.12380952380952381,0.1111111111111111,0.1111111111111111
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",TomekLinks,0.5,0.06666666666666667,0.9333333333333332,0.06666666666666667,0.9333333333333332,0.0022222222222222222,0.008571428571428572,0.0,0.011111111111111112,0.011111111111111112
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",ADASYN,0.5663492063492063,0.3988888888888889,0.7338095238095237,0.26619047619047614,0.601111111111111,0.08888888888888889,0.0961904761904762,0.03857142857142857,0.06555555555555555,0.06555555555555555
"[(5, 'rbf_linf'), (5, 'rbf_linf')]",RandomOverSampler,0.6026190476190476,0.5933333333333334,0.611904761904762,0.3880952380952381,0.4066666666666667,0.14222222222222222,0.11952380952380952,0.05142857142857143,0.056666666666666664,0.056666666666666664
"[(5, 'rbf_l2'), (5, 'rbf_l2')]",TomekLinks,0.5501587301587302,0.16555555555555554,0.9347619047619048,0.06523809523809523,0.8344444444444443,0.022222222222222223,0.5119047619047619,0.006190476190476191,0.2733333333333333,0.2733333333333333
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",ADASYN,0.5038095238095238,0.2733333333333334,0.7342857142857143,0.26571428571428574,0.7266666666666666,0.0011111111111111111,0.010952380952380955,0.0,0.0044444444444444444,0.0044444444444444444
"[(5, 'rbf_l1'), (5, 'rbf_l1')]",RandomOverSampler,0.5033333333333334,0.2866666666666666,0.7200000000000001,0.27999999999999997,0.7133333333333333,0.0044444444444444444,0.002857142857142857,0.0,0.0011111111111111111,0.0011111111111111111
