C,cache_size,class_weight,decision_function_shape,gamma,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
7.8968421052631586,2048,balanced,ovr,0.2632315789473684,rbf,RandomOverSampler,0.5691269841269841,0.1844444444444444,0.9538095238095238,0.04619047619047619,0.8155555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,InstanceHardnessThreshold,0.6823809523809524,0.8966666666666668,0.4680952380952381,0.5319047619047619,0.10333333333333335,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.21060526315789474,rbf,SMOTETomek,0.606031746031746,0.28777777777777774,0.9242857142857143,0.07571428571428572,0.7122222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,NearMiss,0.6061904761904763,0.8066666666666666,0.40571428571428575,0.5942857142857142,0.19333333333333336,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,None,0.5123809523809524,0.03666666666666667,0.9880952380952381,0.011904761904761904,0.9633333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.2632315789473684,rbf,SMOTE,0.5784920634920635,0.2122222222222222,0.9447619047619047,0.05523809523809523,0.7877777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,NeighbourhoodCleaningRule,0.6250793650793651,0.3844444444444444,0.8657142857142857,0.13428571428571429,0.6155555555555555,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.2632315789473684,rbf,SMOTEENN,0.5479365079365078,0.12444444444444443,0.9714285714285715,0.02857142857142857,0.8755555555555555,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,ClusterCentroids,0.6907142857142858,0.8066666666666666,0.5747619047619048,0.42523809523809525,0.19333333333333336,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,OneSidedSelection,0.5527777777777778,0.14888888888888888,0.9566666666666667,0.043333333333333335,0.851111111111111,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,RandomUnderSampler,0.6336507936507936,0.8877777777777779,0.37952380952380954,0.6204761904761905,0.11222222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,EditedNearestNeighbours,0.6212698412698413,0.39111111111111113,0.8514285714285714,0.14857142857142858,0.6088888888888889,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.2632315789473684,rbf,SMOTETomek,0.5734920634920635,0.20222222222222222,0.9447619047619047,0.05523809523809523,0.7977777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,TomekLinks,0.5516666666666666,0.14666666666666664,0.9566666666666667,0.043333333333333335,0.8533333333333334,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,None,0.5067460317460317,0.02111111111111111,0.9923809523809525,0.007619047619047619,0.9788888888888888,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,ADASYN,0.5941269841269842,0.24111111111111108,0.9471428571428572,0.05285714285714286,0.7588888888888888,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,RandomOverSampler,0.5425396825396825,0.11555555555555556,0.9695238095238096,0.030476190476190473,0.8844444444444445,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,ClusterCentroids,0.6787301587301586,0.8155555555555555,0.541904761904762,0.45809523809523806,0.18444444444444444,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,SMOTE,0.5499999999999999,0.1366666666666667,0.9633333333333333,0.03666666666666666,0.8633333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,InstanceHardnessThreshold,0.6742857142857144,0.9,0.44857142857142857,0.5514285714285715,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,EditedNearestNeighbours,0.5734920634920635,0.24555555555555553,0.9014285714285716,0.09857142857142857,0.7544444444444446,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,NearMiss,0.5903968253968254,0.8122222222222222,0.36857142857142855,0.6314285714285713,0.18777777777777774,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,SMOTEENN,0.5296031746031745,0.07777777777777778,0.9814285714285714,0.018571428571428572,0.9222222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,NeighbourhoodCleaningRule,0.5777777777777778,0.24222222222222223,0.9133333333333332,0.08666666666666667,0.7577777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,ClusterCentroids,0.6634920634920635,0.8255555555555555,0.5014285714285714,0.4985714285714286,0.17444444444444443,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,OneSidedSelection,0.5329365079365079,0.09444444444444444,0.9714285714285715,0.02857142857142857,0.9055555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3158578947368421,rbf,SMOTETomek,0.548015873015873,0.1322222222222222,0.9638095238095238,0.03619047619047619,0.8677777777777779,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,RandomUnderSampler,0.5935714285714285,0.9233333333333332,0.2638095238095238,0.7361904761904762,0.07666666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,EditedNearestNeighbours,0.5546825396825398,0.17555555555555555,0.9338095238095239,0.06619047619047619,0.8244444444444445,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,InstanceHardnessThreshold,0.6629365079365078,0.9077777777777777,0.41809523809523813,0.5819047619047618,0.09222222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,None,0.5042857142857142,0.01333333333333333,0.9952380952380953,0.004761904761904762,0.9866666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,TomekLinks,0.5318253968253969,0.0922222222222222,0.9714285714285715,0.02857142857142857,0.9077777777777779,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,NearMiss,0.5881746031746031,0.831111111111111,0.3452380952380952,0.6547619047619047,0.1688888888888889,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,ADASYN,0.5511111111111111,0.1322222222222222,0.9700000000000001,0.030000000000000002,0.8677777777777779,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,NeighbourhoodCleaningRule,0.5553968253968254,0.1722222222222222,0.9385714285714286,0.06142857142857142,0.8277777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,RandomOverSampler,0.5216666666666667,0.06333333333333334,0.9800000000000001,0.02,0.9366666666666666,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,InstanceHardnessThreshold,0.6491269841269841,0.9077777777777779,0.3904761904761905,0.6095238095238095,0.0922222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,OneSidedSelection,0.5165079365079365,0.051111111111111114,0.981904761904762,0.018095238095238095,0.9488888888888889,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,SMOTE,0.5316666666666666,0.09000000000000001,0.9733333333333335,0.02666666666666667,0.91,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,RandomUnderSampler,0.5607142857142856,0.9466666666666667,0.17476190476190476,0.8252380952380953,0.05333333333333334,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,NearMiss,0.5806349206349206,0.8455555555555555,0.31571428571428567,0.6842857142857143,0.1544444444444444,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,TomekLinks,0.5165079365079365,0.051111111111111114,0.981904761904762,0.018095238095238095,0.9488888888888889,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,SMOTEENN,0.5169047619047619,0.04666666666666667,0.9871428571428572,0.012857142857142859,0.9533333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,NeighbourhoodCleaningRule,0.5358730158730158,0.11222222222222222,0.9595238095238096,0.04047619047619047,0.8877777777777779,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,ClusterCentroids,0.6493650793650794,0.8277777777777778,0.47095238095238096,0.5290476190476191,0.1722222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,ADASYN,0.5288888888888889,0.07444444444444444,0.9833333333333334,0.016666666666666666,0.9255555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,RandomOverSampler,0.5123809523809524,0.03666666666666667,0.9880952380952381,0.011904761904761904,0.9633333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,EditedNearestNeighbours,0.5356349206349207,0.11555555555555556,0.9557142857142858,0.04428571428571428,0.8844444444444445,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,OneSidedSelection,0.5078571428571428,0.02666666666666667,0.9890476190476191,0.010952380952380951,0.9733333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,RandomUnderSampler,0.5420634920634921,0.9655555555555555,0.11857142857142856,0.8814285714285716,0.034444444444444444,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.3684842105263158,rbf,SMOTETomek,0.5318253968253969,0.08888888888888889,0.9747619047619048,0.025238095238095237,0.9111111111111111,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,None,0.501984126984127,0.007777777777777777,0.9961904761904762,0.00380952380952381,0.9922222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,SMOTE,0.5196031746031746,0.05777777777777778,0.9814285714285714,0.018571428571428572,0.9422222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,TomekLinks,0.5078571428571428,0.02666666666666667,0.9890476190476191,0.010952380952380951,0.9733333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,ADASYN,0.5179365079365079,0.04777777777777778,0.9880952380952381,0.011904761904761906,0.9522222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,SMOTEENN,0.5101587301587301,0.02888888888888889,0.9914285714285714,0.008571428571428572,0.971111111111111,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,RandomOverSampler,0.5067460317460317,0.02111111111111111,0.9923809523809525,0.007619047619047619,0.9788888888888888,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,InstanceHardnessThreshold,0.6397619047619048,0.9133333333333334,0.3661904761904762,0.6338095238095237,0.08666666666666666,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,NearMiss,0.5712698412698414,0.8544444444444445,0.28809523809523807,0.7119047619047619,0.14555555555555555,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,SMOTE,0.5116666666666667,0.036666666666666674,0.9866666666666667,0.013333333333333334,0.9633333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4211105263157895,rbf,SMOTETomek,0.518095238095238,0.053333333333333344,0.982857142857143,0.01714285714285714,0.9466666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,None,0.5021428571428571,0.006666666666666667,0.9976190476190476,0.002380952380952381,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,NeighbourhoodCleaningRule,0.5195238095238094,0.06999999999999999,0.9690476190476192,0.030952380952380953,0.93,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,SMOTEENN,0.506984126984127,0.017777777777777778,0.9961904761904762,0.0038095238095238095,0.9822222222222221,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,OneSidedSelection,0.5049206349206349,0.015555555555555553,0.9942857142857143,0.005714285714285714,0.9844444444444443,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,ClusterCentroids,0.6351587301587301,0.8288888888888889,0.44142857142857145,0.5585714285714286,0.1711111111111111,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,RandomUnderSampler,0.5232539682539682,0.9722222222222222,0.07428571428571429,0.9257142857142857,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,EditedNearestNeighbours,0.521031746031746,0.07444444444444444,0.9676190476190477,0.03238095238095238,0.9255555555555555,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.4737368421052632,rbf,SMOTETomek,0.5113492063492063,0.03555555555555556,0.9871428571428572,0.012857142857142857,0.9644444444444443,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,TomekLinks,0.5049206349206349,0.015555555555555553,0.9942857142857143,0.005714285714285714,0.9844444444444443,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,None,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,ADASYN,0.5122222222222222,0.034444444444444444,0.9900000000000001,0.01,0.9655555555555555,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,RandomOverSampler,0.5042857142857142,0.01333333333333333,0.9952380952380953,0.004761904761904762,0.9866666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,SMOTE,0.5064285714285713,0.023333333333333334,0.9895238095238096,0.010476190476190477,0.9766666666666666,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,InstanceHardnessThreshold,0.6271428571428571,0.9199999999999999,0.33428571428571424,0.6657142857142858,0.08,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,ClusterCentroids,0.6264285714285714,0.8300000000000001,0.4228571428571429,0.5771428571428571,0.17,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,NearMiss,0.5672222222222222,0.8644444444444445,0.26999999999999996,0.73,0.13555555555555554,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,EditedNearestNeighbours,0.5076190476190475,0.036666666666666674,0.9785714285714286,0.021428571428571425,0.9633333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,SMOTEENN,0.5033333333333333,0.01,0.9966666666666667,0.0033333333333333335,0.9900000000000001,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,NeighbourhoodCleaningRule,0.5088095238095237,0.03666666666666667,0.980952380952381,0.01904761904761905,0.9633333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,ClusterCentroids,0.6184126984126984,0.831111111111111,0.4057142857142857,0.5942857142857143,0.1688888888888889,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,OneSidedSelection,0.5037301587301587,0.012222222222222223,0.9952380952380953,0.004761904761904762,0.9877777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5263631578947369,rbf,SMOTETomek,0.5068253968253967,0.022222222222222227,0.9914285714285714,0.00857142857142857,0.9777777777777777,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,RandomUnderSampler,0.5113492063492063,0.9788888888888888,0.04380952380952382,0.9561904761904761,0.02111111111111111,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,EditedNearestNeighbours,0.5037301587301587,0.022222222222222227,0.9852380952380954,0.014761904761904763,0.9777777777777777,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,None,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,TomekLinks,0.5037301587301587,0.012222222222222223,0.9952380952380953,0.004761904761904762,0.9877777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,InstanceHardnessThreshold,0.6166666666666667,0.9233333333333333,0.31,0.6900000000000001,0.07666666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,NearMiss,0.5628571428571428,0.8766666666666666,0.24904761904761905,0.7509523809523809,0.12333333333333334,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,ADASYN,0.5061111111111111,0.01888888888888889,0.9933333333333333,0.006666666666666667,0.9811111111111112,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,RandomOverSampler,0.501984126984127,0.007777777777777777,0.9961904761904762,0.00380952380952381,0.9922222222222222,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,NeighbourhoodCleaningRule,0.5046825396825397,0.022222222222222227,0.9871428571428572,0.012857142857142857,0.9777777777777777,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,InstanceHardnessThreshold,0.6068253968253968,0.9288888888888889,0.2847619047619047,0.7152380952380951,0.07111111111111111,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,SMOTE,0.5038888888888889,0.014444444444444446,0.9933333333333333,0.006666666666666667,0.9855555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,NearMiss,0.5592063492063492,0.8855555555555555,0.23285714285714285,0.7671428571428572,0.11444444444444445,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,OneSidedSelection,0.5014285714285714,0.006666666666666667,0.9961904761904762,0.00380952380952381,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,RandomUnderSampler,0.5043650793650795,0.9811111111111112,0.027619047619047616,0.9723809523809525,0.01888888888888889,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,NeighbourhoodCleaningRule,0.5033333333333333,0.016666666666666666,0.9899999999999999,0.01,0.9833333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,SMOTEENN,0.5021428571428571,0.006666666666666665,0.9976190476190476,0.002380952380952381,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,ClusterCentroids,0.6115873015873017,0.8288888888888889,0.3942857142857143,0.6057142857142858,0.1711111111111111,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,TomekLinks,0.5014285714285714,0.006666666666666667,0.9961904761904762,0.00380952380952381,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,EditedNearestNeighbours,0.503095238095238,0.02,0.9861904761904762,0.013809523809523808,0.9799999999999999,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,ADASYN,0.5044444444444445,0.015555555555555553,0.9933333333333333,0.006666666666666667,0.9844444444444443,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,OneSidedSelection,0.5026190476190476,0.006666666666666667,0.9985714285714286,0.0014285714285714286,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,RandomUnderSampler,0.5011904761904762,0.9833333333333334,0.019047619047619046,0.980952380952381,0.016666666666666666,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,RandomOverSampler,0.5021428571428571,0.006666666666666667,0.9976190476190476,0.002380952380952381,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.5789894736842105,rbf,SMOTETomek,0.5041269841269841,0.014444444444444446,0.9938095238095238,0.006190476190476191,0.9855555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,TomekLinks,0.5026190476190476,0.006666666666666667,0.9985714285714286,0.0014285714285714286,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7894947368421052,rbf,None,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,SMOTE,0.5046031746031746,0.014444444444444446,0.9947619047619048,0.005238095238095239,0.9855555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,ADASYN,0.5049206349206349,0.015555555555555553,0.9942857142857143,0.005714285714285714,0.9844444444444443,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,RandomOverSampler,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,InstanceHardnessThreshold,0.5956349206349206,0.9322222222222223,0.259047619047619,0.7409523809523809,0.06777777777777777,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,SMOTEENN,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555554,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,NearMiss,0.5549206349206349,0.8922222222222222,0.2176190476190476,0.7823809523809523,0.10777777777777776,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,SMOTE,0.5034920634920635,0.012222222222222223,0.9947619047619048,0.005238095238095239,0.9877777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,NeighbourhoodCleaningRule,0.5023809523809524,0.01333333333333333,0.9914285714285714,0.008571428571428572,0.9866666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,SMOTEENN,0.5011904761904762,0.0033333333333333327,0.9990476190476191,0.0009523809523809524,0.9966666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.6316157894736842,rbf,SMOTETomek,0.5042857142857142,0.01333333333333333,0.9952380952380953,0.004761904761904762,0.9866666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.842121052631579,rbf,None,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,OneSidedSelection,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7894947368421052,rbf,ClusterCentroids,0.6104761904761905,0.8300000000000001,0.39095238095238094,0.6090476190476191,0.17,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,RandomUnderSampler,0.5005555555555555,0.9844444444444443,0.016666666666666666,0.9833333333333334,0.015555555555555553,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7894947368421052,rbf,EditedNearestNeighbours,0.5021428571428571,0.01333333333333333,0.9909523809523809,0.009047619047619047,0.9866666666666667,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.684242105263158,rbf,SMOTETomek,0.5037301587301587,0.012222222222222223,0.9952380952380953,0.004761904761904762,0.9877777777777778,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,TomekLinks,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.8947473684210527,rbf,None,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,ADASYN,0.5046031746031746,0.014444444444444446,0.9947619047619048,0.005238095238095239,0.9855555555555555,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,RandomOverSampler,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,0.7368684210526316,rbf,SMOTE,0.5014285714285714,0.006666666666666667,0.9961904761904762,0.0038095238095238095,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
