C,cache_size,class_weight,decision_function_shape,kernel,max_iter,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff,
8.948421053,2048,balanced,ovr,linear,10000,ClusterCentroids,0.275213333,0.19655135,0.625622732,0.914639446,0.336606018,0.663393982,0.085360554,0,0,0,0,0,17.57788523
8.422631579,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.466093203,0.423438041,0.743259957,0.879344502,0.607175411,0.392824589,0.120655498,0,0,0,0,0,14.03287824
9.474210526,2048,None,ovr,linear,10000,ClusterCentroids,0.281265679,0.20027065,0.628178943,0.918064634,0.338293251,0.661706749,0.081935366,0,0,0,0,0,16.84128316
8.422631579,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.45627864,0.405056137,0.736280777,0.896092649,0.576468906,0.423531094,0.103907351,0,0,0,0,0,15.95241268
8.948421053,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.448381084,0.401824671,0.733090202,0.882385181,0.583795224,0.416204776,0.117614819,0,0,0,0,0,15.39279707
8.948421053,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.460451806,0.419097685,0.740374288,0.873696481,0.607052094,0.392947906,0.126303519,0,0,0,0,0,14.60468046
9.474210526,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.465629771,0.420887484,0.742507091,0.883759651,0.601254532,0.398745468,0.116240349,0,0,0,0,0,13.26036342
9.474210526,2048,balanced,ovr,linear,10000,ClusterCentroids,0.281265679,0.20027065,0.628178943,0.918064634,0.338293251,0.661706749,0.081935366,0,0,0,0,0,17.73399798
9.474210526,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.456750248,0.409479945,0.737049981,0.885997742,0.58810222,0.41189778,0.114002258,0,0,0,0,0,12.52337583
10,2048,None,ovr,linear,10000,ClusterCentroids,0.291739444,0.210070473,0.634029901,0.919488541,0.34857126,0.65142874,0.080511459,0,0,0,0,0,15.88391995
10,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.449269124,0.399629968,0.732455308,0.888019775,0.57689084,0.42310916,0.111980225,0,0,0,0,0,11.38733157
10,2048,balanced,ovr,linear,10000,ClusterCentroids,0.291739444,0.210070473,0.634029901,0.919488541,0.34857126,0.65142874,0.080511459,0,0,0,0,0,15.69431321
10,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.468860708,0.430459679,0.745203285,0.868844335,0.621562235,0.378437765,0.131155665,0,0,0,0,0,11.14522608
8.422631579,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.461581944,0.423540158,0.741731258,0.866021545,0.61744097,0.38255903,0.133978455,0,0,0,0,0,10.46861172
8.948421053,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.467701383,0.430377044,0.745098261,0.866829626,0.623366896,0.376633104,0.133170374,0,0,0,0,0,10.72242697
8.422631579,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.461861367,0.423929468,0.741893988,0.865818914,0.617969061,0.382030939,0.134181086,0,0,0,0,0,10.12181147
8.422631579,2048,None,ovr,linear,10000,NearMiss,0.417908679,0.402530718,0.719653106,0.764705057,0.674601156,0.325398844,0.235294943,0,0,0,0,0,16.94098242
8.948421053,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.46625252,0.428840148,0.744315535,0.866428026,0.622203043,0.377796957,0.133571974,0,0,0,0,0,10.71259228
9.474210526,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.46480816,0.427364903,0.743536682,0.865821356,0.621252008,0.378747992,0.134178644,0,0,0,0,0,10.53795377
8.948421053,2048,None,ovr,linear,10000,NearMiss,0.417358381,0.402088379,0.719357085,0.763900027,0.674814142,0.325185858,0.236099973,0,0,0,0,0,18.24239635
8.422631579,2048,balanced,ovr,linear,10000,NearMiss,0.417908679,0.402530718,0.719653106,0.764705057,0.674601156,0.325398844,0.235294943,0,0,0,0,0,19.10941029
8.948421053,2048,balanced,ovr,linear,10000,NearMiss,0.417358381,0.402088379,0.719357085,0.763900027,0.674814142,0.325185858,0.236099973,0,0,0,0,0,21.06318116
9.474210526,2048,None,ovr,linear,10000,NearMiss,0.418890782,0.403743246,0.720146094,0.764102048,0.67619014,0.32380986,0.235897952,0,0,0,0,0,20.82834133
8.422631579,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.456334738,0.417348958,0.73870754,0.865805487,0.611609593,0.388390407,0.134194513,0,0,0,0,0,15.42601395
9.474210526,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.46435065,0.426818171,0.743271185,0.865820135,0.620722235,0.379277765,0.134179865,0,0,0,0,0,11.06659722
8.948421053,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.453461993,0.40721726,0.735758599,0.882555464,0.588961735,0.411038265,0.117444536,0,0,0,0,0,16.37575316
8.422631579,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.463879777,0.43072066,0.743520879,0.853104458,0.633937299,0.366062701,0.146895542,0,0,0,0,0,17.26192037
9.474210526,2048,balanced,ovr,linear,10000,NearMiss,0.418890782,0.403743246,0.720146094,0.764102048,0.67619014,0.32380986,0.235897952,0,0,0,0,0,24.69366391
8.948421053,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.445572598,0.398878744,0.73100076,0.88034911,0.581652409,0.418347591,0.11965089,0,0,0,0,0,17.94160302
9.474210526,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.44797323,0.406908045,0.733795483,0.868022826,0.59956814,0.40043186,0.131977174,0,0,0,0,0,16.3676397
8.422631579,2048,None,ovr,linear,10000,OneSidedSelection,0.35397909,0.304444973,0.680571172,0.855909549,0.505232796,0.494767204,0.144090451,0,0,0,0,0,39.29163527
9.474210526,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.448267779,0.401319033,0.732943793,0.883368427,0.582519158,0.417480842,0.116631573,0,0,0,0,0,18.14385692
8.948421053,2048,None,ovr,linear,10000,OneSidedSelection,0.361507231,0.309567786,0.683709721,0.860945406,0.506474037,0.493525963,0.139054594,0,0,0,0,0,43.85977602
8.422631579,2048,balanced,ovr,linear,10000,OneSidedSelection,0.369759075,0.310943538,0.686899326,0.882758705,0.491039948,0.508960052,0.117241295,0,0,0,0,0,38.75549523
8.422631579,2048,None,ovr,linear,10000,RandomUnderSampler,0.45942705,0.431166492,0.741308993,0.835139919,0.647478066,0.352521934,0.164860081,0,0,0,0,0,23.10763931
9.474210526,2048,None,ovr,linear,10000,OneSidedSelection,0.399252053,0.352076652,0.706360991,0.864385242,0.54833674,0.45166326,0.135614758,0,0,0,0,0,35.13617261
8.948421053,2048,balanced,ovr,linear,10000,OneSidedSelection,0.332425899,0.264772172,0.663049876,0.894854893,0.431244858,0.568755142,0.105145107,0,0,0,0,0,36.57228645
8.948421053,2048,None,ovr,linear,10000,RandomUnderSampler,0.416909797,0.379413456,0.717028624,0.84361134,0.590445908,0.409554092,0.15638866,0,0,0,0,0,20.79469411
8.422631579,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.45942705,0.431166492,0.741308993,0.835139919,0.647478066,0.352521934,0.164860081,0,0,0,0,0,20.34414665
9.474210526,2048,None,ovr,linear,10000,RandomUnderSampler,0.40659534,0.356624411,0.708244086,0.872481309,0.544006864,0.455993136,0.127518691,0,0,0,0,0,19.6229256
8.948421053,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.416909797,0.379413456,0.717028624,0.84361134,0.590445908,0.409554092,0.15638866,0,0,0,0,0,19.67499042
9.474210526,2048,balanced,ovr,linear,10000,OneSidedSelection,0.358720506,0.303703493,0.681480699,0.873081266,0.489880132,0.510119868,0.126918734,0,0,0,0,0,36.25444309
10,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.465557328,0.428250603,0.743957521,0.865816473,0.622098569,0.377901431,0.134183527,0,0,0,0,0,10.98592703
8.422631579,2048,None,ovr,linear,10000,TomekLinks,0.338256219,0.285502466,0.670851413,0.860172724,0.481530102,0.518469898,0.139827276,0,0,0,0,0,41.83447329
9.474210526,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.40659534,0.356624411,0.708244086,0.872481309,0.544006864,0.455993136,0.127518691,0,0,0,0,0,22.39189124
8.948421053,2048,None,ovr,linear,10000,TomekLinks,0.388111572,0.344183936,0.700847843,0.850305472,0.551390214,0.448609786,0.149694528,0,0,0,0,0,40.95300976
8.422631579,2048,balanced,ovr,linear,10000,TomekLinks,0.368261856,0.310335319,0.686056954,0.88276725,0.489346658,0.510653342,0.11723275,0,0,0,0,0,45.16683674
10,2048,None,ovr,linear,10000,NearMiss,0.419219133,0.404401477,0.720285195,0.762687296,0.677883093,0.322116907,0.237312704,0,0,0,0,0,24.47724358
9.474210526,2048,None,ovr,linear,10000,TomekLinks,0.354229202,0.301577046,0.679909965,0.863165797,0.496654133,0.503345867,0.136834203,0,0,0,0,0,41.02904709
8.948421053,2048,balanced,ovr,linear,10000,TomekLinks,0.364527295,0.301311876,0.682624886,0.891841069,0.473408703,0.526591297,0.108158931,0,0,0,0,0,43.44986939
10,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.40909613,0.345456137,0.707182632,0.906768592,0.507596672,0.492403328,0.093231408,0,0,0,0,0,17.50665228
9.474210526,2048,balanced,ovr,linear,10000,TomekLinks,0.325500377,0.263390436,0.660945752,0.882156306,0.439735197,0.560264803,0.117843694,0,0,0,0,0,42.59354782
10,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.464675358,0.426703301,0.743395087,0.867230614,0.61955956,0.38044044,0.132769386,0,0,0,0,0,11.43953443
10,2048,balanced,ovr,linear,10000,NearMiss,0.419219133,0.404401477,0.720285195,0.762687296,0.677883093,0.322116907,0.237312704,0,0,0,0,0,21.51764568
10,2048,None,ovr,linear,10000,OneSidedSelection,0.381217462,0.333581599,0.696332943,0.859124783,0.533541104,0.466458896,0.140875217,0,0,0,0,0,35.8950758
8.422631579,2048,None,ovr,linear,10000,ADASYN,0.258567253,0.17371771,0.612944371,0.927170191,0.29871855,0.70128145,0.072829809,0,0,0,0,0,79.31670348
8.948421053,2048,None,ovr,linear,10000,ADASYN,0.255015472,0.166516727,0.608988856,0.934815222,0.28316249,0.71683751,0.065184778,0,0,0,0,0,80.51837643
10,2048,None,ovr,linear,10000,RandomUnderSampler,0.376812437,0.322936871,0.692202509,0.874329397,0.510075622,0.489924378,0.125670603,0,0,0,0,0,20.81544741
10,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.434350568,0.383969119,0.72375677,0.884174067,0.563339474,0.436660526,0.115825933,0,0,0,0,0,16.86459462
8.422631579,2048,balanced,ovr,linear,10000,ADASYN,0.249235945,0.164296696,0.607302649,0.928166255,0.286439044,0.713560956,0.071833745,0,0,0,0,0,80.64416631
9.474210526,2048,None,ovr,linear,10000,ADASYN,0.245133308,0.157333784,0.603376472,0.93460954,0.272143404,0.727856596,0.06539046,0,0,0,0,0,76.13760972
8.948421053,2048,balanced,ovr,linear,10000,ADASYN,0.282726393,0.197693345,0.62709982,0.928165034,0.326034606,0.673965394,0.071834966,0,0,0,0,0,81.59069427
8.422631579,2048,None,ovr,linear,10000,RandomOverSampler,0.303313852,0.232627141,0.645367146,0.897277305,0.393456986,0.606543014,0.102722695,0,0,0,0,0,57.23992141
8.948421053,2048,None,ovr,linear,10000,RandomOverSampler,0.311406425,0.23859568,0.649091891,0.903145046,0.395038736,0.604961264,0.096854954,0,0,0,0,0,55.53882456
9.474210526,2048,balanced,ovr,linear,10000,ADASYN,0.244748518,0.161136744,0.605213867,0.926955354,0.28347238,0.71652762,0.073044646,0,0,0,0,0,74.0830036
10,2048,None,ovr,linear,10000,TomekLinks,0.334085147,0.273099012,0.666366922,0.878711587,0.454022258,0.545977742,0.121288413,0,0,0,0,0,38.83560658
10,2048,balanced,ovr,linear,10000,OneSidedSelection,0.348775445,0.284829927,0.673524531,0.890624065,0.456424996,0.543575004,0.109375935,0,0,0,0,0,34.28530304
8.422631579,2048,balanced,ovr,linear,10000,RandomOverSampler,0.303313852,0.232627141,0.645367146,0.897277305,0.393456986,0.606543014,0.102722695,0,0,0,0,0,53.01913881
9.474210526,2048,None,ovr,linear,10000,RandomOverSampler,0.302532104,0.236904863,0.646527548,0.881182215,0.411872881,0.588127119,0.118817785,0,0,0,0,0,52.16532199
8.948421053,2048,balanced,ovr,linear,10000,RandomOverSampler,0.311406425,0.23859568,0.649091891,0.903145046,0.395038736,0.604961264,0.096854954,0,0,0,0,0,51.78132606
10,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.376812437,0.322936871,0.692202509,0.874329397,0.510075622,0.489924378,0.125670603,0,0,0,0,0,17.69006475
8.422631579,2048,None,ovr,linear,10000,SMOTE,0.363277948,0.30104588,0.681975044,0.88760719,0.476342898,0.523657102,0.11239281,0,0,0,0,0,60.66073092
9.474210526,2048,balanced,ovr,linear,10000,RandomOverSampler,0.302532104,0.236904863,0.646527548,0.881182215,0.411872881,0.588127119,0.118817785,0,0,0,0,0,50.23556066
8.948421053,2048,None,ovr,linear,10000,SMOTE,0.336278219,0.264270566,0.663599538,0.904963227,0.422235849,0.577764151,0.095036773,0,0,0,0,0,62.48687108
8.422631579,2048,balanced,ovr,linear,10000,SMOTE,0.363277948,0.30104588,0.681975044,0.88760719,0.476342898,0.523657102,0.11239281,0,0,0,0,0,64.39435474
9.474210526,2048,None,ovr,linear,10000,SMOTE,0.327246445,0.257100712,0.659038091,0.901120571,0.416955611,0.583044389,0.098879429,0,0,0,0,0,63.79948505
10,2048,balanced,ovr,linear,10000,TomekLinks,0.367255143,0.309414776,0.685745056,0.880118405,0.491371708,0.508628292,0.119881595,0,0,0,0,0,39.62965194
8.948421053,2048,balanced,ovr,linear,10000,SMOTE,0.336278219,0.264270566,0.663599538,0.904963227,0.422235849,0.577764151,0.095036773,0,0,0,0,0,66.48560882
8.422631579,2048,None,ovr,linear,10000,SMOTEENN,0.507917339,0.506567166,0.757722262,0.708437853,0.807006671,0.192993329,0.291562147,0,0,0,0,0,33.70666409
8.948421053,2048,None,ovr,linear,10000,SMOTEENN,0.51575868,0.515434089,0.760389759,0.700961885,0.819817633,0.180182367,0.299038115,0,0,0,0,0,35.7771976
9.474210526,2048,balanced,ovr,linear,10000,SMOTE,0.327246445,0.257100712,0.659038091,0.901120571,0.416955611,0.583044389,0.098879429,0,0,0,0,0,74.0572834
10,2048,None,ovr,linear,10000,ADASYN,0.239823941,0.155806296,0.602063024,0.927750008,0.27637604,0.72362396,0.072249992,0,0,0,0,0,72.53117387
8.422631579,2048,balanced,ovr,linear,10000,SMOTEENN,0.498899127,0.493774892,0.75800801,0.748196771,0.767819248,0.232180752,0.251803229,0,0,0,0,0,39.79958169
9.474210526,2048,None,ovr,linear,10000,SMOTEENN,0.498332984,0.49456988,0.754442496,0.722188044,0.786696949,0.213303051,0.277811956,0,0,0,0,0,36.41475598
8.948421053,2048,balanced,ovr,linear,10000,SMOTEENN,0.497059158,0.490951507,0.75760666,0.754453905,0.760759415,0.239240585,0.245546095,0,0,0,0,0,41.36430883
9.474210526,2048,balanced,ovr,linear,10000,SMOTEENN,0.497382022,0.492146769,0.757230543,0.748201044,0.766260042,0.233739958,0.251798956,0,0,0,0,0,39.2141614
10,2048,None,ovr,linear,10000,RandomOverSampler,0.286776677,0.215069543,0.635457736,0.898095761,0.37281971,0.62718029,0.101904239,0,0,0,0,0,68.58312408
8.422631579,2048,None,ovr,linear,10000,SMOTETomek,0.356418124,0.288566311,0.676413605,0.899320089,0.453507121,0.546492879,0.100679911,0,0,0,0,0,74.55006361
8.948421053,2048,None,ovr,linear,10000,SMOTETomek,0.374061333,0.316880184,0.689732078,0.880142818,0.499321338,0.500678662,0.119857182,0,0,0,0,0,73.37982678
10,2048,balanced,ovr,linear,10000,ADASYN,0.233288025,0.152451628,0.599768623,0.922515182,0.277022064,0.722977936,0.077484818,0,0,0,0,0,85.70094736
9.474210526,2048,None,ovr,linear,10000,SMOTETomek,0.328334832,0.255358042,0.658779192,0.905362996,0.412195389,0.587804611,0.094637004,0,0,0,0,0,73.18070801
8.422631579,2048,balanced,ovr,linear,10000,SMOTETomek,0.344730472,0.283299671,0.672240892,0.882747109,0.461734676,0.538265324,0.117252891,0,0,0,0,0,73.78182228
8.948421053,2048,balanced,ovr,linear,10000,SMOTETomek,0.371733661,0.310442193,0.687277768,0.889630443,0.484925093,0.515074907,0.110369557,0,0,0,0,0,70.17346183
1,2048,None,ovr,linear,10000,None,0.539604651,0.525655434,0.7455494,0.571019561,0.920079239,0.079920761,0.428980439,0,0,0,0,0,44.27494113
10,2048,None,ovr,linear,10000,SMOTE,0.368135551,0.30316397,0.684004167,0.897495804,0.470512529,0.529487471,0.102504196,0,0,0,0,0,64.93576066
1,2048,balanced,ovr,linear,10000,None,0.51737675,0.507479956,0.770116549,0.79195154,0.748281559,0.251718441,0.20804846,0,0,0,0,0,43.37849355
9.474210526,2048,balanced,ovr,linear,10000,SMOTETomek,0.327801731,0.263924489,0.661781543,0.886381031,0.437182056,0.562817944,0.113618969,0,0,0,0,0,57.18747433
10,2048,balanced,ovr,linear,10000,RandomOverSampler,0.286776677,0.215069543,0.635457736,0.898095761,0.37281971,0.62718029,0.101904239,0,0,0,0,0,45.16151333
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,None,0.539604651,0.525655434,0.7455494,0.571019561,0.920079239,0.079920761,0.428980439,0,0,0,0,0,34.94161097
10,2048,None,ovr,linear,10000,SMOTEENN,0.525322302,0.525028923,0.764538164,0.702576215,0.826500114,0.173499886,0.297423785,0,0,0,0,0,21.51681765
10,2048,balanced,ovr,linear,10000,SMOTE,0.368135551,0.30316397,0.684004167,0.897495804,0.470512529,0.529487471,0.102504196,0,0,0,0,0,42.98683198
10,2048,balanced,ovr,linear,10000,SMOTEENN,0.50020895,0.495755351,0.758415064,0.745165858,0.771664269,0.228335731,0.254834142,0,0,0,0,0,22.30922564
10,2048,None,ovr,linear,10000,SMOTETomek,0.322085612,0.248741826,0.655073986,0.90515121,0.404996761,0.595003239,0.09484879,0,0,0,0,0,41.21760313
10,2048,balanced,ovr,linear,10000,SMOTETomek,0.341027545,0.274417363,0.668328604,0.894062681,0.442594527,0.557405473,0.105937319,0,0,0,0,0,31.68588646
1,2048,None,ovr,linear,10000,ClusterCentroids,0.450191627,0.411731022,0.735529524,0.861773628,0.60928542,0.39071458,0.138226372,0,0,0,0,0,9.595594486
1,2048,balanced,ovr,linear,10000,ClusterCentroids,0.450191627,0.411731022,0.735529524,0.861773628,0.60928542,0.39071458,0.138226372,0,0,0,0,0,9.196364721
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,ClusterCentroids,0.450191627,0.411731022,0.735529524,0.861773628,0.60928542,0.39071458,0.138226372,0,0,0,0,0,8.761302392
1,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.475458651,0.440634907,0.749525874,0.863408709,0.635643038,0.364356962,0.136591291,0,0,0,0,0,5.579818328
1,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.47797667,0.445261805,0.751070916,0.858561445,0.643580387,0.356419613,0.141438555,0,0,0,0,0,5.062306722
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,EditedNearestNeighbours,0.475458651,0.440634907,0.749525874,0.863408709,0.635643038,0.364356962,0.136591291,0,0,0,0,0,4.62840565
1,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.466918442,0.429627612,0.74468764,0.866428637,0.622946644,0.377053356,0.133571363,0,0,0,0,0,4.062736432
1,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.466443418,0.429074965,0.74442267,0.866428637,0.622416702,0.377583298,0.133571363,0,0,0,0,0,4.102040291
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,InstanceHardnessThreshold,0.466918442,0.429627612,0.74468764,0.866428637,0.622946644,0.377053356,0.133571363,0,0,0,0,0,3.996738672
1,2048,None,ovr,linear,10000,NearMiss,0.385019532,0.364628475,0.702564671,0.770963411,0.634165931,0.365834069,0.229036589,0,0,0,0,0,6.228999853
1,2048,balanced,ovr,linear,10000,NearMiss,0.385019532,0.364628475,0.702564671,0.770963411,0.634165931,0.365834069,0.229036589,0,0,0,0,0,7.000414292
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,NearMiss,0.385019532,0.364628475,0.702564671,0.770963411,0.634165931,0.365834069,0.229036589,0,0,0,0,0,8.388150533
1,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.493489411,0.468545449,0.759688108,0.841810247,0.677565969,0.322434031,0.158189753,0,0,0,0,0,7.994734764
1,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.491199952,0.464275487,0.758438944,0.84725869,0.669619199,0.330380801,0.15274131,0,0,0,0,0,7.432562192
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,NeighbourhoodCleaningRule,0.493489411,0.468545449,0.759688108,0.841810247,0.677565969,0.322434031,0.158189753,0,0,0,0,0,7.16100812
1,2048,None,ovr,linear,10000,OneSidedSelection,0.535016874,0.524052513,0.746592554,0.582317434,0.910867674,0.089132326,0.417682566,0,0,0,0,0,16.45230476
1,2048,None,ovr,linear,10000,RandomUnderSampler,0.504386769,0.492021659,0.764117624,0.797210778,0.73102447,0.26897553,0.202789222,0,0,0,0,0,8.279667219
1,2048,balanced,ovr,linear,10000,OneSidedSelection,0.515830515,0.505990944,0.769299754,0.79074308,0.747856428,0.252143572,0.20925692,0,0,0,0,0,16.58943264
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,OneSidedSelection,0.535016874,0.524052513,0.746592554,0.582317434,0.910867674,0.089132326,0.417682566,0,0,0,0,0,15.52717582
1,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.504386769,0.492021659,0.764117624,0.797210778,0.73102447,0.26897553,0.202789222,0,0,0,0,0,7.297739426
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,RandomUnderSampler,0.504386769,0.492021659,0.764117624,0.797210778,0.73102447,0.26897553,0.202789222,0,0,0,0,0,7.859650532
1,2048,None,ovr,linear,10000,TomekLinks,0.535870849,0.524309096,0.746336644,0.579900516,0.912772773,0.087227227,0.420099484,0,0,0,0,0,15.7224021
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,TomekLinks,0.535870849,0.524309096,0.746336644,0.579900516,0.912772773,0.087227227,0.420099484,0,0,0,0,0,17.87127709
1,2048,balanced,ovr,linear,10000,TomekLinks,0.518145174,0.507995979,0.77060277,0.793771552,0.747433989,0.252566011,0.206228448,0,0,0,0,0,19.92144394
1,2048,None,ovr,linear,10000,ADASYN,0.483524648,0.449259633,0.753864966,0.865616894,0.642113037,0.357886963,0.134383106,0,0,0,0,0,38.69132463
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,ADASYN,0.483524648,0.449259633,0.753864966,0.865616894,0.642113037,0.357886963,0.134383106,0,0,0,0,0,36.08581273
1,2048,balanced,ovr,linear,10000,ADASYN,0.498127036,0.472635632,0.762121699,0.846043517,0.678199881,0.321800119,0.153956483,0,0,0,0,0,34.74242028
1,2048,None,ovr,linear,10000,RandomOverSampler,0.516483399,0.506932262,0.769539697,0.789530349,0.749549045,0.250450955,0.210469651,0,0,0,0,0,25.09619554
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,RandomOverSampler,0.516483399,0.506932262,0.769539697,0.789530349,0.749549045,0.250450955,0.210469651,0,0,0,0,0,23.00339452
1,2048,balanced,ovr,linear,10000,RandomOverSampler,0.516483399,0.506932262,0.769539697,0.789530349,0.749549045,0.250450955,0.210469651,0,0,0,0,0,23.58520802
1,2048,None,ovr,linear,10000,SMOTE,0.519969247,0.511681172,0.770832008,0.784282096,0.75738192,0.24261808,0.215717904,0,0,0,0,0,25.94845788
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,SMOTE,0.519969247,0.511681172,0.770832008,0.784282096,0.75738192,0.24261808,0.215717904,0,0,0,0,0,27.32580972
1,2048,balanced,ovr,linear,10000,SMOTE,0.519969247,0.511681172,0.770832008,0.784282096,0.75738192,0.24261808,0.215717904,0,0,0,0,0,27.70847034
1,2048,None,ovr,linear,10000,SMOTEENN,0.529640207,0.518838341,0.744131086,0.579091825,0.909170347,0.090829653,0.420908175,0,0,0,0,0,12.37872593
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,SMOTEENN,0.529640207,0.518838341,0.744131086,0.579091825,0.909170347,0.090829653,0.420908175,0,0,0,0,0,12.46469522
1,2048,balanced,ovr,linear,10000,SMOTEENN,0.525546759,0.525513384,0.763616578,0.694697427,0.832535729,0.167464271,0.305302573,0,0,0,0,0,15.47624532
1,2048,None,ovr,linear,10000,SMOTETomek,0.519441874,0.512756922,0.769817136,0.773997376,0.765636897,0.234363103,0.226002624,0,0,0,0,0,29.97512476
value_left_unset,value_left_unset,value_left_unset,value_left_unset,linear,10000,SMOTETomek,0.519441874,0.512756922,0.769817136,0.773997376,0.765636897,0.234363103,0.226002624,0,0,0,0,0,25.51493899
1,2048,balanced,ovr,linear,10000,SMOTETomek,0.5182201,0.511361896,0.769276828,0.774399585,0.76415407,0.23584593,0.225600415,0,0,0,0,0,26.99669544
