algorithm,leaf_size,n_neighbors,p,weights,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
auto,20,20,2,uniform,SMOTE,0.476531843,0.201807666,0.750107344,0.861177332,0.639037357,0.360962643,0.138822668,0.677148525,0.380743769,0.18947704,0.055886966,0.055886966
auto,20,20,2,distance,SMOTE,0.465056624,0.198306292,0.744604712,0.820006103,0.669203321,0.330796679,0.179993897,0.671894168,0.456222104,0.179743946,0.094221978,0.094221978
auto,20,20,2,uniform,SMOTEENN,0.472027728,0.178179912,0.744329421,0.732443468,0.756215375,0.243784625,0.267556532,0.556085325,0.593414423,0.12437816,0.140226434,0.140226434
auto,20,35,1,distance,ADASYN,0.350574034,0.241333932,0.676557455,0.875298605,0.477816304,0.522183696,0.124701395,0.719722299,0.216992286,0.234997182,0.066383472,0.066383472
auto,20,35,1,uniform,ADASYN,0.362958121,0.235148274,0.681535054,0.892449571,0.470620537,0.529379463,0.107550429,0.636588239,0.18957714,0.216259621,0.033692819,0.033692819
auto,20,20,2,distance,SMOTEENN,0.448375153,0.186498606,0.727254429,0.664632427,0.789876431,0.210123569,0.335367573,0.539935915,0.664441584,0.100245287,0.240114743,0.240114743
auto,20,35,1,distance,RandomOverSampler,0.37275993,0.228840265,0.691559225,0.857344441,0.525774009,0.474225991,0.142655559,0.685012054,0.341686897,0.209594637,0.089383259,0.089383259
auto,20,35,1,uniform,RandomOverSampler,0.346419591,0.225956725,0.67900495,0.827682261,0.530327639,0.469672361,0.172317739,0.610151668,0.341792212,0.189376099,0.091404071,0.091404071
auto,20,20,2,uniform,SMOTETomek,0.479931084,0.199629865,0.752025619,0.858557173,0.645494065,0.354505935,0.141442827,0.668876072,0.389530371,0.183761072,0.058309988,0.058309988
auto,20,20,2,distance,SMOTETomek,0.464562409,0.196010968,0.744270146,0.8099173,0.678622993,0.321377007,0.1900827,0.658577924,0.468924891,0.171910902,0.101487381,0.101487381
auto,20,35,2,uniform,None,0.495522166,0.155608001,0.749806763,0.685815863,0.813797663,0.186202337,0.314184137,0.413441362,0.591826448,0.053351839,0.110373219,0.110373219
auto,20,35,1,uniform,SMOTE,0.371114276,0.224584205,0.688144919,0.879943239,0.496346599,0.503653401,0.120056761,0.635171656,0.294900447,0.201547093,0.045798163,0.045798163
auto,20,35,1,distance,SMOTE,0.363573617,0.228809598,0.686351729,0.855927859,0.516775599,0.483224401,0.144072141,0.676531478,0.333009985,0.211501081,0.080505356,0.080505356
auto,20,35,2,distance,None,0.514407558,0.158545659,0.761778848,0.717697214,0.805860482,0.194139518,0.282302786,0.516740822,0.607386042,0.069760685,0.131361958,0.131361958
auto,20,35,1,uniform,SMOTEENN,0.386531262,0.19492663,0.701014532,0.692072385,0.709956679,0.290043321,0.307927615,0.480424181,0.50735761,0.10574911,0.1672593,0.1672593
auto,20,35,1,distance,SMOTEENN,0.384480369,0.206759264,0.698743278,0.670487961,0.726998595,0.273001405,0.329512039,0.525825628,0.534350653,0.10977263,0.221750435,0.221750435
auto,20,5,3,distance,ADASYN,0.415624792,0.212479914,0.718594412,0.780263664,0.65692516,0.34307484,0.219736336,0.652127315,0.530746881,0.200066453,0.138217828,0.138217828
auto,20,5,3,uniform,ADASYN,0.425327145,0.20871811,0.723587036,0.811949098,0.635224973,0.364775027,0.188050902,0.655353535,0.509469974,0.201232661,0.106736855,0.106736855
auto,20,35,1,uniform,SMOTETomek,0.370180751,0.221635955,0.688629674,0.871067777,0.50619157,0.49380843,0.128932223,0.621251793,0.302206072,0.190115157,0.047212915,0.047212915
auto,20,35,1,distance,SMOTETomek,0.360779446,0.225933521,0.685932034,0.842809973,0.529054096,0.470945904,0.157190027,0.659184595,0.342748295,0.198905628,0.086158259,0.086158259
auto,20,35,2,uniform,ClusterCentroids,0.3900307,0.287660848,0.691319958,0.931386982,0.451252934,0.548747066,0.068613018,0.841200525,0.286332719,0.391242503,0.028658793,0.028658793
auto,20,35,2,distance,ClusterCentroids,0.344618217,0.316033736,0.66130572,0.940059813,0.382551627,0.617448373,0.059940187,0.856120724,0.236156829,0.436119986,0.027850102,0.027850102
auto,20,35,2,uniform,EditedNearestNeighbours,0.433864969,0.256084477,0.721178811,0.912036376,0.530321246,0.469678754,0.087963624,0.821630199,0.384137078,0.3408543,0.043980591,0.043980591
auto,20,35,2,distance,EditedNearestNeighbours,0.433691742,0.267927279,0.721779703,0.90678263,0.536776777,0.463223223,0.09321737,0.850678385,0.392499558,0.360332433,0.051250877,0.051250877
auto,20,5,3,distance,RandomOverSampler,0.432873346,0.200070532,0.724512139,0.711649425,0.737374854,0.262625146,0.288350575,0.603489884,0.616704772,0.153809103,0.193912539,0.193912539
auto,20,5,3,uniform,RandomOverSampler,0.434988883,0.195202831,0.726065573,0.719520889,0.732610257,0.267389743,0.280479111,0.585935488,0.606541668,0.145659441,0.177974305,0.177974305
auto,20,20,3,uniform,InstanceHardnessThreshold,0.492332355,0.220476081,0.758942864,0.841802923,0.676082805,0.323917195,0.158197077,0.722137996,0.501107831,0.232775801,0.078483323,0.078483323
auto,20,20,3,distance,InstanceHardnessThreshold,0.488476849,0.237535683,0.756466151,0.867228783,0.645703519,0.354296481,0.132771217,0.814157283,0.510421514,0.292581994,0.079897464,0.079897464
auto,20,35,3,uniform,None,0.504283144,0.153431617,0.751709963,0.673109951,0.830309974,0.169690026,0.326890049,0.398911166,0.641577039,0.053670477,0.129942934,0.129942934
auto,20,35,3,distance,None,0.520796938,0.156264667,0.762622847,0.70276725,0.822478445,0.177521555,0.29723275,0.499581922,0.654808254,0.071242839,0.149518142,0.149518142
auto,20,20,3,uniform,NearMiss,0.40919733,0.207816618,0.715095792,0.773795355,0.656396228,0.343603772,0.226204645,0.554267143,0.398108865,0.149467619,0.061333577,0.061333577
auto,20,20,3,distance,NearMiss,0.409856823,0.213780281,0.715502394,0.791755623,0.639249165,0.360750835,0.208244377,0.614599164,0.424363691,0.174556237,0.089388141,0.089388141
auto,20,5,3,distance,SMOTE,0.457762702,0.193874307,0.738824406,0.749380207,0.728268605,0.271731395,0.250619793,0.625491165,0.597644535,0.157091209,0.152749245,0.152749245
auto,20,5,3,uniform,SMOTE,0.461636757,0.189918753,0.741964008,0.774607098,0.709320918,0.290679082,0.225392902,0.633766059,0.578695502,0.158468553,0.124501205,0.124501205
auto,20,35,2,uniform,InstanceHardnessThreshold,0.456397379,0.234277597,0.738555719,0.868030761,0.609080677,0.390919323,0.131969239,0.721729684,0.480042564,0.259660837,0.066783851,0.066783851
auto,20,35,2,distance,InstanceHardnessThreshold,0.456936304,0.250407702,0.737622742,0.886594647,0.588650836,0.411349164,0.113405353,0.823639415,0.470514885,0.315761644,0.065778632,0.065778632
auto,20,35,2,uniform,NearMiss,0.394661981,0.206820306,0.707197373,0.798012146,0.616382601,0.383617399,0.201987854,0.571629894,0.366250789,0.158785003,0.053459062,0.053459062
auto,20,35,2,distance,NearMiss,0.387711377,0.211900205,0.703638136,0.789939272,0.617337001,0.382662999,0.210060728,0.602695841,0.377048477,0.164394142,0.074449632,0.074449632
auto,20,20,3,uniform,NeighbourhoodCleaningRule,0.467804483,0.224134281,0.744250757,0.881964051,0.606537462,0.393462538,0.118035949,0.749375935,0.450085716,0.247914469,0.076470445,0.076470445
auto,20,20,3,distance,NeighbourhoodCleaningRule,0.450705427,0.244716539,0.734523268,0.881351277,0.587695258,0.412304742,0.118648723,0.813347371,0.476761299,0.303596201,0.086362721,0.086362721
auto,20,35,2,uniform,NeighbourhoodCleaningRule,0.451510555,0.23422187,0.733175955,0.899721078,0.566630833,0.433369167,0.100278922,0.789744576,0.400432702,0.297349282,0.046603802,0.046603802
auto,20,35,2,distance,NeighbourhoodCleaningRule,0.445410891,0.25106145,0.730252135,0.893662303,0.566841968,0.433158032,0.106337697,0.827677378,0.412186304,0.32169615,0.060932589,0.060932589
auto,20,5,3,distance,SMOTEENN,0.469913625,0.194174749,0.726304849,0.595833257,0.85677644,0.14322356,0.404166743,0.525212854,0.793053558,0.093578452,0.346656291,0.346656291
auto,20,35,2,uniform,OneSidedSelection,0.503775944,0.162283924,0.760441604,0.750379932,0.770503276,0.229496724,0.249620068,0.503431292,0.524396161,0.08108882,0.087364888,0.087364888
auto,20,5,3,uniform,SMOTEENN,0.473982615,0.185146946,0.733669174,0.632156611,0.835181736,0.164818264,0.367843389,0.541352498,0.765848369,0.099399399,0.29741463,0.29741463
auto,20,35,2,distance,OneSidedSelection,0.509798908,0.163876175,0.763034878,0.748365834,0.777703922,0.222296078,0.251634166,0.550836461,0.543556161,0.084157435,0.106742958,0.106742958
auto,20,35,2,uniform,RandomUnderSampler,0.460622246,0.201222025,0.740495383,0.875296164,0.605694602,0.394305398,0.124703836,0.682582319,0.39175478,0.19530152,0.049830022,0.049830022
auto,20,35,2,distance,RandomUnderSampler,0.455643218,0.205473739,0.738729234,0.854512497,0.622945971,0.377054029,0.145487503,0.703579603,0.401281618,0.191810129,0.062747109,0.062747109
auto,20,35,2,uniform,TomekLinks,0.49049752,0.157721009,0.749356396,0.699736336,0.798976455,0.201023545,0.300263664,0.434831701,0.584627485,0.061927474,0.107545546,0.107545546
auto,20,35,2,distance,TomekLinks,0.513874634,0.159606782,0.763902487,0.73888126,0.788923714,0.211076286,0.26111874,0.542971711,0.597753888,0.081193294,0.123289695,0.123289695
auto,20,35,3,uniform,ClusterCentroids,0.436552805,0.257095625,0.724013606,0.904153926,0.543873285,0.456126715,0.095846074,0.794174372,0.386254658,0.325715295,0.052262199,0.052262199
auto,20,35,3,distance,ClusterCentroids,0.374756717,0.292308593,0.684606801,0.918069517,0.451144085,0.548855915,0.081930483,0.816164057,0.314169632,0.38488825,0.049236168,0.049236168
auto,20,35,2,uniform,ADASYN,0.466468738,0.194681493,0.744813278,0.85472123,0.634905325,0.365094675,0.14527877,0.600269767,0.315963527,0.141422431,0.048423815,0.048423815
auto,20,35,2,distance,ADASYN,0.458810841,0.201197866,0.740977619,0.842604291,0.639350948,0.360649052,0.157395709,0.685222009,0.340205079,0.16343991,0.077076505,0.077076505
auto,20,35,2,uniform,RandomOverSampler,0.453136957,0.18576854,0.738094422,0.792165156,0.684023688,0.315976312,0.207834844,0.590984772,0.485222702,0.12776659,0.110370777,0.110370777
auto,20,35,2,distance,RandomOverSampler,0.472783291,0.188971178,0.748634115,0.819807745,0.677460486,0.322539514,0.180192255,0.663420306,0.48564716,0.147668341,0.108348134,0.108348134
auto,20,20,3,uniform,OneSidedSelection,0.471457634,0.165951902,0.742751139,0.71648082,0.769021458,0.230978542,0.28351918,0.473958925,0.572556085,0.075052868,0.103309225,0.103309225
auto,20,20,3,distance,OneSidedSelection,0.487493188,0.169630707,0.752369869,0.74291556,0.761824177,0.238175823,0.25708444,0.555473771,0.6059017,0.095908177,0.131162989,0.131162989
auto,20,35,2,uniform,SMOTE,0.442222557,0.211931053,0.7295689,0.880544417,0.578593383,0.421406617,0.119455583,0.714687052,0.400330919,0.223460099,0.058109799,0.058109799
auto,20,35,2,distance,SMOTE,0.434384888,0.20489402,0.727906195,0.833925967,0.621886424,0.378113576,0.166074033,0.686227227,0.439498154,0.189270447,0.090794348,0.090794348
auto,20,5,3,distance,SMOTETomek,0.458619461,0.191919753,0.738172671,0.73283225,0.743513093,0.256486907,0.26716775,0.612378162,0.616277117,0.151481229,0.16868992,0.16868992
auto,20,35,2,uniform,SMOTEENN,0.455930111,0.184199836,0.738641601,0.771773322,0.70550988,0.29449012,0.228226678,0.597840032,0.547579176,0.154544965,0.118239189,0.118239189
auto,20,5,3,uniform,SMOTETomek,0.467416065,0.187660487,0.744514496,0.767744515,0.721284478,0.278715522,0.232255485,0.627714608,0.592881789,0.154551526,0.134587568,0.134587568
auto,20,35,2,distance,SMOTEENN,0.43983355,0.189906298,0.725741495,0.687435076,0.764047913,0.235952087,0.312564924,0.549015838,0.612152152,0.105112676,0.215092923,0.215092923
auto,20,50,1,uniform,None,0.385449268,0.184276242,0.701831021,0.725780463,0.677881579,0.322118421,0.274219537,0.355932131,0.398852634,0.049965428,0.063956178,0.063956178
auto,20,35,3,uniform,EditedNearestNeighbours,0.471527318,0.231261212,0.745610347,0.889234337,0.601986356,0.398013644,0.110765663,0.80044005,0.469561326,0.297030644,0.067584607,0.067584607
auto,20,35,3,distance,EditedNearestNeighbours,0.466685309,0.244645323,0.743076665,0.886603192,0.599550138,0.400449862,0.113396808,0.832314688,0.470620873,0.315450408,0.072838964,0.072838964
auto,20,50,1,distance,None,0.417249268,0.18579768,0.719029289,0.766738686,0.671319891,0.328680109,0.233261314,0.51411578,0.423198156,0.079816455,0.094428881,0.094428881
auto,20,35,2,uniform,SMOTETomek,0.443690189,0.21049921,0.730713016,0.877116177,0.584309856,0.415690144,0.122883823,0.705403888,0.407211918,0.219332273,0.060734231,0.060734231
auto,20,35,2,distance,SMOTETomek,0.434614324,0.202994363,0.728243567,0.826661174,0.62982596,0.37017404,0.173338826,0.673112393,0.44733187,0.181966673,0.095437151,0.095437151
auto,20,50,2,uniform,None,0.47816138,0.158894188,0.74169519,0.679964601,0.803425779,0.196574221,0.320035399,0.342417529,0.560281794,0.041920913,0.09301596,0.09301596
auto,20,50,2,distance,None,0.507779583,0.160048777,0.759613011,0.723950075,0.795275948,0.204724052,0.276049925,0.491114773,0.590130803,0.065420715,0.123690073,0.123690073
auto,20,20,3,uniform,RandomUnderSampler,0.467328428,0.195892601,0.74552706,0.842810583,0.648243538,0.351756462,0.157189417,0.631123928,0.417795611,0.156243134,0.070822424,0.070822424
auto,20,20,3,distance,RandomUnderSampler,0.458406391,0.202928977,0.74081851,0.840594464,0.641042555,0.358957445,0.159405536,0.688452501,0.464160631,0.185673909,0.087774421,0.087774421
auto,20,50,1,uniform,ClusterCentroids,0.119689711,0.445334642,0.524769663,0.993544509,0.055994818,0.944005182,0.006455491,0.959646007,0.015983378,0.761515633,0.00080686,0.00080686
auto,20,50,1,distance,ClusterCentroids,0.11153375,0.457192297,0.521967621,0.993339437,0.050595806,0.949404194,0.006660563,0.959436663,0.016935928,0.78522287,0.002421801,0.002421801
auto,20,50,1,uniform,EditedNearestNeighbours,0.32679931,0.332866755,0.649413749,0.94210809,0.356719408,0.643280592,0.05789191,0.869870915,0.289719299,0.516575735,0.045592481,0.045592481
auto,20,50,1,distance,EditedNearestNeighbours,0.328298449,0.341769392,0.652049284,0.935842412,0.368256155,0.631743845,0.064157588,0.90274955,0.295433753,0.53361681,0.051450456,0.051450456
auto,20,50,2,uniform,ClusterCentroids,0.344239994,0.315096998,0.65864781,0.94934969,0.367945929,0.632054071,0.05065031,0.859555067,0.193920475,0.442046753,0.020180659,0.020180659
auto,20,50,2,distance,ClusterCentroids,0.323537635,0.330895629,0.645024884,0.952170039,0.337879728,0.662120272,0.047829961,0.873274131,0.192121197,0.478037533,0.021592359,0.021592359
auto,20,50,2,uniform,EditedNearestNeighbours,0.412356361,0.26076077,0.707736042,0.914263481,0.501208604,0.498791396,0.085736519,0.814374561,0.379375173,0.350276663,0.055680674,0.055680674
auto,20,50,2,distance,EditedNearestNeighbours,0.416571614,0.270213705,0.711125642,0.909610913,0.512640371,0.487359629,0.090389087,0.855523818,0.390489313,0.366259705,0.060731179,0.060731179
auto,20,20,3,uniform,TomekLinks,0.500815062,0.153895039,0.747878005,0.656763404,0.838992606,0.161007394,0.343236596,0.420285025,0.588856756,0.049857589,0.105727364,0.105727364
auto,20,20,3,distance,TomekLinks,0.52608759,0.158541663,0.767502775,0.723746224,0.811259327,0.188740673,0.276253776,0.542355885,0.622626156,0.079921098,0.137008148,0.137008148
auto,20,35,3,distance,InstanceHardnessThreshold,0.490142258,0.229153309,0.757339582,0.868233391,0.646445774,0.353554226,0.131766609,0.8056822,0.541331079,0.276807732,0.088373768,0.088373768
auto,20,35,3,uniform,InstanceHardnessThreshold,0.495951223,0.212461126,0.760799906,0.850277396,0.671322415,0.328677585,0.149722604,0.703375751,0.554986415,0.218165561,0.092606427,0.092606427
auto,20,50,1,uniform,InstanceHardnessThreshold,0.352465818,0.315196921,0.673429254,0.903548476,0.443310033,0.556689967,0.096451524,0.731621349,0.3342842,0.407856091,0.049630443,0.049630443
auto,20,50,1,distance,InstanceHardnessThreshold,0.356119499,0.329937276,0.672526893,0.920902072,0.424151715,0.575848285,0.079097928,0.861985413,0.332166452,0.479837653,0.048827245,0.048827245
auto,20,50,1,uniform,NearMiss,0.332178472,0.220825511,0.670878594,0.826465257,0.515291931,0.484708069,0.173534743,0.512298819,0.330259335,0.154558929,0.048822973,0.048822973
auto,20,50,1,distance,NearMiss,0.32639362,0.223678282,0.668636655,0.812137081,0.525136229,0.474863771,0.187862919,0.590594159,0.349100529,0.176361908,0.076265373,0.076265373
auto,20,20,3,uniform,ADASYN,0.493439598,0.186465339,0.759573265,0.833533523,0.685613008,0.314386992,0.166466477,0.584936373,0.347294858,0.125968489,0.052852391,0.052852391
auto,20,20,3,distance,ADASYN,0.469252416,0.194658473,0.746807084,0.820812963,0.672801205,0.327198795,0.179187037,0.675937014,0.414833657,0.160371632,0.089983826,0.089983826
auto,20,50,1,uniform,NeighbourhoodCleaningRule,0.335600789,0.305891472,0.655274774,0.940491928,0.370057621,0.629942379,0.059508072,0.845845769,0.288874084,0.467568913,0.04418017,0.04418017
auto,20,50,2,uniform,InstanceHardnessThreshold,0.442802459,0.238036285,0.730724108,0.870257866,0.59119035,0.40880965,0.129742134,0.693278403,0.447546538,0.257331449,0.063348286,0.063348286
auto,20,50,2,distance,InstanceHardnessThreshold,0.444761693,0.252492918,0.730215643,0.89083463,0.569596655,0.430403345,0.10916537,0.821019866,0.446275183,0.32158461,0.061942079,0.061942079
auto,20,50,1,distance,NeighbourhoodCleaningRule,0.331772748,0.319054067,0.655761319,0.929185511,0.382337127,0.617662873,0.070814489,0.881560011,0.294483896,0.4892654,0.054471604,0.054471604
auto,20,35,3,distance,NearMiss,0.438413168,0.198665604,0.72992004,0.765124355,0.694715724,0.305284276,0.234875645,0.597043547,0.452735761,0.152960187,0.089379597,0.089379597
auto,20,35,3,uniform,NearMiss,0.446015918,0.193925345,0.734026471,0.77461076,0.693442182,0.306557818,0.22538924,0.566380421,0.444585089,0.148621058,0.071817877,0.071817877
auto,20,50,2,uniform,NearMiss,0.382614502,0.20586719,0.700566315,0.800837377,0.600295253,0.399704747,0.199162623,0.50846959,0.38562327,0.136557566,0.057099088,0.057099088
auto,20,50,1,uniform,OneSidedSelection,0.389159651,0.196520302,0.703708946,0.808501327,0.598916564,0.401083436,0.191498673,0.468920626,0.368260025,0.094956637,0.053665965,0.053665965
auto,20,50,2,distance,NearMiss,0.376908286,0.209007488,0.697764111,0.789939272,0.60558895,0.39441105,0.210060728,0.578689615,0.3996997,0.152329472,0.083331197,0.083331197
auto,20,50,1,distance,OneSidedSelection,0.395457841,0.195217712,0.707458039,0.798214166,0.616701912,0.383298088,0.201785834,0.557696603,0.393876734,0.105222197,0.082118466,0.082118466
