class_weight,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,splitter,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
,gini,3,auto,6,2,3,random,NeighbourhoodCleaningRule,0.218309568,0.229805352,0.585616897,0.510813879,0.660419916,0.339580084,0.489186121,0.099880375,0.058644695,0.017995811,0.00504135,0.00504135
,gini,3,auto,6,3,3,random,InstanceHardnessThreshold,0.175615441,0.243450556,0.556486831,0.681224938,0.431748724,0.568251276,0.318775062,0.086566572,0.088057301,0.016093404,0.030469651,0.030469651
,gini,3,auto,6,3,2,best,NeighbourhoodCleaningRule,0.247889218,0.225711414,0.594413874,0.718382007,0.47044574,0.52955426,0.281617993,0.136809179,0.143634222,0.031232577,0.011099515,0.011099515
,gini,3,auto,6,3,2,random,NeighbourhoodCleaningRule,0.21809523,0.229840019,0.585563987,0.510813879,0.660314096,0.339685904,0.489186121,0.099880375,0.058644695,0.018101631,0.00504135,0.00504135
,gini,3,auto,6,2,3,best,NeighbourhoodCleaningRule,0.247889218,0.225711414,0.594413874,0.718382007,0.47044574,0.52955426,0.281617993,0.136809179,0.143634222,0.031232577,0.011099515,0.011099515
,gini,3,auto,6,3,3,random,NearMiss,0.144662306,0.253060324,0.548730237,0.680226434,0.417234041,0.582765959,0.319773566,0.174107235,0.05430422,0.103209933,0.007457658,0.007457658
,gini,3,auto,6,2,2,best,OneSidedSelection,0.209311358,0.205427046,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,2,2,random,OneSidedSelection,0.210539457,0.210856027,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,2,2,best,RandomUnderSampler,0.238684587,0.22517603,0.599841471,0.713819769,0.485863174,0.514136826,0.286180231,0.189667674,0.107446102,0.041924445,0.005245812,0.005245812
,gini,3,auto,6,2,2,random,RandomUnderSampler,0.239194761,0.229213098,0.583500304,0.38751625,0.779484358,0.220515642,0.61248375,0.172929903,0.052605042,0.034289247,0.005442949,0.005442949
,gini,3,auto,6,3,3,best,NeighbourhoodCleaningRule,0.247889218,0.225711414,0.594413874,0.718382007,0.47044574,0.52955426,0.281617993,0.136809179,0.143634222,0.031232577,0.011099515,0.011099515
,gini,3,auto,6,2,3,random,OneSidedSelection,0.210539457,0.210856027,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,2,3,random,RandomUnderSampler,0.239194761,0.229213098,0.583500304,0.38751625,0.779484358,0.220515642,0.61248375,0.172929903,0.052605042,0.034289247,0.005442949,0.005442949
,gini,3,auto,6,3,2,best,OneSidedSelection,0.209311358,0.205427046,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,3,2,random,OneSidedSelection,0.210539457,0.210848026,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,3,2,best,RandomUnderSampler,0.238684587,0.22517603,0.599841471,0.713819769,0.485863174,0.514136826,0.286180231,0.189667674,0.107446102,0.041924445,0.005245812,0.005245812
,gini,3,auto,6,3,2,random,RandomUnderSampler,0.239513186,0.229140546,0.583505419,0.38731484,0.779695999,0.220304001,0.61268516,0.172728493,0.052816682,0.034077607,0.005442949,0.005442949
,gini,3,auto,6,2,3,best,OneSidedSelection,0.209311358,0.205427046,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,3,3,random,NeighbourhoodCleaningRule,0.21809523,0.229840019,0.585563987,0.510813879,0.660314096,0.339685904,0.489186121,0.099880375,0.058644695,0.018101631,0.00504135,0.00504135
,gini,3,auto,6,2,3,best,RandomUnderSampler,0.238684587,0.22517603,0.599841471,0.713819769,0.485863174,0.514136826,0.286180231,0.189667674,0.107446102,0.041924445,0.005245812,0.005245812
,gini,3,auto,6,2,2,best,TomekLinks,0.209311358,0.205409633,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,2,2,random,TomekLinks,0.210539457,0.21085014,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,3,3,best,OneSidedSelection,0.209311358,0.205427046,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,2,3,random,TomekLinks,0.210539457,0.21085014,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,3,3,best,RandomUnderSampler,0.238684587,0.22517603,0.599841471,0.713819769,0.485863174,0.514136826,0.286180231,0.189667674,0.107446102,0.041924445,0.005245812,0.005245812
,gini,3,auto,6,3,2,best,TomekLinks,0.209311358,0.205409633,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,3,2,random,TomekLinks,0.210539457,0.210842138,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,2,3,best,TomekLinks,0.209311358,0.205409633,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,3,3,random,OneSidedSelection,0.210539457,0.210848026,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,3,3,random,RandomUnderSampler,0.239513186,0.229140546,0.583505419,0.38731484,0.779695999,0.220304001,0.61268516,0.172728493,0.052816682,0.034077607,0.005442949,0.005442949
,gini,3,auto,6,3,3,best,TomekLinks,0.209311358,0.205409633,0.559813569,0.150964021,0.968663117,0.031336883,0.849035979,0.100485215,0.273291779,0.017993624,0.104807593,0.104807593
,gini,3,auto,6,3,3,random,TomekLinks,0.210539457,0.210842138,0.555003612,0.13339986,0.976607364,0.023392636,0.86660014,0.097075895,0.189557961,0.01079466,0.107967286,0.107967286
,gini,3,auto,6,2,2,best,ADASYN,0.245535291,0.235304363,0.588768967,0.873757515,0.303780419,0.696219581,0.126242485,0.062424242,0.156017362,0.013345446,0.011899051,0.011899051
,gini,3,auto,6,2,2,best,RandomOverSampler,0.23284473,0.227566238,0.583897463,0.921057097,0.24673783,0.75326217,0.078942903,0.14027526,0.138763469,0.029327142,0.009077482,0.009077482
,gini,3,auto,6,2,2,random,ADASYN,0.166893992,0.243597755,0.545774049,0.836727395,0.254820703,0.745179297,0.163272605,0.06617718,0.049955502,0.011536579,0.005043181,0.005043181
,gini,3,auto,6,2,2,random,RandomOverSampler,0.187102848,0.234039565,0.557582769,0.443500259,0.671665279,0.328334721,0.556499741,0.116850072,0.046464616,0.020006393,0.00443712,0.00443712
,gini,3,auto,6,2,3,random,ADASYN,0.166893992,0.243597755,0.545774049,0.836727395,0.254820703,0.745179297,0.163272605,0.06617718,0.049955502,0.011536579,0.005043181,0.005043181
,gini,3,auto,6,2,2,best,SMOTE,0.230990272,0.228448456,0.586578375,0.685890323,0.487266426,0.512733574,0.314109677,0.161021697,0.136116621,0.044566415,0.010691812,0.010691812
,gini,3,auto,6,2,3,random,RandomOverSampler,0.187102848,0.234039565,0.557582769,0.443500259,0.671665279,0.328334721,0.556499741,0.116850072,0.046464616,0.020006393,0.00443712,0.00443712
,gini,3,auto,6,2,2,random,SMOTE,0.184125808,0.235344907,0.555954028,0.410538619,0.701369437,0.298630563,0.589461381,0.109566358,0.048900834,0.018313103,0.006254082,0.006254082
,gini,3,auto,6,3,2,best,ADASYN,0.245535291,0.235314435,0.588768967,0.873757515,0.303780419,0.696219581,0.126242485,0.062424242,0.156017362,0.013345446,0.011899051,0.011899051
,gini,3,auto,6,3,2,random,ADASYN,0.166893992,0.243591419,0.545774049,0.836727395,0.254820703,0.745179297,0.163272605,0.061530715,0.049955502,0.010584198,0.005043181,0.005043181
,gini,3,auto,6,2,3,random,SMOTE,0.184125808,0.235344907,0.555954028,0.410538619,0.701369437,0.298630563,0.589461381,0.109566358,0.048900834,0.018313103,0.006254082,0.006254082
,gini,3,auto,6,3,2,best,RandomOverSampler,0.23284473,0.227570722,0.583897463,0.921057097,0.24673783,0.75326217,0.078942903,0.14027526,0.138763469,0.029327142,0.009077482,0.009077482
,gini,3,auto,6,3,2,random,RandomOverSampler,0.187102848,0.234032445,0.557582769,0.443500259,0.671665279,0.328334721,0.556499741,0.116850072,0.046464616,0.020006393,0.00443712,0.00443712
,gini,3,auto,6,2,3,best,ADASYN,0.245535291,0.235304363,0.588768967,0.873757515,0.303780419,0.696219581,0.126242485,0.062424242,0.156017362,0.013345446,0.011899051,0.011899051
,gini,3,auto,6,2,3,best,RandomOverSampler,0.23284473,0.227566238,0.583897463,0.921057097,0.24673783,0.75326217,0.078942903,0.14027526,0.138763469,0.029327142,0.009077482,0.009077482
,gini,3,auto,6,3,2,best,SMOTE,0.230990272,0.228448456,0.586578375,0.685890323,0.487266426,0.512733574,0.314109677,0.161021697,0.136116621,0.044566415,0.010691812,0.010691812
,gini,3,auto,6,3,2,random,SMOTE,0.183347385,0.235415082,0.555848124,0.410538619,0.701157628,0.298842372,0.589461381,0.109566358,0.048689025,0.018524911,0.006254082,0.006254082
,gini,3,auto,6,2,3,best,SMOTE,0.230990272,0.228448456,0.586578375,0.685890323,0.487266426,0.512733574,0.314109677,0.161021697,0.136116621,0.044566415,0.010691812,0.010691812
,gini,3,auto,6,3,3,best,ADASYN,0.245535291,0.235314435,0.588768967,0.873757515,0.303780419,0.696219581,0.126242485,0.062424242,0.156017362,0.013345446,0.011899051,0.011899051
,gini,3,auto,6,2,2,best,SMOTEENN,0.259483148,0.205492635,0.601936133,0.31543593,0.888436335,0.111563665,0.68456407,0.21543593,0.501444638,0.050494023,0.282554854,0.282554854
,gini,3,auto,6,3,3,best,RandomOverSampler,0.23284473,0.227570722,0.583897463,0.921057097,0.24673783,0.75326217,0.078942903,0.14027526,0.138763469,0.029327142,0.009077482,0.009077482
,gini,3,auto,6,2,2,random,SMOTEENN,0.180722738,0.218069024,0.542024376,0.103102933,0.98094582,0.01905418,0.896897067,0.103102933,0.193483063,0.01905418,0.1100827,0.1100827
,gini,3,auto,6,3,3,best,SMOTE,0.230990272,0.228448456,0.586578375,0.685890323,0.487266426,0.512733574,0.314109677,0.161021697,0.136116621,0.044566415,0.010691812,0.010691812
,gini,3,auto,6,2,3,random,SMOTEENN,0.180722738,0.218069024,0.542024376,0.103102933,0.98094582,0.01905418,0.896897067,0.103102933,0.193483063,0.01905418,0.1100827,0.1100827
,gini,3,auto,6,3,3,random,ADASYN,0.166893992,0.243591419,0.545774049,0.836727395,0.254820703,0.745179297,0.163272605,0.061530715,0.049955502,0.010584198,0.005043181,0.005043181
,gini,3,auto,6,3,2,best,SMOTEENN,0.259483148,0.205492635,0.601936133,0.31543593,0.888436335,0.111563665,0.68456407,0.21543593,0.501444638,0.050494023,0.282554854,0.282554854
,gini,3,auto,6,3,2,random,SMOTEENN,0.1804055,0.218084868,0.541971382,0.103102933,0.980839831,0.019160169,0.896897067,0.103102933,0.193377075,0.019160169,0.1100827,0.1100827
,gini,3,auto,6,3,3,random,RandomOverSampler,0.187102848,0.234032445,0.557582769,0.443500259,0.671665279,0.328334721,0.556499741,0.116850072,0.046464616,0.020006393,0.00443712,0.00443712
,gini,3,auto,6,2,3,best,SMOTEENN,0.259483148,0.205492635,0.601936133,0.31543593,0.888436335,0.111563665,0.68456407,0.21543593,0.501444638,0.050494023,0.282554854,0.282554854
,gini,3,auto,6,3,3,random,SMOTE,0.183347385,0.235415082,0.555848124,0.410538619,0.701157628,0.298842372,0.589461381,0.109566358,0.048689025,0.018524911,0.006254082,0.006254082
,gini,3,auto,6,3,3,best,SMOTEENN,0.259483148,0.205492635,0.601936133,0.31543593,0.888436335,0.111563665,0.68456407,0.21543593,0.501444638,0.050494023,0.282554854,0.282554854
,gini,3,auto,6,2,2,best,SMOTETomek,0.234649343,0.225747726,0.593660576,0.568202875,0.619118278,0.380881722,0.431797125,0.180819677,0.12532297,0.050174881,0.010489792,0.010489792
,gini,5,auto,,2,2,best,None,0.236312537,0.200480194,0.57275528,0.179821172,0.965689387,0.034310613,0.820178828,0.108127804,0.407925741,0.014607885,0.190262748,0.190262748
,gini,3,auto,6,2,2,random,SMOTETomek,0.190170211,0.233472571,0.556483288,0.29233788,0.820628696,0.179371304,0.70766212,0.109970399,0.047101892,0.018101463,0.006254082,0.006254082
,gini,5,auto,,2,2,random,None,0.243037097,0.207813283,0.568116795,0.16185114,0.97438245,0.02561755,0.83814886,0.124708108,0.382118421,0.015350477,0.250223077,0.250223077
,gini,3,auto,6,2,3,random,SMOTETomek,0.190170211,0.233472571,0.556483288,0.29233788,0.820628696,0.179371304,0.70766212,0.109970399,0.047101892,0.018101463,0.006254082,0.006254082
,gini,5,auto,,2,3,best,None,0.236312537,0.200480194,0.57275528,0.179821172,0.965689387,0.034310613,0.820178828,0.108127804,0.407925741,0.014607885,0.190262748,0.190262748
,gini,3,auto,6,3,3,random,SMOTEENN,0.1804055,0.218084868,0.541971382,0.103102933,0.980839831,0.019160169,0.896897067,0.103102933,0.193377075,0.019160169,0.1100827,0.1100827
,gini,3,auto,6,3,2,random,SMOTETomek,0.189852973,0.23349942,0.556430294,0.29233788,0.820522708,0.179477292,0.70766212,0.109970399,0.046995903,0.018207451,0.006254082,0.006254082
,gini,3,auto,6,3,2,best,SMOTETomek,0.234649343,0.225747726,0.593660576,0.568202875,0.619118278,0.380881722,0.431797125,0.180819677,0.12532297,0.050174881,0.010489792,0.010489792
,gini,5,auto,,2,3,random,None,0.243037097,0.207813283,0.568116795,0.16185114,0.97438245,0.02561755,0.83814886,0.124708108,0.382118421,0.015350477,0.250223077,0.250223077
,gini,5,auto,,3,2,best,None,0.234311239,0.200459399,0.572293824,0.179215722,0.965371927,0.034628073,0.820784278,0.100070188,0.408137549,0.012703123,0.189656688,0.189656688
,gini,3,auto,6,2,3,best,SMOTETomek,0.234649343,0.225747726,0.593660576,0.568202875,0.619118278,0.380881722,0.431797125,0.180819677,0.12532297,0.050174881,0.010489792,0.010489792
,gini,5,auto,,3,2,random,None,0.242422119,0.207864738,0.568107175,0.16225518,0.973959169,0.026040831,0.83774482,0.124506088,0.38127186,0.015456297,0.250021056,0.250021056
,gini,3,auto,6,3,3,best,SMOTETomek,0.234649343,0.225747726,0.593660576,0.568202875,0.619118278,0.380881722,0.431797125,0.180819677,0.12532297,0.050174881,0.010489792,0.010489792
,gini,5,auto,,3,3,best,None,0.234311239,0.200459399,0.572293824,0.179215722,0.965371927,0.034628073,0.820784278,0.100070188,0.408137549,0.012703123,0.189656688,0.189656688
,gini,3,auto,6,3,3,random,SMOTETomek,0.189852973,0.23349942,0.556430294,0.29233788,0.820522708,0.179477292,0.70766212,0.109970399,0.046995903,0.018207451,0.006254082,0.006254082
,gini,5,auto,,3,3,random,None,0.242422119,0.207864738,0.568107175,0.16225518,0.973959169,0.026040831,0.83774482,0.124506088,0.38127186,0.015456297,0.250021056,0.250021056
,gini,5,auto,,2,2,random,ClusterCentroids,0.154546719,0.246705239,0.555521511,0.669964296,0.441078726,0.558921274,0.330035704,0.140874607,0.149138887,0.04277067,0.061322591,0.061322591
,gini,5,auto,,2,2,best,ClusterCentroids,0.230821399,0.245642231,0.596640979,0.911620129,0.28166183,0.71833817,0.088379871,0.241131557,0.279756395,0.102444293,0.087573011,0.087573011
,gini,5,auto,,2,3,best,ClusterCentroids,0.230821399,0.245642231,0.596640979,0.911620129,0.28166183,0.71833817,0.088379871,0.241131557,0.279756395,0.102444293,0.087573011,0.087573011
,gini,5,auto,,3,2,random,ClusterCentroids,0.154546348,0.246667091,0.555516532,0.670166316,0.440866749,0.559133251,0.329833684,0.141076627,0.14913855,0.042982647,0.061322591,0.061322591
,gini,5,auto,,3,2,best,ClusterCentroids,0.230820574,0.245483054,0.596641232,0.911620129,0.281662335,0.718337665,0.088379871,0.241131557,0.279121474,0.102655933,0.087573011,0.087573011
,gini,5,auto,,2,3,random,ClusterCentroids,0.154546719,0.246705239,0.555521511,0.669964296,0.441078726,0.558921274,0.330035704,0.140874607,0.149138887,0.04277067,0.061322591,0.061322591
,gini,5,auto,,2,2,random,EditedNearestNeighbours,0.200080456,0.240965526,0.587391012,0.716083494,0.45869853,0.54130147,0.283916506,0.077046599,0.077483366,0.01418124,0.009081754,0.009081754
,gini,5,auto,,2,2,best,EditedNearestNeighbours,0.256286357,0.234260648,0.601231756,0.891243553,0.311219959,0.688780041,0.108756447,0.159601453,0.17444537,0.033453622,0.017957216,0.017957216
,gini,5,auto,,2,3,best,EditedNearestNeighbours,0.256286357,0.234260648,0.601231756,0.891243553,0.311219959,0.688780041,0.108756447,0.159601453,0.17444537,0.033453622,0.017957216,0.017957216
,gini,5,auto,,3,3,best,ClusterCentroids,0.230820574,0.245483054,0.596641232,0.911620129,0.281662335,0.718337665,0.088379871,0.241131557,0.279121474,0.102655933,0.087573011,0.087573011
,gini,5,auto,,3,2,random,EditedNearestNeighbours,0.199985143,0.240966864,0.587338102,0.716083494,0.45859271,0.54140729,0.283916506,0.077046599,0.076954433,0.01418124,0.009081754,0.009081754
,gini,5,auto,,3,2,best,EditedNearestNeighbours,0.256493439,0.233770809,0.601284361,0.891242943,0.31132578,0.68867422,0.108757057,0.159199243,0.173916269,0.032289601,0.017553786,0.017553786
,gini,5,auto,,2,3,random,EditedNearestNeighbours,0.200080456,0.240965526,0.587391012,0.716083494,0.45869853,0.54130147,0.283916506,0.077046599,0.077483366,0.01418124,0.009081754,0.009081754
,gini,5,auto,,3,3,best,EditedNearestNeighbours,0.256493439,0.233770809,0.601284361,0.891242943,0.31132578,0.68867422,0.108757057,0.159199243,0.173916269,0.032289601,0.017553786,0.017553786
,gini,5,auto,,3,3,random,ClusterCentroids,0.154546348,0.246667091,0.555516532,0.670166316,0.440866749,0.559133251,0.329833684,0.141076627,0.14913855,0.042982647,0.061322591,0.061322591
,gini,5,auto,,3,3,random,EditedNearestNeighbours,0.199985143,0.240966864,0.587338102,0.716083494,0.45859271,0.54140729,0.283916506,0.077046599,0.076954433,0.01418124,0.009081754,0.009081754
,gini,5,auto,,2,2,best,InstanceHardnessThreshold,0.29045154,0.230447473,0.620517646,0.642293021,0.598742272,0.401257728,0.357706979,0.281427569,0.169691204,0.072715068,0.028654521,0.028654521
,gini,5,auto,,2,3,best,InstanceHardnessThreshold,0.29045154,0.230447473,0.620517646,0.642293021,0.598742272,0.401257728,0.357706979,0.281427569,0.169691204,0.072715068,0.028654521,0.028654521
,gini,5,auto,,2,2,random,InstanceHardnessThreshold,0.14422892,0.245874123,0.538905157,0.795559828,0.282250486,0.717749514,0.204440172,0.089205652,0.101933025,0.02296801,0.031668345,0.031668345
,gini,5,auto,,2,2,best,NearMiss,0.168311851,0.264177799,0.584048099,0.540473618,0.627622581,0.372377419,0.459526382,0.453178309,0.124890437,0.276908673,0.054923251,0.054923251
,gini,5,auto,,2,3,best,NearMiss,0.168311851,0.264177799,0.584048099,0.540473618,0.627622581,0.372377419,0.459526382,0.453178309,0.124890437,0.276908673,0.054923251,0.054923251
,gini,5,auto,,3,2,random,InstanceHardnessThreshold,0.144914828,0.245770306,0.538915387,0.795157008,0.282673766,0.717326234,0.204842992,0.088802832,0.099181703,0.02254473,0.030862706,0.030862706
,gini,5,auto,,3,2,best,InstanceHardnessThreshold,0.293334687,0.230147426,0.62111976,0.641486161,0.600753358,0.399246642,0.358513839,0.281226769,0.169584374,0.071339911,0.02966157,0.02966157
,gini,5,auto,,2,2,random,NearMiss,0.12030523,0.263084437,0.535684767,0.767566908,0.303802626,0.696197374,0.232433092,0.159021026,0.061189761,0.143125983,0.008265739,0.008265739
,gini,5,auto,,2,3,random,InstanceHardnessThreshold,0.14422892,0.245874123,0.538905157,0.795559828,0.282250486,0.717749514,0.204440172,0.089205652,0.101933025,0.02296801,0.031668345,0.031668345
,gini,5,auto,,3,3,best,InstanceHardnessThreshold,0.293334687,0.230147426,0.62111976,0.641486161,0.600753358,0.399246642,0.358513839,0.281226769,0.169584374,0.071339911,0.02966157,0.02966157
