C,class_weight,fit_intercept,intercept_scaling,solver,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
1,balanced,TRUE,1,liblinear,NeighbourhoodCleaningRule,0.499963841,0.183496933,0.762850307,0.855124661,0.670575954,0.329424046,0.144875339,0.740906344,0.510211724,0.205570613,0.059326803,0.059326803
1,balanced,TRUE,0.1,liblinear,NeighbourhoodCleaningRule,0.499767065,0.183551874,0.76273912,0.85532607,0.670152169,0.329847831,0.14467393,0.740704324,0.509894264,0.204934683,0.059528213,0.059528213
1,,FALSE,3.366666667,liblinear,OneSidedSelection,0.54308716,0.135206231,0.755785943,0.612984223,0.898587663,0.101412337,0.387015777,0.448534896,0.715568173,0.033238112,0.156980683,0.156980683
1,,FALSE,3.366666667,liblinear,RandomUnderSampler,0.52403964,0.156442475,0.773716393,0.800636577,0.746796208,0.253203792,0.199363423,0.562954011,0.52069027,0.085425089,0.064164912,0.064164912
1,,FALSE,5,liblinear,OneSidedSelection,0.54308716,0.135206231,0.755785943,0.612984223,0.898587663,0.101412337,0.387015777,0.448534896,0.715568173,0.033238112,0.156980683,0.156980683
1,,FALSE,5,liblinear,RandomUnderSampler,0.52403964,0.156442475,0.773716393,0.800636577,0.746796208,0.253203792,0.199363423,0.562954011,0.52069027,0.085425089,0.064164912,0.064164912
1,balanced,TRUE,1,liblinear,OneSidedSelection,0.544181079,0.147879208,0.783204361,0.800029906,0.766378816,0.233621184,0.199970094,0.550841954,0.542072997,0.06954568,0.066791785,0.066791785
1,balanced,TRUE,0.1,liblinear,OneSidedSelection,0.543112543,0.148246383,0.78264159,0.799221826,0.766061355,0.233938645,0.200778174,0.552254875,0.538791733,0.070287262,0.065984314,0.065984314
1,balanced,TRUE,1,liblinear,RandomUnderSampler,0.527305537,0.155976666,0.775342763,0.801242638,0.749442888,0.250557112,0.198757362,0.562952791,0.524183343,0.08457836,0.064568342,0.064568342
1,balanced,TRUE,0.1,liblinear,RandomUnderSampler,0.524257902,0.156414905,0.773822213,0.800636577,0.747007848,0.252992152,0.199363423,0.562751991,0.52090191,0.085425089,0.064164912,0.064164912
1,,FALSE,3.366666667,liblinear,TomekLinks,0.543180075,0.135131888,0.755695026,0.612378773,0.89901128,0.10098872,0.387621227,0.448132076,0.71599179,0.0333441,0.157182703,0.157182703
1,,FALSE,5,liblinear,TomekLinks,0.543180075,0.135131888,0.755695026,0.612378773,0.89901128,0.10098872,0.387621227,0.448132076,0.71599179,0.0333441,0.157182703,0.157182703
1,balanced,TRUE,1,liblinear,TomekLinks,0.544521383,0.147821121,0.783362954,0.800029296,0.766696613,0.233303387,0.199970704,0.551043364,0.542496951,0.069439524,0.066791785,0.066791785
1,balanced,TRUE,0.1,liblinear,TomekLinks,0.543502347,0.1481847,0.782848368,0.799423235,0.7662735,0.2337265,0.200576765,0.552254265,0.539427326,0.070074949,0.066186335,0.066186335
1,,FALSE,3.366666667,liblinear,ADASYN,0.53332406,0.157822503,0.779649961,0.843416644,0.715883278,0.284116722,0.156583356,0.565167689,0.509260857,0.080132065,0.058717691,0.058717691
1,,FALSE,3.366666667,liblinear,RandomOverSampler,0.546315518,0.145371328,0.783314716,0.788925509,0.777703922,0.222296078,0.211074491,0.551849004,0.556786871,0.067219152,0.071233178,0.071233178
1,,FALSE,5,liblinear,ADASYN,0.53332406,0.157822503,0.779649961,0.843416644,0.715883278,0.284116722,0.156583356,0.565167689,0.509260857,0.080132065,0.058717691,0.058717691
1,balanced,TRUE,1,liblinear,ADASYN,0.535460856,0.155408399,0.780593225,0.832919528,0.728266922,0.271733078,0.167080472,0.557906558,0.517727812,0.075263162,0.061340291,0.061340291
1,,FALSE,5,liblinear,RandomOverSampler,0.546315518,0.145371328,0.783314716,0.788925509,0.777703922,0.222296078,0.211074491,0.551849004,0.556786871,0.067219152,0.071233178,0.071233178
1,balanced,TRUE,0.1,liblinear,ADASYN,0.53540517,0.155775279,0.780578543,0.833525588,0.727631497,0.272368503,0.166474412,0.558108578,0.515716893,0.075792431,0.060937471,0.060937471
1,,FALSE,3.366666667,liblinear,SMOTE,0.546675883,0.145123607,0.783197633,0.785092618,0.781302647,0.218697353,0.214907382,0.558709146,0.569066377,0.069229229,0.078091489,0.078091489
1,balanced,TRUE,1,liblinear,RandomOverSampler,0.546530868,0.144969738,0.783291444,0.787714608,0.77886828,0.22113172,0.212285392,0.551645152,0.559327226,0.066583895,0.070829137,0.070829137
1,balanced,TRUE,0.1,liblinear,RandomOverSampler,0.546551138,0.145345421,0.78342062,0.788925509,0.777915731,0.222084269,0.211074491,0.551646983,0.556892691,0.067007512,0.071233178,0.071233178
1,,FALSE,5,liblinear,SMOTE,0.546675883,0.145123607,0.783197633,0.785092618,0.781302647,0.218697353,0.214907382,0.558709146,0.569066377,0.069229229,0.078091489,0.078091489
1,balanced,TRUE,1,liblinear,SMOTE,0.547027329,0.144680879,0.783188875,0.783275657,0.783102094,0.216897906,0.216724343,0.557500076,0.571606565,0.069335218,0.078090879,0.078090879
1,balanced,TRUE,0.1,liblinear,SMOTE,0.546430118,0.145094854,0.783048744,0.784689188,0.781408299,0.218591701,0.215310812,0.558709146,0.569278186,0.069335049,0.077889469,0.077889469
1,,FALSE,3.366666667,liblinear,SMOTEENN,0.543190791,0.138488934,0.753602651,0.602903354,0.904301949,0.095698051,0.397096646,0.469524245,0.781515465,0.036837342,0.23385822,0.23385822
1,,FALSE,5,liblinear,SMOTEENN,0.543190791,0.138488934,0.753602651,0.602903354,0.904301949,0.095698051,0.397096646,0.469524245,0.781515465,0.036837342,0.23385822,0.23385822
1,balanced,TRUE,1,liblinear,SMOTEENN,0.551305172,0.139453452,0.776490604,0.711447405,0.841533803,0.158466197,0.288552595,0.529048796,0.750184807,0.059383081,0.198146419,0.198146419
1,balanced,TRUE,0.1,liblinear,SMOTEENN,0.543976638,0.140588918,0.772701341,0.706197931,0.839204751,0.160795249,0.293802069,0.530865757,0.739599095,0.061288515,0.19552626,0.19552626
1,,FALSE,3.366666667,liblinear,SMOTETomek,0.54657569,0.144032259,0.782145565,0.774203058,0.790088071,0.209911929,0.225796942,0.554672404,0.581874143,0.066582885,0.084552473,0.084552473
1,balanced,TRUE,1.733333333,liblinear,None,0.546749905,0.146177621,0.784101199,0.795789313,0.772413085,0.227586915,0.204210687,0.548221185,0.543873453,0.065628822,0.067804327,0.067804327
1,,FALSE,5,liblinear,SMOTETomek,0.54657569,0.144032259,0.782145565,0.774203058,0.790088071,0.209911929,0.225796942,0.554672404,0.581874143,0.066582885,0.084552473,0.084552473
1,balanced,TRUE,1,liblinear,SMOTETomek,0.544947203,0.14438948,0.781742946,0.777631298,0.785854594,0.214145406,0.222368702,0.562344899,0.581979795,0.068911937,0.084146602,0.084146602
1,balanced,TRUE,3.366666667,liblinear,None,0.547050999,0.146158423,0.784255119,0.795991333,0.772518905,0.227481095,0.204008667,0.548221185,0.543979273,0.065628822,0.067804327,0.067804327
1,balanced,TRUE,0.1,liblinear,SMOTETomek,0.544200556,0.144837853,0.781464071,0.778238579,0.784689564,0.215310436,0.221761421,0.560931368,0.577428184,0.069335049,0.082331472,0.082331472
1,balanced,TRUE,5,liblinear,None,0.547050999,0.146154624,0.784255119,0.795991333,0.772518905,0.227481095,0.204008667,0.548221185,0.544085093,0.065628822,0.067804327,0.067804327
1,balanced,FALSE,1,liblinear,None,0.54468716,0.14662788,0.783068543,0.794782874,0.771354211,0.228645789,0.205217126,0.548625225,0.539851112,0.066687528,0.067198877,0.067198877
1,balanced,TRUE,1.733333333,liblinear,ClusterCentroids,0.452873694,0.192474618,0.736411871,0.871263694,0.601560047,0.398439953,0.128736306,0.669089688,0.424996257,0.198054862,0.05266685,0.05266685
1,balanced,TRUE,3.366666667,liblinear,ClusterCentroids,0.453161206,0.192467756,0.736565486,0.871465104,0.601665868,0.398334132,0.128534896,0.668686258,0.425102077,0.198054693,0.05266685,0.05266685
1,balanced,TRUE,5,liblinear,ClusterCentroids,0.453252278,0.192465973,0.73661848,0.871465104,0.601771856,0.398228144,0.128534896,0.668888279,0.425207897,0.197948873,0.05266685,0.05266685
1,balanced,FALSE,1,liblinear,ClusterCentroids,0.449219484,0.192724622,0.73454722,0.867429583,0.601664858,0.398335142,0.132570417,0.666872349,0.424257535,0.198584467,0.05226464,0.05226464
1,balanced,TRUE,1.733333333,liblinear,EditedNearestNeighbours,0.484386691,0.200514669,0.75403791,0.869254478,0.638821342,0.361178658,0.130745522,0.802651897,0.497193496,0.260927987,0.061545363,0.061545363
1,balanced,TRUE,3.366666667,liblinear,EditedNearestNeighbours,0.484386691,0.200544054,0.75403791,0.869254478,0.638821342,0.361178658,0.130745522,0.802651897,0.497193496,0.260927987,0.061545363,0.061545363
1,balanced,TRUE,5,liblinear,EditedNearestNeighbours,0.484293488,0.20055088,0.753985,0.869254478,0.638715522,0.361284478,0.130745522,0.802651897,0.497193496,0.261033807,0.061545363,0.061545363
1,balanced,FALSE,1,liblinear,EditedNearestNeighbours,0.485665668,0.199941126,0.754726046,0.869255089,0.640197004,0.359802996,0.130744911,0.802652507,0.4979339,0.260293234,0.061343343,0.061343343
1,balanced,TRUE,1.733333333,liblinear,InstanceHardnessThreshold,0.460368007,0.232854945,0.740553397,0.873084317,0.608022476,0.391977524,0.126915683,0.827272727,0.550221987,0.316821696,0.104519515,0.104519515
1,balanced,TRUE,3.366666667,liblinear,InstanceHardnessThreshold,0.460004293,0.233212863,0.740336252,0.873285117,0.607387387,0.392612613,0.126714883,0.827474747,0.549904695,0.317139324,0.104318106,0.104318106
1,balanced,TRUE,1.733333333,liblinear,NearMiss,0.397276906,0.22903571,0.708865425,0.764511581,0.65321927,0.34678073,0.235488419,0.531669566,0.496663386,0.209699279,0.110160212,0.110160212
1,balanced,TRUE,5,liblinear,InstanceHardnessThreshold,0.460004293,0.233287233,0.740336252,0.873285117,0.607387387,0.392612613,0.126714883,0.827676768,0.549798875,0.317139324,0.104318106,0.104318106
1,balanced,TRUE,3.366666667,liblinear,NearMiss,0.394831074,0.230874368,0.707590269,0.764713601,0.650466938,0.349533062,0.235286399,0.532072996,0.493593257,0.212239466,0.110160212,0.110160212
1,balanced,FALSE,1,liblinear,InstanceHardnessThreshold,0.463791892,0.227516645,0.742532308,0.872279899,0.612784717,0.387215283,0.127720101,0.826465867,0.554664412,0.309941706,0.105727364,0.105727364
1,balanced,TRUE,5,liblinear,NearMiss,0.394525706,0.231278383,0.707431455,0.764713601,0.650149309,0.349850691,0.235286399,0.532072996,0.492746696,0.212874555,0.110160212,0.110160212
1,balanced,FALSE,1,liblinear,NearMiss,0.424588205,0.209483495,0.722744547,0.759667979,0.685821115,0.314178885,0.240332021,0.521177943,0.532969272,0.176251209,0.113390094,0.113390094
1,balanced,TRUE,1.733333333,liblinear,NeighbourhoodCleaningRule,0.499961718,0.183488843,0.762850391,0.855124661,0.670576122,0.329423878,0.144875339,0.740906344,0.510423365,0.205464793,0.059326803,0.059326803
1,balanced,TRUE,3.366666667,liblinear,NeighbourhoodCleaningRule,0.499961718,0.183484465,0.762850391,0.855124661,0.670576122,0.329423878,0.144875339,0.741108365,0.510423365,0.205464793,0.059326803,0.059326803
1,balanced,TRUE,5,liblinear,NeighbourhoodCleaningRule,0.499961718,0.183484015,0.762850391,0.855124661,0.670576122,0.329423878,0.144875339,0.740906344,0.510423365,0.205464793,0.059326803,0.059326803
1,balanced,FALSE,1,liblinear,NeighbourhoodCleaningRule,0.499767065,0.183555607,0.76273912,0.85532607,0.670152169,0.329847831,0.14467393,0.740704324,0.509788444,0.205040503,0.059528213,0.059528213
1,balanced,TRUE,1.733333333,liblinear,OneSidedSelection,0.54440444,0.147835126,0.783310181,0.800029906,0.766590456,0.233409544,0.199970094,0.550841954,0.542178649,0.06943986,0.067195215,0.067195215
1,balanced,TRUE,1.733333333,liblinear,RandomUnderSampler,0.527517478,0.155919915,0.775448583,0.801242638,0.749654528,0.250345472,0.198757362,0.563154201,0.524289163,0.08457836,0.064770362,0.064770362
1,balanced,TRUE,3.366666667,liblinear,OneSidedSelection,0.544511078,0.147816368,0.783363091,0.800029906,0.766696276,0.233303724,0.199970094,0.550841954,0.542284469,0.06943986,0.067397235,0.067397235
1,balanced,TRUE,3.366666667,liblinear,RandomUnderSampler,0.52780857,0.15589684,0.775602587,0.801444658,0.749760517,0.250239483,0.198555342,0.563154201,0.524500803,0.08447254,0.064770362,0.064770362
1,balanced,TRUE,5,liblinear,OneSidedSelection,0.544332431,0.147812644,0.783262081,0.799827886,0.766696276,0.233303724,0.200172114,0.550841954,0.542284469,0.06943986,0.067598645,0.067598645
1,balanced,TRUE,5,liblinear,RandomUnderSampler,0.52769966,0.15589229,0.775549593,0.801444658,0.749654528,0.250345472,0.198555342,0.563154201,0.524500803,0.08447254,0.064770362,0.064770362
1,balanced,FALSE,1,liblinear,OneSidedSelection,0.543100837,0.148271026,0.78264159,0.799221826,0.766061355,0.233938645,0.200778174,0.552254875,0.538368452,0.070075285,0.066186335,0.066186335
1,balanced,FALSE,1,liblinear,RandomUnderSampler,0.52403964,0.156442475,0.773716393,0.800636577,0.746796208,0.253203792,0.199363423,0.562954011,0.52069027,0.085425089,0.064164912,0.064164912
1,balanced,TRUE,1.733333333,liblinear,TomekLinks,0.544630986,0.147777331,0.783415864,0.800029296,0.766802433,0.233197567,0.199970704,0.551245384,0.542708591,0.069439355,0.067195825,0.067195825
1,balanced,TRUE,3.366666667,liblinear,TomekLinks,0.544739949,0.147758781,0.783468774,0.800029296,0.766908253,0.233091747,0.199970704,0.551245384,0.542814411,0.069439524,0.067397846,0.067397846
1,balanced,TRUE,5,liblinear,TomekLinks,0.544739949,0.147754991,0.783468774,0.800029296,0.766908253,0.233091747,0.199970704,0.551245384,0.542814411,0.069439524,0.067599255,0.067599255
1,balanced,FALSE,1,liblinear,TomekLinks,0.543389715,0.148208937,0.782795458,0.799423235,0.76616768,0.23383232,0.200576765,0.552254265,0.539215686,0.070180769,0.066388355,0.066388355
1,balanced,TRUE,1.733333333,liblinear,ADASYN,0.535370464,0.155367421,0.780545125,0.832717507,0.728372742,0.271627258,0.167282493,0.558107968,0.517939452,0.075368982,0.061340291,0.061340291
1,balanced,TRUE,1.733333333,liblinear,RandomOverSampler,0.546712584,0.144925515,0.783392149,0.787916018,0.77886828,0.22113172,0.212083982,0.551645152,0.559750507,0.066689715,0.071030547,0.071030547
1,balanced,TRUE,3.366666667,liblinear,ADASYN,0.535295094,0.155350235,0.78049733,0.832516098,0.728478563,0.271521437,0.167483902,0.558107968,0.518468721,0.075580959,0.061340291,0.061340291
1,balanced,TRUE,3.366666667,liblinear,RandomOverSampler,0.546894388,0.144908048,0.783493159,0.788118038,0.77886828,0.22113172,0.211881962,0.551846562,0.559962315,0.066795535,0.071030547,0.071030547
1,balanced,TRUE,5,liblinear,ADASYN,0.535295094,0.155346401,0.78049733,0.832516098,0.728478563,0.271521437,0.167483902,0.558107968,0.518468721,0.075580959,0.061340291,0.061340291
1,balanced,FALSE,1,liblinear,ADASYN,0.535505379,0.15580123,0.780631148,0.833524978,0.727737317,0.272262683,0.166475022,0.558108578,0.515504917,0.075792431,0.060736062,0.060736062
1,balanced,TRUE,1.733333333,liblinear,SMOTE,0.546956574,0.144632826,0.783140859,0.783073637,0.783208082,0.216791918,0.216926363,0.557097257,0.572135833,0.069017421,0.078292288,0.078292288
1,balanced,TRUE,5,liblinear,RandomOverSampler,0.546894388,0.144904323,0.783493159,0.788118038,0.77886828,0.22113172,0.211881962,0.551846562,0.559962315,0.066795535,0.071030547,0.071030547
1,balanced,FALSE,1,liblinear,RandomOverSampler,0.546315518,0.145371328,0.783314716,0.788925509,0.777703922,0.222296078,0.211074491,0.551849004,0.556786871,0.067219152,0.071233178,0.071233178
1,balanced,TRUE,3.366666667,liblinear,SMOTE,0.547136503,0.144612473,0.783241564,0.783275047,0.783208082,0.216791918,0.216724953,0.557097257,0.572241653,0.068911432,0.078292288,0.078292288
1,balanced,TRUE,5,liblinear,SMOTE,0.547136503,0.144608123,0.783241564,0.783275047,0.783208082,0.216791918,0.216724953,0.557097257,0.572453462,0.068911432,0.078292288,0.078292288
1,balanced,FALSE,1,liblinear,SMOTE,0.546675883,0.145123607,0.783197633,0.785092618,0.781302647,0.218697353,0.214907382,0.558709146,0.569066377,0.069229229,0.078091489,0.078091489
1,balanced,TRUE,1.733333333,liblinear,SMOTEENN,0.552168359,0.139279222,0.776812821,0.711244774,0.842380868,0.157619132,0.288755226,0.529451616,0.751138029,0.058853812,0.197944399,0.197944399
1,balanced,TRUE,3.366666667,liblinear,SMOTEENN,0.551988029,0.139201374,0.7767122,0.711043364,0.842381036,0.157618964,0.288956636,0.530865757,0.751561477,0.05853652,0.197944399,0.197944399
1,balanced,TRUE,5,liblinear,SMOTEENN,0.55211899,0.139183467,0.77676511,0.711043364,0.842486857,0.157513143,0.288956636,0.530865757,0.751667298,0.05853652,0.197944399,0.197944399
1,balanced,FALSE,1,liblinear,SMOTEENN,0.543449754,0.140654288,0.772398616,0.705592481,0.839204751,0.160795249,0.294407519,0.530664347,0.739387286,0.061288515,0.19552626,0.19552626
1,balanced,TRUE,1.733333333,liblinear,SMOTETomek,0.545057193,0.144337826,0.781795551,0.777630688,0.785960414,0.214039586,0.222369312,0.562949129,0.582614716,0.068382837,0.084146602,0.084146602
1,balanced,FALSE,0.1,liblinear,None,0.54468716,0.14662788,0.783068543,0.794782874,0.771354211,0.228645789,0.205217126,0.548625225,0.539851112,0.066687528,0.067198877,0.067198877
1,balanced,TRUE,3.366666667,liblinear,SMOTETomek,0.545535496,0.144316105,0.782049955,0.778033507,0.786066403,0.213933597,0.221966493,0.562949129,0.583143816,0.068488657,0.083944582,0.083944582
1,balanced,FALSE,1.733333333,liblinear,None,0.54468716,0.14662788,0.783068543,0.794782874,0.771354211,0.228645789,0.205217126,0.548625225,0.539851112,0.066687528,0.067198877,0.067198877
1,balanced,TRUE,5,liblinear,SMOTETomek,0.54565006,0.144311862,0.782102865,0.778033507,0.786172223,0.213827777,0.221966493,0.562949129,0.583037828,0.068488657,0.083944582,0.083944582
1,balanced,FALSE,1,liblinear,SMOTETomek,0.544202411,0.144868884,0.781464071,0.778238579,0.784689564,0.215310436,0.221761421,0.561133388,0.577322364,0.069335049,0.082533492,0.082533492
1,balanced,FALSE,3.366666667,liblinear,None,0.54468716,0.14662788,0.783068543,0.794782874,0.771354211,0.228645789,0.205217126,0.548625225,0.539851112,0.066687528,0.067198877,0.067198877
1,balanced,FALSE,5,liblinear,None,0.54468716,0.14662788,0.783068543,0.794782874,0.771354211,0.228645789,0.205217126,0.548625225,0.539851112,0.066687528,0.067198877,0.067198877
1,balanced,FALSE,1.733333333,liblinear,ClusterCentroids,0.449219484,0.192724622,0.73454722,0.867429583,0.601664858,0.398335142,0.132570417,0.666872349,0.424257535,0.198584467,0.05226464,0.05226464
1,balanced,FALSE,0.1,liblinear,ClusterCentroids,0.449219484,0.192724622,0.73454722,0.867429583,0.601664858,0.398335142,0.132570417,0.666872349,0.424257535,0.198584467,0.05226464,0.05226464
1,balanced,FALSE,5,liblinear,ClusterCentroids,0.449219484,0.192724622,0.73454722,0.867429583,0.601664858,0.398335142,0.132570417,0.666872349,0.424257535,0.198584467,0.05226464,0.05226464
1,balanced,FALSE,3.366666667,liblinear,ClusterCentroids,0.449219484,0.192724622,0.73454722,0.867429583,0.601664858,0.398335142,0.132570417,0.666872349,0.424257535,0.198584467,0.05226464,0.05226464
1,balanced,FALSE,1.733333333,liblinear,EditedNearestNeighbours,0.485665668,0.199941126,0.754726046,0.869255089,0.640197004,0.359802996,0.130744911,0.802652507,0.4979339,0.260293234,0.061343343,0.061343343
1,balanced,FALSE,0.1,liblinear,EditedNearestNeighbours,0.485665668,0.199941126,0.754726046,0.869255089,0.640197004,0.359802996,0.130744911,0.802652507,0.4979339,0.260293234,0.061343343,0.061343343
1,balanced,FALSE,5,liblinear,EditedNearestNeighbours,0.485665668,0.199941126,0.754726046,0.869255089,0.640197004,0.359802996,0.130744911,0.802652507,0.4979339,0.260293234,0.061343343,0.061343343
1,balanced,FALSE,3.366666667,liblinear,EditedNearestNeighbours,0.485665668,0.199941126,0.754726046,0.869255089,0.640197004,0.359802996,0.130744911,0.802652507,0.4979339,0.260293234,0.061343343,0.061343343
1,balanced,FALSE,1.733333333,liblinear,InstanceHardnessThreshold,0.463791892,0.227516645,0.742532308,0.872279899,0.612784717,0.387215283,0.127720101,0.826465867,0.554664412,0.309941706,0.105727364,0.105727364
1,balanced,FALSE,0.1,liblinear,InstanceHardnessThreshold,0.463791892,0.227516645,0.742532308,0.872279899,0.612784717,0.387215283,0.127720101,0.826465867,0.554664412,0.309941706,0.105727364,0.105727364
1,balanced,FALSE,1.733333333,liblinear,NearMiss,0.424588205,0.209483495,0.722744547,0.759667979,0.685821115,0.314178885,0.240332021,0.521177943,0.532969272,0.176251209,0.113390094,0.113390094
1,balanced,FALSE,0.1,liblinear,NearMiss,0.424588205,0.209483495,0.722744547,0.759667979,0.685821115,0.314178885,0.240332021,0.521177943,0.532969272,0.176251209,0.113390094,0.113390094
1,balanced,FALSE,3.366666667,liblinear,InstanceHardnessThreshold,0.463791892,0.227516645,0.742532308,0.872279899,0.612784717,0.387215283,0.127720101,0.826465867,0.554664412,0.309941706,0.105727364,0.105727364
