C,cache_size,class_weight,decision_function_shape,gamma,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
7.896842105,2048,,ovr,0.527052632,rbf,ClusterCentroids,0.671678607,0.741622575,0.60173464,0.39826536,0.258377425,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,EditedNearestNeighbours,0.625279318,0.371869489,0.878689147,0.121310853,0.628130511,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,EditedNearestNeighbours,0.582799971,0.267813051,0.897786891,0.102213109,0.732186949,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,InstanceHardnessThreshold,0.564338456,0.792768959,0.335907952,0.664092048,0.207231041,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,InstanceHardnessThreshold,0.573197387,0.814285714,0.332109061,0.667890939,0.185714286,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,NearMiss,0.652023282,0.795326279,0.508720286,0.491279714,0.204673721,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,NearMiss,0.640340245,0.804761905,0.475918584,0.524081416,0.195238095,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,InstanceHardnessThreshold,0.577834485,0.835978836,0.319690134,0.680309866,0.164021164,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,InstanceHardnessThreshold,0.57603875,0.843209877,0.308867624,0.691132376,0.156790123,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,NeighbourhoodCleaningRule,0.635022362,0.388800705,0.881244019,0.118755981,0.611199295,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,NeighbourhoodCleaningRule,0.631090605,0.388888889,0.873292322,0.126707678,0.611111111,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,NearMiss,0.630725593,0.848236332,0.413214855,0.586785145,0.151763668,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,NearMiss,0.624511025,0.896296296,0.352725754,0.647274246,0.103703704,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,OneSidedSelection,0.577356101,0.212345679,0.942366522,0.057633478,0.787654321,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,RandomUnderSampler,0.66185797,0.670458554,0.653257386,0.346742614,0.329541446,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,OneSidedSelection,0.564978186,0.18377425,0.946182122,0.053817878,0.81622575,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,RandomUnderSampler,0.672656515,0.709259259,0.636053771,0.363946229,0.290740741,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,NeighbourhoodCleaningRule,0.608125195,0.330864198,0.885386193,0.114613807,0.669135802,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,NeighbourhoodCleaningRule,0.57098065,0.24638448,0.895576821,0.104423179,0.75361552,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,TomekLinks,0.582693476,0.21984127,0.945545682,0.054454318,0.78015873,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,TomekLinks,0.564060319,0.181305115,0.946815524,0.053184476,0.818694885,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,ADASYN,0.576469794,0.277425044,0.875514544,0.124485456,0.722574956,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,ADASYN,0.566552197,0.255996473,0.877107921,0.122892079,0.744003527,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,OneSidedSelection,0.54376231,0.133068783,0.954455837,0.045544163,0.866931217,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,RandomUnderSampler,0.669482081,0.714373898,0.624590264,0.375409736,0.285626102,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,OneSidedSelection,0.538011822,0.111375661,0.964647984,0.035352016,0.888624339,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,RandomUnderSampler,0.657661283,0.716843034,0.598479532,0.401520468,0.283156966,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,RandomOverSampler,0.574248627,0.265343915,0.883153338,0.116846662,0.734656085,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,RandomOverSampler,0.55233108,0.214814815,0.889847346,0.110152654,0.785185185,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,TomekLinks,0.547740142,0.140388007,0.955092276,0.044907724,0.859611993,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,TomekLinks,0.53904205,0.113756614,0.964327485,0.035672515,0.886243386,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,SMOTE,0.559667772,0.211992945,0.907342599,0.092657401,0.788007055,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,SMOTE,0.542800098,0.171252205,0.914347991,0.085652009,0.828747795,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,ADASYN,0.56444917,0.24638448,0.88251386,0.11748614,0.75361552,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,ADASYN,0.562233024,0.23686067,0.887605377,0.112394623,0.76313933,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,RandomOverSampler,0.541495152,0.183597884,0.89939242,0.10060758,0.816402116,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,RandomOverSampler,0.521439035,0.1329806,0.909897471,0.090102529,0.8670194,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,SMOTEENN,0.556642279,0.176014109,0.937270449,0.062729551,0.823985891,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,SMOTEENN,0.548445314,0.152292769,0.944597858,0.055402142,0.847707231,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,SMOTE,0.527427744,0.135097002,0.919758487,0.080241513,0.864902998,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,SMOTE,0.525690067,0.125573192,0.925806942,0.074193058,0.874426808,0,0,0,0,0
7.896842105,2048,,ovr,0.211421053,rbf,SMOTETomek,0.565208729,0.224338624,0.906078833,0.093921167,0.775661376,0,0,0,0,0
7.896842105,2048,,ovr,0.316631579,rbf,SMOTETomek,0.54094217,0.169135802,0.912748538,0.087251462,0.830864198,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,SMOTEENN,0.532868619,0.116049383,0.949687856,0.050312144,0.883950617,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,None,0.526613039,0.079982363,0.973243715,0.026756285,0.920017637,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,None,0.521216509,0.06313933,0.979293689,0.020706311,0.93686067,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,SMOTEENN,0.531482916,0.108818342,0.95414749,0.04585251,0.891181658,0,0,0,0,0
7.896842105,2048,,ovr,0.421842105,rbf,SMOTETomek,0.526121111,0.132804233,0.919437989,0.080562011,0.867195767,0,0,0,0,0
7.896842105,2048,,ovr,0.527052632,rbf,SMOTETomek,0.524462798,0.125661376,0.923264221,0.076735779,0.874338624,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,None,0.506271698,0.031657848,0.980885547,0.019114453,0.968342152,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,None,0.506908137,0.031657848,0.982158426,0.017841574,0.968342152,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,ClusterCentroids,0.674885277,0.737213404,0.61255715,0.38744285,0.262786596,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,ClusterCentroids,0.671903454,0.722663139,0.621143769,0.378856231,0.277336861,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,EditedNearestNeighbours,0.560560703,0.209964727,0.91115668,0.08884332,0.790035273,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,EditedNearestNeighbours,0.547825625,0.166666667,0.928984583,0.071015417,0.833333333,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,ClusterCentroids,0.667692843,0.708201058,0.627184628,0.372815372,0.291798942,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,ClusterCentroids,0.660223243,0.684038801,0.636407686,0.363592314,0.315961199,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,EditedNearestNeighbours,0.528450799,0.116137566,0.940764031,0.059235969,0.883862434,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,EditedNearestNeighbours,0.516772571,0.089594356,0.943950786,0.056049214,0.910405644,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,InstanceHardnessThreshold,0.569178882,0.845767196,0.292590567,0.707409433,0.154232804,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,InstanceHardnessThreshold,0.56583538,0.85308642,0.27858434,0.72141566,0.14691358,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,NearMiss,0.609374404,0.908377425,0.310371383,0.689628617,0.091622575,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,NearMiss,0.597741239,0.929982363,0.265500114,0.734499886,0.070017637,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,InstanceHardnessThreshold,0.559028252,0.857936508,0.260119997,0.739880003,0.142063492,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,InstanceHardnessThreshold,0.558748513,0.87010582,0.247391205,0.752608795,0.12989418,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,NeighbourhoodCleaningRule,0.55088272,0.190917108,0.910848333,0.089151667,0.809082892,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,NeighbourhoodCleaningRule,0.539210864,0.152292769,0.926128959,0.073871041,0.847707231,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,NearMiss,0.577826004,0.946825397,0.208826612,0.791173388,0.053174603,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,NearMiss,0.56867016,0.949206349,0.188133971,0.811866029,0.050793651,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,OneSidedSelection,0.530825169,0.08968254,0.971967798,0.028032202,0.91031746,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,RandomUnderSampler,0.660875126,0.746472663,0.575277588,0.424722412,0.253527337,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,OneSidedSelection,0.522132098,0.065608466,0.97865573,0.02134427,0.934391534,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,RandomUnderSampler,0.648011949,0.751322751,0.544701147,0.455298853,0.248677249,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,NeighbourhoodCleaningRule,0.526941343,0.118518519,0.935364168,0.064635832,0.881481481,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,NeighbourhoodCleaningRule,0.518876358,0.099206349,0.938546366,0.061453634,0.900793651,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,TomekLinks,0.533206121,0.094444444,0.971967798,0.028032202,0.905555556,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,TomekLinks,0.519822452,0.060670194,0.97897471,0.02102529,0.939329806,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,OneSidedSelection,0.508581344,0.03659612,0.980566568,0.019433432,0.96340388,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,ADASYN,0.549876543,0.205467372,0.894285714,0.105714286,0.794532628,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,RandomUnderSampler,0.645535092,0.773104056,0.517966127,0.482033873,0.226895944,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,OneSidedSelection,0.507824485,0.034126984,0.981521987,0.018478013,0.965873016,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,RandomUnderSampler,0.640867784,0.789858907,0.491876661,0.508123339,0.210141093,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,ADASYN,0.529682835,0.159347443,0.900018227,0.099981773,0.840652557,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,RandomOverSampler,0.525061686,0.128130511,0.921992861,0.078007139,0.871869489,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,TomekLinks,0.51105048,0.041534392,0.980566568,0.019433432,0.958465608,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,RandomOverSampler,0.517277664,0.103968254,0.930587074,0.069412926,0.896031746,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,TomekLinks,0.507983216,0.034126984,0.981839447,0.018160553,0.965873016,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,SMOTE,0.526691392,0.118342152,0.935040632,0.064959368,0.881657848,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,ADASYN,0.522662971,0.14021164,0.905114301,0.094885699,0.85978836,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,ADASYN,0.52116035,0.133068783,0.909251918,0.090748082,0.866931217,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,SMOTE,0.521606246,0.106261023,0.93695147,0.06304853,0.893738977,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,RandomOverSampler,0.510243665,0.087037037,0.933450292,0.066549708,0.912962963,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,RandomOverSampler,0.508498392,0.082275132,0.934721653,0.065278347,0.917724868,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,SMOTEENN,0.532148849,0.103791887,0.96050581,0.03949419,0.896208113,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,SMOTE,0.52145587,0.101499118,0.941412622,0.058587378,0.898500882,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,SMOTEENN,0.526712488,0.089417989,0.964006987,0.035993013,0.910582011,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,SMOTE,0.518637039,0.094268078,0.943006,0.056994,0.905731922,0,0,0,0,0
7.896842105,2048,,ovr,0.632263158,rbf,SMOTETomek,0.525173582,0.120723104,0.92962406,0.07037594,0.879276896,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,None,0.507067627,0.031657848,0.982477406,0.017522594,0.968342152,0,0,0,0,0
7.896842105,2048,,ovr,0.737473684,rbf,SMOTETomek,0.519261031,0.106349206,0.932172856,0.067827144,0.893650794,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,SMOTEENN,0.518011822,0.07010582,0.965917825,0.034082175,0.92989418,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,SMOTEENN,0.514957174,0.060493827,0.969420521,0.030579479,0.939506173,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,None,0.505833059,0.029188713,0.982477406,0.017522594,0.970811287,0,0,0,0,0
7.896842105,2048,,ovr,0.842684211,rbf,SMOTETomek,0.517875328,0.099118166,0.93663249,0.06336751,0.900881834,0,0,0,0,0
7.896842105,2048,,ovr,0.947894737,rbf,SMOTETomek,0.517957731,0.096737213,0.939178249,0.060821751,0.903262787,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,ClusterCentroids,0.654241665,0.666666667,0.641816663,0.358183337,0.333333333,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,EditedNearestNeighbours,0.50970102,0.075132275,0.944269765,0.055730235,0.924867725,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,ClusterCentroids,0.649802832,0.649823633,0.649782031,0.350217969,0.350176367,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,EditedNearestNeighbours,0.506167903,0.065520282,0.946815524,0.053184476,0.934479718,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,ClusterCentroids,0.647391458,0.635449735,0.659333181,0.340666819,0.364550265,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,EditedNearestNeighbours,0.503665772,0.058289242,0.949042303,0.050957697,0.941710758,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,InstanceHardnessThreshold,0.561722615,0.893915344,0.229529885,0.770470115,0.106084656,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,ClusterCentroids,0.642463819,0.616049383,0.668878256,0.331121744,0.383950617,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,NearMiss,0.567153574,0.958906526,0.175400623,0.824599377,0.041093474,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,InstanceHardnessThreshold,0.559653216,0.903791887,0.215514544,0.784485456,0.096208113,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,EditedNearestNeighbours,0.502908914,0.055820106,0.949997722,0.050002278,0.944179894,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,NearMiss,0.560933478,0.96366843,0.158198527,0.841801473,0.03633157,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,NeighbourhoodCleaningRule,0.509741315,0.079982363,0.939500266,0.060499734,0.920017637,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,InstanceHardnessThreshold,0.555859683,0.918165785,0.193553581,0.806446419,0.081834215,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,NeighbourhoodCleaningRule,0.505570998,0.07037037,0.940771626,0.059228374,0.92962963,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,NearMiss,0.552269014,0.966049383,0.138488646,0.861511354,0.033950617,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,InstanceHardnessThreshold,0.551551944,0.927689594,0.175414293,0.824585707,0.072310406,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,OneSidedSelection,0.507983216,0.034126984,0.981839447,0.018160553,0.965873016,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,RandomUnderSampler,0.636355282,0.80952381,0.463186755,0.536813245,0.19047619,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,OneSidedSelection,0.505673569,0.029188713,0.982158426,0.017841574,0.970811287,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,NeighbourhoodCleaningRule,0.504099854,0.065520282,0.942679426,0.057320574,0.934479718,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,RandomUnderSampler,0.626105542,0.833597884,0.4186132,0.5813868,0.166402116,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,TomekLinks,0.507983216,0.034126984,0.981839447,0.018160553,0.965873016,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,TomekLinks,0.505673569,0.029188713,0.982158426,0.017841574,0.970811287,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,ADASYN,0.520212062,0.120987654,0.91943647,0.08056353,0.879012346,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,RandomUnderSampler,0.615277419,0.845679012,0.384875826,0.615124174,0.154320988,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,RandomOverSampler,0.503372657,0.072663139,0.934082175,0.065917825,0.927336861,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,ADASYN,0.513651511,0.101499118,0.925803904,0.074196096,0.898500882,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,RandomUnderSampler,0.614216054,0.867107584,0.361324523,0.638675477,0.132892416,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,RandomOverSampler,0.498841548,0.062962963,0.934720134,0.065279866,0.937037037,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,SMOTE,0.511922019,0.077336861,0.946507177,0.053492823,0.922663139,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,ADASYN,0.50789845,0.08712522,0.928671679,0.071328321,0.91287478,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,RandomOverSampler,0.496735483,0.058112875,0.935358092,0.064641908,0.941887125,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,SMOTE,0.51148414,0.074867725,0.948100554,0.051899446,0.925132275,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,ADASYN,0.504760639,0.07989418,0.929627098,0.070372902,0.92010582,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,RandomOverSampler,0.496735483,0.058112875,0.935358092,0.064641908,0.941887125,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,SMOTEENN,0.515901496,0.062698413,0.96910458,0.03089542,0.937301587,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,SMOTE,0.509103187,0.07010582,0.948100554,0.051899446,0.92989418,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,SMOTEENN,0.514156983,0.057936508,0.970377459,0.029622541,0.942063492,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,SMOTE,0.509898357,0.07010582,0.949690894,0.050309106,0.92989418,0,0,0,0,0
7.896842105,2048,,ovr,1.053105263,rbf,SMOTETomek,0.515249741,0.089417989,0.941081492,0.058918508,0.910582011,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,SMOTEENN,0.514633933,0.057936508,0.971331359,0.028668641,0.942063492,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.158315789,rbf,SMOTETomek,0.51183354,0.079717813,0.943949267,0.056050733,0.920282187,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,SMOTEENN,0.514400395,0.055555556,0.973245234,0.026754766,0.944444444,0,0,0,0,0
7.896842105,2048,,ovr,1.263526316,rbf,SMOTETomek,0.509611318,0.074955908,0.944266727,0.055733273,0.925044092,0,0,0,0,0
7.896842105,2048,,ovr,1.684368421,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,ClusterCentroids,0.65255715,0.619047619,0.686066682,0.313933318,0.380952381,0,0,0,0,0
7.896842105,2048,,ovr,1.368736842,rbf,SMOTETomek,0.507345004,0.07010582,0.944584188,0.055415812,0.92989418,0,0,0,0,0
7.896842105,2048,,ovr,1.789578947,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,ClusterCentroids,0.61963503,0.508641975,0.730628085,0.269371915,0.491358025,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
7.896842105,2048,,ovr,1.684368421,rbf,ClusterCentroids,0.558964752,0.32680776,0.791121744,0.208878256,0.67319224,0,0,0,0,0
7.896842105,2048,,ovr,1.684368421,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
7.896842105,2048,,ovr,1.789578947,rbf,ClusterCentroids,0.542852206,0.261111111,0.824593301,0.175406699,0.738888889,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,InstanceHardnessThreshold,0.548445609,0.927513228,0.16937799,0.83062201,0.072486772,0,0,0,0,0
7.896842105,2048,,ovr,1.789578947,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,InstanceHardnessThreshold,0.54199881,0.92989418,0.15410344,0.84589656,0.07010582,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
7.896842105,2048,,ovr,1.684368421,rbf,InstanceHardnessThreshold,0.537883724,0.946825397,0.128942052,0.871057948,0.053174603,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
7.896842105,2048,,ovr,1.684368421,rbf,NearMiss,0.54781014,0.966049383,0.129570897,0.870429103,0.033950617,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
7.896842105,2048,,ovr,1.789578947,rbf,InstanceHardnessThreshold,0.535131811,0.949294533,0.120969089,0.879030911,0.050705467,0,0,0,0,0
7.896842105,2048,,ovr,1.789578947,rbf,NearMiss,0.54781014,0.966049383,0.129570897,0.870429103,0.033950617,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,RandomUnderSampler,0.603725939,0.888800705,0.318651173,0.681348827,0.111199295,0,0,0,0,0
7.896842105,2048,,ovr,1.684368421,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,RandomUnderSampler,0.600052826,0.905643739,0.294461912,0.705538088,0.094356261,0,0,0,0,0
7.896842105,2048,,ovr,1.473947368,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.789578947,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
7.896842105,2048,,ovr,1.579157895,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
7.896842105,2048,,ovr,1.684368421,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
