alpha,binarize,fit_prior,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff,
0.6,10,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022391955
0.6,10,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.170921961
0.6,8.888888889,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.127170245
0.6,10,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.148261229
0.6,10,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.080174287
0.6,8.888888889,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.158826033
0.6,8.888888889,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.128483057
0.6,10,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.081764301
0.6,8.888888889,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.116727273
0.6,10,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.049280326
0.6,8.888888889,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028017044
0.6,10,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.029178222
0.6,8.888888889,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.047741652
0.6,10,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.027268966
0.6,8.888888889,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028506835
0.6,10,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013358434
0.6,8.888888889,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01950566
0.7,1.111111111,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.068431377
0.7,1.111111111,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.073405186
0.6,10,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.025701682
0.6,8.888888889,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017150323
0.7,2.222222222,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.068971157
0.6,10,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017606338
0.6,8.888888889,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.011341015
0.7,2.222222222,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.128479083
0.7,3.333333333,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.120818297
0.7,3.333333333,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.104828437
0.7,4.444444444,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.133758227
0.7,4.444444444,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.129765749
0.7,1.111111111,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00294288
0.7,1.111111111,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002913316
0.7,2.222222222,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002937317
0.7,1.111111111,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.016742229
0.7,2.222222222,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002885818
0.7,1.111111111,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013475815
0.7,3.333333333,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002877235
0.7,4.444444444,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002967199
0.7,2.222222222,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.027865728
0.7,4.444444444,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002894958
0.7,3.333333333,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.003515482
0.7,2.222222222,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01658392
0.7,3.333333333,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.022996346
0.7,4.444444444,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.035092274
0.7,4.444444444,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.038717349
0.7,3.333333333,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.038563172
0.7,1.111111111,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01086847
0.7,1.111111111,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016412576
0.7,2.222222222,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.0068446
0.7,2.222222222,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009874741
0.7,4.444444444,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006810506
0.7,3.333333333,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002833605
0.7,3.333333333,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002811988
0.7,4.444444444,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00279808
0.7,1.111111111,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002845208
0.7,1.111111111,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002848784
0.7,2.222222222,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002814134
0.7,4.444444444,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002801259
0.7,2.222222222,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002843698
0.7,3.333333333,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002867699
0.7,3.333333333,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002805789
0.7,4.444444444,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002808253
0.7,1.111111111,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.035344919
0.7,1.111111111,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009472291
0.7,2.222222222,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.014727672
0.7,2.222222222,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.02439189
0.7,4.444444444,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.006757816
0.7,3.333333333,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.006539504
0.7,3.333333333,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.04655838
0.7,4.444444444,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.045819441
0.7,1.111111111,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.014670213
0.7,1.111111111,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01682965
0.7,2.222222222,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.011011124
0.7,3.333333333,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.010887782
0.7,4.444444444,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.013201078
0.7,1.111111111,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00754722
0.7,2.222222222,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016235034
0.7,3.333333333,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022172848
0.7,2.222222222,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.015318076
0.7,4.444444444,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.024537643
0.7,1.111111111,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017975251
0.7,2.222222222,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022708416
0.7,3.333333333,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.004144907
0.7,3.333333333,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.007991393
0.7,4.444444444,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013340155
0.7,4.444444444,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.024404049
0.7,1.111111111,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.032937288
0.7,2.222222222,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.053652922
0.7,1.111111111,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.031273127
0.7,4.444444444,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.022349675
0.7,3.333333333,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028376023
0.7,2.222222222,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.027447144
0.7,3.333333333,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.02728653
0.7,4.444444444,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.039906184
0.7,1.111111111,TRUE,ADASYN,0,0,0.5,0,1,0,1,0,1,0,1,1,0.197650671
0.7,2.222222222,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.15578413
0.7,1.111111111,FALSE,ADASYN,0,0,0.5,0,1,0,1,0,1,0,1,1,0.158067862
0.7,4.444444444,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.174712976
0.7,3.333333333,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.127672672
0.7,1.111111111,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.108997822
0.7,2.222222222,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.143210808
0.7,3.333333333,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.134086927
0.7,2.222222222,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.151167552
0.7,4.444444444,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.152249575
0.7,1.111111111,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.100817521
0.7,4.444444444,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.126671076
0.7,3.333333333,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.127765338
0.7,2.222222222,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.158991575
0.7,3.333333333,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.101347367
0.7,4.444444444,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.099635204
0.7,1.111111111,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.057206392
0.7,2.222222222,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.03300182
0.7,1.111111111,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.053358316
0.7,4.444444444,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.083386898
0.7,3.333333333,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.051594973
0.7,3.333333333,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.10819761
0.7,2.222222222,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.051870505
0.7,4.444444444,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.076881011
0.7,1.111111111,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.021670977
0.7,2.222222222,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020437161
0.7,4.444444444,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.047137578
0.7,1.111111111,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019228299
0.7,3.333333333,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009226561
0.7,2.222222222,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01480484
0.7,3.333333333,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.048933665
0.7,4.444444444,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.043900251
0.7,1.111111111,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028569063
0.7,5.555555556,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.120736043
0.7,2.222222222,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.027911027
0.7,3.333333333,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.021858931
0.7,4.444444444,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.018453836
0.7,1.111111111,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.03343153
0.7,3.333333333,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019217332
0.7,2.222222222,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.023464839
0.7,5.555555556,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.095006466
0.7,6.666666667,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.133876324
0.7,4.444444444,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019120932
0.7,6.666666667,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.121414423
0.7,7.777777778,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.127572378
0.7,7.777777778,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.084227641
0.7,8.888888889,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.085372925
0.7,8.888888889,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.095927636
0.7,5.555555556,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002878745
0.7,5.555555556,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002845367
0.7,7.777777778,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002845049
0.7,6.666666667,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002850612
0.7,6.666666667,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002818982
0.7,7.777777778,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002831459
0.7,5.555555556,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.050781965
0.7,8.888888889,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.005125364
0.7,5.555555556,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.035338481
0.7,7.777777778,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.009631475
0.7,6.666666667,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.044601997
0.7,6.666666667,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.041274389
0.7,8.888888889,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002830903
0.7,7.777777778,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019105752
0.7,8.888888889,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.021433353
0.7,8.888888889,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.043648243
0.7,5.555555556,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.008278608
0.7,5.555555556,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009954135
0.7,7.777777778,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01099666
0.7,6.666666667,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002856493
0.7,7.777777778,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002940893
0.7,6.666666667,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002934138
0.7,8.888888889,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006931146
0.7,8.888888889,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002833366
0.7,5.555555556,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002908389
0.7,5.555555556,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002974987
0.7,7.777777778,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002865076
0.7,7.777777778,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002838294
0.7,6.666666667,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002826532
0.7,6.666666667,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002768199
0.7,8.888888889,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00280269
0.7,8.888888889,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002798001
0.7,5.555555556,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.022483587
0.7,5.555555556,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009148598
0.7,7.777777778,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.025200605
0.7,7.777777778,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.015839577
0.7,6.666666667,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.0094618
0.7,6.666666667,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.014245431
0.7,8.888888889,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.042647759
0.7,8.888888889,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.029991945
0.7,5.555555556,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.019523382
0.7,5.555555556,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013741016
0.7,7.777777778,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.032661279
0.7,6.666666667,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.023068428
0.7,7.777777778,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.010656675
0.7,5.555555556,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.037328084
0.7,6.666666667,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.010193666
0.7,8.888888889,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.014166832
0.7,5.555555556,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.010923545
0.7,7.777777778,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.014532328
0.7,6.666666667,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.007988056
0.7,7.777777778,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.018272241
0.7,6.666666667,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.030701001
0.7,8.888888889,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.010210911
0.7,8.888888889,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.014312744
0.7,8.888888889,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.012268543
0.7,5.555555556,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.033460935
0.7,5.555555556,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019653638
0.7,7.777777778,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.036835829
0.7,6.666666667,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.040914138
0.7,7.777777778,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.04766957
0.7,6.666666667,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.057855686
0.7,8.888888889,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.021721443
0.7,8.888888889,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.03179129
0.7,5.555555556,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.202800592
0.7,5.555555556,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.124074856
0.7,7.777777778,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.115764618
0.7,6.666666667,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.170457443
0.7,7.777777778,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.163329999
0.7,6.666666667,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.178940058
0.7,8.888888889,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.131714503
0.7,5.555555556,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.155837218
0.7,5.555555556,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.14594547
0.7,7.777777778,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.107767264
0.7,8.888888889,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.11503458
0.7,6.666666667,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.130530437
0.7,7.777777778,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.106245597
0.7,6.666666667,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.116988897
0.7,8.888888889,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.088175694
0.7,8.888888889,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.079952796
0.7,5.555555556,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017636855
0.7,5.555555556,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.050941547
0.7,7.777777778,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.063474973
0.7,7.777777778,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.063449621
0.7,6.666666667,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.040369987
0.7,6.666666667,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.041328986
0.7,8.888888889,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.053609451
0.7,8.888888889,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.068333785
0.7,5.555555556,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.026380777
0.7,7.777777778,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.026187817
0.7,5.555555556,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.026113033
0.7,7.777777778,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.030302207
0.7,6.666666667,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01331234
0.7,6.666666667,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.014931758
0.7,8.888888889,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019327084
0.7,8.888888889,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022177219
0.7,5.555555556,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028402249
0.7,5.555555556,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.02186052
0.7,6.666666667,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019862652
0.7,7.777777778,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.02890571
0.7,7.777777778,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.021311919
